Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:33:23;21,8;5,74;
04.06.25 15:33:24;21,8;5,74;
04.06.25 15:33:25;21,7;5,76;
04.06.25 15:33:26;21,7;5,75;
04.06.25 15:33:27;21,7;5,72;
04.06.25 15:33:28;21,7;5,73;
04.06.25 15:33:29;21,7;5,75;
04.06.25 15:33:30;21,7;5,75;
04.06.25 15:33:31;21,7;5,75;
04.06.25 15:33:32;21,7;5,74;
04.06.25 15:33:33;21,7;5,73;
04.06.25 15:33:34;21,7;5,74;
04.06.25 15:33:35;21,7;5,74;
04.06.25 15:33:36;21,7;5,74;
04.06.25 15:33:37;21,7;5,75;
04.06.25 15:33:38;21,7;5,73;
04.06.25 15:33:39;21,7;5,71;
04.06.25 15:33:40;21,7;5,72;
04.06.25 15:33:41;21,7;5,72;
04.06.25 15:33:42;21,7;5,72;
04.06.25 15:33:43;21,7;5,72;
04.06.25 15:33:44;21,7;5,70;
04.06.25 15:33:45;21,7;5,71;
04.06.25 15:33:46;21,7;5,72;
04.06.25 15:33:47;21,6;5,72;
04.06.25 15:33:48;21,6;5,70;
04.06.25 15:33:49;21,6;5,73;
04.06.25 15:33:50;21,6;5,72;
04.06.25 15:33:51;21,6;5,70;
04.06.25 15:33:52;21,6;5,70;
04.06.25 15:33:53;21,6;5,74;
04.06.25 15:33:54;21,6;5,72;
04.06.25 15:33:55;21,6;5,72;
04.06.25 15:33:56;21,6;5,70;
04.06.25 15:33:57;21,6;5,73;
04.06.25 15:33:58;21,6;5,71;
04.06.25 15:33:59;21,6;5,70;
04.06.25 15:34:00;21,6;5,69;
04.06.25 15:34:01;21,6;5,70;
04.06.25 15:34:02;21,6;5,70;
04.06.25 15:34:03;21,6;5,70;
04.06.25 15:34:04;21,6;5,70;
04.06.25 15:34:05;21,6;5,69;
04.06.25 15:34:06;21,6;5,69;
04.06.25 15:34:07;21,6;5,68;
04.06.25 15:34:08;21,6;5,70;
04.06.25 15:34:09;21,6;5,69;
04.06.25 15:34:10;21,6;5,70;
04.06.25 15:34:11;21,6;5,68;
04.06.25 15:34:12;21,6;5,69;
04.06.25 15:34:13;21,6;5,69;
04.06.25 15:34:14;21,6;5,71;
04.06.25 15:34:15;21,6;5,70;
04.06.25 15:34:16;21,6;5,70;
04.06.25 15:34:17;21,6;5,69;
04.06.25 15:34:18;21,6;5,69;
04.06.25 15:34:19;21,6;5,69;
04.06.25 15:34:20;21,6;5,67;
04.06.25 15:34:21;21,6;5,68;
04.06.25 15:34:22;21,6;5,67;
04.06.25 15:34:23;21,6;5,67;
Durchschnitt gesamt;21,6;5,71;
Minimum gesamt;21,6;5,67;
Maximum gesamt;21,8;5,76;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:34:25;04.06 7;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:33:23;04.06.25 15:34:23;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

