Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 18:50:54;22,0;3,66;
10.08.25 18:50:55;22,0;3,65;
10.08.25 18:50:56;22,0;3,65;
10.08.25 18:50:57;22,0;3,67;
10.08.25 18:50:58;22,0;3,67;
10.08.25 18:50:59;22,0;3,67;
10.08.25 18:51:00;21,9;3,66;
10.08.25 18:51:01;21,9;3,68;
10.08.25 18:51:02;21,9;3,66;
10.08.25 18:51:03;21,9;3,65;
10.08.25 18:51:04;21,9;3,65;
10.08.25 18:51:05;21,9;3,66;
10.08.25 18:51:06;21,9;3,66;
10.08.25 18:51:07;21,9;3,66;
10.08.25 18:51:08;21,9;3,65;
10.08.25 18:51:09;21,9;3,65;
10.08.25 18:51:10;21,9;3,65;
10.08.25 18:51:11;21,9;3,65;
10.08.25 18:51:12;21,9;3,65;
10.08.25 18:51:13;21,9;3,64;
10.08.25 18:51:14;21,9;3,65;
10.08.25 18:51:15;21,9;3,64;
10.08.25 18:51:16;21,9;3,64;
10.08.25 18:51:17;21,9;3,64;
10.08.25 18:51:18;21,9;3,63;
10.08.25 18:51:19;21,9;3,63;
10.08.25 18:51:20;21,9;3,63;
10.08.25 18:51:21;21,9;3,63;
10.08.25 18:51:22;21,9;3,64;
10.08.25 18:51:23;21,9;3,64;
10.08.25 18:51:24;21,9;3,63;
10.08.25 18:51:25;21,9;3,63;
10.08.25 18:51:26;21,9;3,63;
10.08.25 18:51:27;21,9;3,63;
10.08.25 18:51:28;21,9;3,64;
10.08.25 18:51:29;21,9;3,64;
10.08.25 18:51:30;21,9;3,63;
10.08.25 18:51:31;21,9;3,65;
10.08.25 18:51:32;21,9;3,65;
10.08.25 18:51:33;21,9;3,65;
10.08.25 18:51:34;21,9;3,64;
10.08.25 18:51:35;21,9;3,64;
10.08.25 18:51:36;21,9;3,64;
10.08.25 18:51:37;21,9;3,64;
10.08.25 18:51:38;21,9;3,63;
10.08.25 18:51:39;21,9;3,62;
10.08.25 18:51:40;21,9;3,63;
10.08.25 18:51:41;21,9;3,63;
10.08.25 18:51:42;21,9;3,64;
10.08.25 18:51:43;21,9;3,63;
10.08.25 18:51:44;21,9;3,64;
10.08.25 18:51:45;21,9;3,65;
10.08.25 18:51:46;21,9;3,64;
10.08.25 18:51:47;21,9;3,63;
10.08.25 18:51:48;21,9;3,63;
10.08.25 18:51:49;21,9;3,64;
10.08.25 18:51:50;21,9;3,63;
10.08.25 18:51:51;21,9;3,64;
10.08.25 18:51:52;21,9;3,63;
10.08.25 18:51:53;21,9;3,62;
10.08.25 18:51:54;21,9;3,63;
Durchschnitt gesamt;21,9;3,64;
Minimum gesamt;21,9;3,62;
Maximum gesamt;22,0;3,68;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 18:51:56;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 18:50:54;10.08.25 18:51:54;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

