Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:20:48;21,6;7,18;
04.06.25 15:20:49;21,6;7,19;
04.06.25 15:20:50;21,6;7,16;
04.06.25 15:20:51;21,6;7,14;
04.06.25 15:20:52;21,6;7,15;
04.06.25 15:20:53;21,6;7,17;
04.06.25 15:20:54;21,6;7,16;
04.06.25 15:20:55;21,6;7,18;
04.06.25 15:20:56;21,6;7,15;
04.06.25 15:20:57;21,6;7,17;
04.06.25 15:20:58;21,6;7,16;
04.06.25 15:20:59;21,6;7,17;
04.06.25 15:21:00;21,6;7,15;
04.06.25 15:21:01;21,6;7,14;
04.06.25 15:21:02;21,5;7,15;
04.06.25 15:21:03;21,5;7,14;
04.06.25 15:21:04;21,5;7,14;
04.06.25 15:21:05;21,5;7,16;
04.06.25 15:21:06;21,5;7,15;
04.06.25 15:21:07;21,5;7,15;
04.06.25 15:21:08;21,5;7,14;
04.06.25 15:21:09;21,5;7,15;
04.06.25 15:21:10;21,5;7,14;
04.06.25 15:21:11;21,5;7,16;
04.06.25 15:21:12;21,5;7,17;
04.06.25 15:21:13;21,5;7,17;
04.06.25 15:21:14;21,5;7,15;
04.06.25 15:21:15;21,5;7,17;
04.06.25 15:21:16;21,5;7,16;
04.06.25 15:21:17;21,5;7,16;
04.06.25 15:21:18;21,5;7,16;
04.06.25 15:21:19;21,5;7,15;
04.06.25 15:21:20;21,5;7,14;
04.06.25 15:21:21;21,5;7,14;
04.06.25 15:21:22;21,5;7,14;
04.06.25 15:21:23;21,5;7,15;
04.06.25 15:21:24;21,5;7,13;
04.06.25 15:21:25;21,5;7,15;
04.06.25 15:21:26;21,5;7,13;
04.06.25 15:21:27;21,5;7,13;
04.06.25 15:21:28;21,5;7,13;
04.06.25 15:21:29;21,5;7,12;
04.06.25 15:21:30;21,5;7,14;
04.06.25 15:21:31;21,5;7,12;
04.06.25 15:21:32;21,5;7,14;
04.06.25 15:21:33;21,5;7,13;
04.06.25 15:21:34;21,5;7,13;
04.06.25 15:21:35;21,5;7,12;
04.06.25 15:21:36;21,5;7,13;
04.06.25 15:21:37;21,5;7,12;
04.06.25 15:21:38;21,5;7,14;
04.06.25 15:21:39;21,5;7,13;
04.06.25 15:21:40;21,4;7,14;
04.06.25 15:21:41;21,4;7,14;
04.06.25 15:21:42;21,4;7,13;
04.06.25 15:21:43;21,4;7,11;
04.06.25 15:21:44;21,4;7,12;
04.06.25 15:21:45;21,4;7,13;
04.06.25 15:21:46;21,4;7,11;
04.06.25 15:21:47;21,4;7,12;
04.06.25 15:21:48;21,4;7,14;
Durchschnitt gesamt;21,5;7,15;
Minimum gesamt;21,4;7,11;
Maximum gesamt;21,6;7,19;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:21:52;04.06 3;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:20:48;04.06.25 15:21:48;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

