Datum/Uhrzeit;774 [°C];774 [m/s];
02.06.25 10:17:53;21,2;3,38;
02.06.25 10:17:54;21,2;3,43;
02.06.25 10:17:55;21,2;3,41;
02.06.25 10:17:56;21,2;3,39;
02.06.25 10:17:57;21,2;3,47;
02.06.25 10:17:58;21,2;3,47;
02.06.25 10:17:59;21,2;3,37;
02.06.25 10:18:00;21,2;3,43;
02.06.25 10:18:01;21,2;3,46;
02.06.25 10:18:02;21,2;3,46;
02.06.25 10:18:03;21,2;3,47;
02.06.25 10:18:04;21,2;3,43;
02.06.25 10:18:05;21,2;3,45;
02.06.25 10:18:06;21,2;3,47;
02.06.25 10:18:07;21,2;3,46;
02.06.25 10:18:08;21,2;3,54;
02.06.25 10:18:09;21,2;3,48;
02.06.25 10:18:10;21,2;3,41;
02.06.25 10:18:11;21,2;3,37;
02.06.25 10:18:12;21,2;3,50;
02.06.25 10:18:13;21,2;3,47;
02.06.25 10:18:14;21,2;3,45;
02.06.25 10:18:15;21,2;3,51;
02.06.25 10:18:16;21,2;3,48;
02.06.25 10:18:17;21,2;3,50;
02.06.25 10:18:18;21,2;3,44;
02.06.25 10:18:19;21,2;3,39;
02.06.25 10:18:20;21,2;3,47;
02.06.25 10:18:21;21,2;3,45;
02.06.25 10:18:22;21,2;3,51;
02.06.25 10:18:23;21,2;3,39;
02.06.25 10:18:24;21,2;3,50;
02.06.25 10:18:25;21,2;3,47;
02.06.25 10:18:26;21,2;3,45;
02.06.25 10:18:27;21,2;3,42;
02.06.25 10:18:28;21,2;3,39;
02.06.25 10:18:29;21,2;3,51;
02.06.25 10:18:30;21,2;3,39;
02.06.25 10:18:31;21,2;3,43;
02.06.25 10:18:32;21,2;3,42;
02.06.25 10:18:33;21,2;3,51;
02.06.25 10:18:34;21,2;3,42;
02.06.25 10:18:35;21,2;3,45;
02.06.25 10:18:36;21,2;3,51;
02.06.25 10:18:37;21,2;3,42;
02.06.25 10:18:38;21,2;3,46;
02.06.25 10:18:39;21,2;3,47;
02.06.25 10:18:40;21,2;3,44;
02.06.25 10:18:41;21,2;3,46;
02.06.25 10:18:42;21,2;3,51;
02.06.25 10:18:43;21,2;3,50;
02.06.25 10:18:44;21,2;3,41;
02.06.25 10:18:45;21,2;3,44;
02.06.25 10:18:46;21,2;3,48;
02.06.25 10:18:47;21,2;3,39;
02.06.25 10:18:48;21,2;3,44;
02.06.25 10:18:49;21,2;3,48;
02.06.25 10:18:50;21,2;3,52;
02.06.25 10:18:51;21,2;3,39;
02.06.25 10:18:52;21,2;3,37;
02.06.25 10:18:53;21,2;3,40;
02.06.25 10:18:54;21,2;3,34;
02.06.25 10:18:55;21,2;3,44;
02.06.25 10:18:56;21,2;3,35;
Durchschnitt gesamt;21,2;3,45;
Minimum gesamt;21,2;3,34;
Maximum gesamt;21,2;3,54;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;02.06.25 10:19:01;Messung 5;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;02.06.25 10:17:53;02.06.25 10:18:56;1 Min 3 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

