Datum/Uhrzeit;774 [°C];774 [m/s];
18.07.25 13:18:58;22,5;6,79;
18.07.25 13:18:59;22,5;6,80;
18.07.25 13:19:00;22,5;6,80;
18.07.25 13:19:01;22,5;6,79;
18.07.25 13:19:02;22,5;6,78;
18.07.25 13:19:03;22,5;6,79;
18.07.25 13:19:04;22,5;6,80;
18.07.25 13:19:05;22,5;6,80;
18.07.25 13:19:06;22,5;6,79;
18.07.25 13:19:07;22,5;6,78;
18.07.25 13:19:08;22,5;6,79;
18.07.25 13:19:09;22,5;6,80;
18.07.25 13:19:10;22,5;6,79;
18.07.25 13:19:11;22,5;6,78;
18.07.25 13:19:12;22,5;6,80;
18.07.25 13:19:13;22,5;6,78;
18.07.25 13:19:14;22,5;6,78;
18.07.25 13:19:15;22,5;6,80;
18.07.25 13:19:16;22,5;6,79;
18.07.25 13:19:17;22,5;6,78;
18.07.25 13:19:18;22,5;6,78;
18.07.25 13:19:19;22,5;6,79;
18.07.25 13:19:20;22,5;6,80;
18.07.25 13:19:21;22,5;6,81;
18.07.25 13:19:22;22,5;6,80;
18.07.25 13:19:23;22,5;6,79;
18.07.25 13:19:24;22,5;6,77;
18.07.25 13:19:25;22,5;6,80;
18.07.25 13:19:26;22,5;6,79;
18.07.25 13:19:27;22,5;6,79;
18.07.25 13:19:28;22,5;6,80;
18.07.25 13:19:29;22,5;6,78;
18.07.25 13:19:30;22,5;6,82;
18.07.25 13:19:31;22,5;6,81;
18.07.25 13:19:32;22,5;6,79;
18.07.25 13:19:33;22,5;6,80;
18.07.25 13:19:34;22,5;6,80;
18.07.25 13:19:35;22,5;6,80;
18.07.25 13:19:36;22,5;6,80;
18.07.25 13:19:37;22,5;6,80;
18.07.25 13:19:38;22,5;6,80;
18.07.25 13:19:39;22,5;6,79;
18.07.25 13:19:40;22,5;6,81;
18.07.25 13:19:41;22,5;6,81;
18.07.25 13:19:42;22,5;6,81;
18.07.25 13:19:43;22,5;6,81;
18.07.25 13:19:44;22,5;6,80;
18.07.25 13:19:45;22,5;6,78;
18.07.25 13:19:46;22,5;6,80;
18.07.25 13:19:47;22,5;6,81;
18.07.25 13:19:48;22,5;6,81;
18.07.25 13:19:49;22,5;6,79;
18.07.25 13:19:50;22,5;6,79;
18.07.25 13:19:51;22,5;6,80;
18.07.25 13:19:52;22,5;6,80;
18.07.25 13:19:53;22,5;6,80;
18.07.25 13:19:54;22,5;6,80;
18.07.25 13:19:55;22,5;6,79;
18.07.25 13:19:56;22,5;6,82;
18.07.25 13:19:57;22,5;6,81;
18.07.25 13:19:58;22,5;6,79;
Durchschnitt gesamt;22,5;6,80;
Minimum gesamt;22,5;6,77;
Maximum gesamt;22,5;6,82;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;18.07.25 13:20:01;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;18.07.25 13:18:58;18.07.25 13:19:58;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

