Datum/Uhrzeit;774 [°C];774 [m/s];
02.06.25 10:01:51;21,2;2,50;
02.06.25 10:01:52;21,2;2,48;
02.06.25 10:01:53;21,2;2,49;
02.06.25 10:01:54;21,2;2,50;
02.06.25 10:01:55;21,2;2,44;
02.06.25 10:01:56;21,2;2,47;
02.06.25 10:01:57;21,2;2,51;
02.06.25 10:01:58;21,2;2,44;
02.06.25 10:01:59;21,2;2,46;
02.06.25 10:02:00;21,2;2,46;
02.06.25 10:02:01;21,2;2,43;
02.06.25 10:02:02;21,2;2,42;
02.06.25 10:02:03;21,2;2,44;
02.06.25 10:02:04;21,2;2,43;
02.06.25 10:02:05;21,2;2,43;
02.06.25 10:02:06;21,2;2,42;
02.06.25 10:02:07;21,2;2,40;
02.06.25 10:02:08;21,2;2,37;
02.06.25 10:02:09;21,2;2,37;
02.06.25 10:02:10;21,2;2,34;
02.06.25 10:02:11;21,2;2,35;
02.06.25 10:02:12;21,2;2,28;
02.06.25 10:02:13;21,2;2,35;
02.06.25 10:02:14;21,2;2,36;
02.06.25 10:02:15;21,2;2,37;
02.06.25 10:02:16;21,2;2,33;
02.06.25 10:02:17;21,2;2,32;
02.06.25 10:02:18;21,2;2,31;
02.06.25 10:02:19;21,2;2,40;
02.06.25 10:02:20;21,2;2,31;
02.06.25 10:02:21;21,2;2,31;
02.06.25 10:02:22;21,2;2,37;
02.06.25 10:02:23;21,2;2,30;
02.06.25 10:02:24;21,2;2,33;
02.06.25 10:02:25;21,2;2,33;
02.06.25 10:02:26;21,2;2,33;
02.06.25 10:02:27;21,2;2,30;
02.06.25 10:02:28;21,2;2,31;
02.06.25 10:02:29;21,2;2,24;
02.06.25 10:02:30;21,2;2,29;
02.06.25 10:02:31;21,2;2,28;
02.06.25 10:02:32;21,2;2,30;
02.06.25 10:02:33;21,2;2,29;
02.06.25 10:02:34;21,2;2,29;
02.06.25 10:02:35;21,2;2,26;
02.06.25 10:02:36;21,2;2,27;
02.06.25 10:02:37;21,2;2,29;
02.06.25 10:02:38;21,2;2,24;
02.06.25 10:02:39;21,2;2,27;
02.06.25 10:02:40;21,2;2,28;
02.06.25 10:02:41;21,2;2,29;
02.06.25 10:02:42;21,2;2,34;
02.06.25 10:02:43;21,2;2,32;
02.06.25 10:02:44;21,2;2,33;
02.06.25 10:02:45;21,2;2,31;
02.06.25 10:02:46;21,2;2,33;
02.06.25 10:02:47;21,2;2,30;
02.06.25 10:02:48;21,2;2,38;
02.06.25 10:02:49;21,2;2,30;
02.06.25 10:02:50;21,2;2,34;
02.06.25 10:02:51;21,2;2,32;
02.06.25 10:02:52;21,2;2,30;
02.06.25 10:02:53;21,2;2,31;
02.06.25 10:02:54;21,2;2,30;
02.06.25 10:02:55;21,2;2,32;
02.06.25 10:02:56;21,2;2,29;
Ø;21,2;2,35;
Minimum;21,2;2,24;
Maximum;21,2;2,51;
02.06.25 10:03:07;21,2;2,41;
02.06.25 10:03:08;21,2;2,38;
02.06.25 10:03:09;21,2;2,36;
02.06.25 10:03:10;21,2;2,36;
02.06.25 10:03:11;21,2;2,35;
02.06.25 10:03:12;21,2;2,40;
02.06.25 10:03:13;21,2;2,39;
02.06.25 10:03:14;21,2;2,36;
02.06.25 10:03:15;21,2;2,40;
02.06.25 10:03:16;21,2;2,38;
02.06.25 10:03:17;21,2;2,41;
02.06.25 10:03:18;21,2;2,39;
02.06.25 10:03:19;21,2;2,36;
02.06.25 10:03:20;21,2;2,43;
02.06.25 10:03:21;21,2;2,40;
02.06.25 10:03:22;21,2;2,36;
02.06.25 10:03:23;21,2;2,45;
02.06.25 10:03:24;21,2;2,43;
02.06.25 10:03:25;21,2;2,41;
02.06.25 10:03:26;21,2;2,41;
02.06.25 10:03:27;21,2;2,41;
02.06.25 10:03:28;21,2;2,43;
02.06.25 10:03:29;21,2;2,44;
02.06.25 10:03:30;21,2;2,39;
02.06.25 10:03:31;21,2;2,44;
02.06.25 10:03:32;21,2;2,44;
02.06.25 10:03:33;21,2;2,50;
02.06.25 10:03:34;21,2;2,44;
02.06.25 10:03:35;21,2;2,41;
02.06.25 10:03:36;21,2;2,42;
02.06.25 10:03:37;21,2;2,39;
02.06.25 10:03:38;21,2;2,41;
02.06.25 10:03:39;21,2;2,44;
02.06.25 10:03:40;21,2;2,39;
02.06.25 10:03:41;21,2;2,45;
02.06.25 10:03:42;21,2;2,42;
02.06.25 10:03:43;21,2;2,40;
02.06.25 10:03:44;21,2;2,42;
02.06.25 10:03:45;21,2;2,42;
02.06.25 10:03:46;21,2;2,46;
02.06.25 10:03:47;21,2;2,39;
02.06.25 10:03:48;21,2;2,43;
02.06.25 10:03:49;21,2;2,50;
02.06.25 10:03:50;21,2;2,40;
02.06.25 10:03:51;21,2;2,39;
02.06.25 10:03:52;21,2;2,49;
02.06.25 10:03:53;21,2;2,48;
02.06.25 10:03:54;21,2;2,42;
02.06.25 10:03:55;21,2;2,38;
02.06.25 10:03:56;21,2;2,41;
02.06.25 10:03:57;21,2;2,39;
02.06.25 10:03:58;21,2;2,43;
02.06.25 10:03:59;21,2;2,42;
02.06.25 10:04:00;21,2;2,45;
02.06.25 10:04:01;21,2;2,47;
02.06.25 10:04:02;21,2;2,42;
02.06.25 10:04:03;21,2;2,44;
02.06.25 10:04:04;21,2;2,46;
02.06.25 10:04:05;21,2;2,43;
02.06.25 10:04:06;21,2;2,45;
02.06.25 10:04:07;21,2;2,42;
02.06.25 10:04:08;21,2;2,36;
02.06.25 10:04:09;21,2;2,40;
02.06.25 10:04:10;21,2;2,43;
02.06.25 10:04:11;21,2;2,41;
02.06.25 10:04:12;21,2;2,43;
Ø;21,2;2,42;
Minimum;21,2;2,35;
Maximum;21,2;2,50;
Durchschnitt gesamt;21,2;2,38;
Minimum gesamt;21,2;2,24;
Maximum gesamt;21,2;2,51;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;02.06.25 10:04:19;Messung 1;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;02.06.25 10:01:51;02.06.25 10:04:12;2 Min 21 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

