Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:25:57;22,1;2,75;
04.06.25 15:25:58;22,1;2,73;
04.06.25 15:25:59;22,1;2,71;
04.06.25 15:26:00;22,1;2,72;
04.06.25 15:26:01;22,1;2,72;
04.06.25 15:26:02;22,1;2,70;
04.06.25 15:26:03;22,1;2,70;
04.06.25 15:26:04;22,0;2,72;
04.06.25 15:26:05;22,0;2,72;
04.06.25 15:26:06;22,0;2,70;
04.06.25 15:26:07;22,0;2,71;
04.06.25 15:26:08;22,0;2,71;
04.06.25 15:26:09;22,0;2,72;
04.06.25 15:26:10;22,0;2,73;
04.06.25 15:26:11;22,0;2,70;
04.06.25 15:26:12;21,9;2,68;
04.06.25 15:26:13;21,9;2,70;
04.06.25 15:26:14;21,9;2,70;
04.06.25 15:26:15;21,9;2,68;
04.06.25 15:26:16;21,9;2,70;
04.06.25 15:26:17;21,9;2,69;
04.06.25 15:26:18;21,9;2,68;
04.06.25 15:26:19;21,9;2,70;
04.06.25 15:26:20;21,9;2,71;
04.06.25 15:26:21;21,8;2,71;
04.06.25 15:26:22;21,8;2,70;
04.06.25 15:26:23;21,8;2,70;
04.06.25 15:26:24;21,8;2,68;
04.06.25 15:26:25;21,8;2,67;
04.06.25 15:26:26;21,8;2,66;
04.06.25 15:26:27;21,8;2,65;
04.06.25 15:26:28;21,8;2,66;
04.06.25 15:26:29;21,8;2,68;
04.06.25 15:26:30;21,8;2,66;
04.06.25 15:26:31;21,8;2,65;
04.06.25 15:26:32;21,8;2,62;
04.06.25 15:26:33;21,7;2,64;
04.06.25 15:26:34;21,7;2,65;
04.06.25 15:26:35;21,7;2,65;
04.06.25 15:26:36;21,7;2,63;
04.06.25 15:26:37;21,7;2,66;
04.06.25 15:26:38;21,7;2,67;
04.06.25 15:26:39;21,7;2,66;
04.06.25 15:26:40;21,7;2,64;
04.06.25 15:26:41;21,7;2,65;
04.06.25 15:26:42;21,7;2,65;
04.06.25 15:26:43;21,7;2,68;
04.06.25 15:26:44;21,7;2,69;
04.06.25 15:26:45;21,7;2,66;
04.06.25 15:26:46;21,7;2,65;
04.06.25 15:26:47;21,7;2,66;
04.06.25 15:26:48;21,6;2,65;
04.06.25 15:26:49;21,6;2,65;
04.06.25 15:26:50;21,6;2,64;
04.06.25 15:26:51;21,6;2,62;
04.06.25 15:26:52;21,6;2,64;
04.06.25 15:26:53;21,6;2,65;
04.06.25 15:26:54;21,6;2,65;
04.06.25 15:26:55;21,6;2,65;
04.06.25 15:26:56;21,6;2,63;
04.06.25 15:26:57;21,6;2,64;
Durchschnitt gesamt;21,8;2,68;
Minimum gesamt;21,6;2,62;
Maximum gesamt;22,1;2,75;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:26:59;04.06 5;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:25:57;04.06.25 15:26:57;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

