Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:37:25;22,7;5,20;
12.08.25 14:37:26;22,7;5,22;
12.08.25 14:37:27;22,7;5,21;
12.08.25 14:37:28;22,7;5,21;
12.08.25 14:37:29;22,7;5,20;
12.08.25 14:37:30;22,7;5,21;
12.08.25 14:37:31;22,7;5,21;
12.08.25 14:37:32;22,7;5,21;
12.08.25 14:37:33;22,7;5,22;
12.08.25 14:37:34;22,7;5,21;
12.08.25 14:37:35;22,7;5,20;
12.08.25 14:37:36;22,7;5,23;
12.08.25 14:37:37;22,7;5,21;
12.08.25 14:37:38;22,7;5,21;
12.08.25 14:37:39;22,7;5,19;
12.08.25 14:37:40;22,7;5,20;
12.08.25 14:37:41;22,7;5,19;
12.08.25 14:37:42;22,7;5,20;
12.08.25 14:37:43;22,7;5,20;
12.08.25 14:37:44;22,7;5,21;
12.08.25 14:37:45;22,7;5,20;
12.08.25 14:37:46;22,7;5,19;
12.08.25 14:37:47;22,7;5,20;
12.08.25 14:37:48;22,7;5,20;
12.08.25 14:37:49;22,7;5,20;
12.08.25 14:37:50;22,7;5,20;
12.08.25 14:37:51;22,7;5,20;
12.08.25 14:37:52;22,6;5,21;
12.08.25 14:37:53;22,6;5,20;
12.08.25 14:37:54;22,6;5,21;
12.08.25 14:37:55;22,6;5,20;
12.08.25 14:37:56;22,6;5,19;
12.08.25 14:37:57;22,6;5,20;
12.08.25 14:37:58;22,6;5,20;
12.08.25 14:37:59;22,6;5,18;
12.08.25 14:38:00;22,6;5,20;
12.08.25 14:38:01;22,6;5,20;
12.08.25 14:38:02;22,6;5,20;
12.08.25 14:38:03;22,6;5,19;
12.08.25 14:38:04;22,6;5,19;
12.08.25 14:38:05;22,6;5,19;
12.08.25 14:38:06;22,6;5,19;
12.08.25 14:38:07;22,6;5,19;
12.08.25 14:38:08;22,6;5,20;
12.08.25 14:38:09;22,6;5,19;
12.08.25 14:38:10;22,6;5,20;
12.08.25 14:38:11;22,6;5,20;
12.08.25 14:38:12;22,6;5,19;
12.08.25 14:38:13;22,6;5,19;
12.08.25 14:38:14;22,6;5,20;
12.08.25 14:38:15;22,6;5,21;
12.08.25 14:38:16;22,6;5,19;
12.08.25 14:38:17;22,6;5,18;
12.08.25 14:38:18;22,6;5,20;
12.08.25 14:38:19;22,6;5,20;
12.08.25 14:38:20;22,6;5,19;
12.08.25 14:38:21;22,6;5,18;
12.08.25 14:38:22;22,6;5,19;
12.08.25 14:38:23;22,6;5,18;
12.08.25 14:38:24;22,6;5,18;
12.08.25 14:38:25;22,6;5,20;
Durchschnitt gesamt;22,6;5,20;
Minimum gesamt;22,6;5,18;
Maximum gesamt;22,7;5,23;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:38:26;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:37:25;12.08.25 14:38:25;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

