Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 19:32:35;22,1;8,18;
10.08.25 19:32:36;22,1;8,19;
10.08.25 19:32:37;22,1;8,18;
10.08.25 19:32:38;22,1;8,18;
10.08.25 19:32:39;22,1;8,17;
10.08.25 19:32:40;22,1;8,20;
10.08.25 19:32:41;22,1;8,19;
10.08.25 19:32:42;22,1;8,21;
10.08.25 19:32:43;22,1;8,20;
10.08.25 19:32:44;22,1;8,20;
10.08.25 19:32:45;22,1;8,20;
10.08.25 19:32:46;22,1;8,20;
10.08.25 19:32:47;22,1;8,18;
10.08.25 19:32:48;22,1;8,17;
10.08.25 19:32:49;22,1;8,19;
10.08.25 19:32:50;22,1;8,20;
10.08.25 19:32:51;22,0;8,21;
10.08.25 19:32:52;22,0;8,18;
10.08.25 19:32:53;22,0;8,18;
10.08.25 19:32:54;22,0;8,19;
10.08.25 19:32:55;22,0;8,17;
10.08.25 19:32:56;22,0;8,19;
10.08.25 19:32:57;22,0;8,18;
10.08.25 19:32:58;22,0;8,18;
10.08.25 19:32:59;22,0;8,20;
10.08.25 19:33:00;22,0;8,19;
10.08.25 19:33:01;22,0;8,17;
10.08.25 19:33:02;22,0;8,19;
10.08.25 19:33:03;22,0;8,17;
10.08.25 19:33:04;22,0;8,20;
10.08.25 19:33:05;22,0;8,19;
10.08.25 19:33:06;22,0;8,18;
10.08.25 19:33:07;22,0;8,18;
10.08.25 19:33:08;22,0;8,19;
10.08.25 19:33:09;22,0;8,20;
10.08.25 19:33:10;22,0;8,17;
10.08.25 19:33:11;22,0;8,19;
10.08.25 19:33:12;22,0;8,20;
10.08.25 19:33:13;22,0;8,19;
10.08.25 19:33:14;22,0;8,16;
10.08.25 19:33:15;22,0;8,16;
10.08.25 19:33:16;22,0;8,17;
10.08.25 19:33:17;22,0;8,17;
10.08.25 19:33:18;22,0;8,16;
10.08.25 19:33:19;22,0;8,16;
10.08.25 19:33:20;22,0;8,16;
10.08.25 19:33:21;22,0;8,14;
10.08.25 19:33:22;22,0;8,16;
10.08.25 19:33:23;22,0;8,16;
10.08.25 19:33:24;22,0;8,17;
10.08.25 19:33:25;22,0;8,17;
10.08.25 19:33:26;22,0;8,16;
10.08.25 19:33:27;22,0;8,16;
10.08.25 19:33:28;22,0;8,15;
10.08.25 19:33:29;22,0;8,15;
10.08.25 19:33:30;22,0;8,17;
10.08.25 19:33:31;22,0;8,17;
10.08.25 19:33:32;22,0;8,18;
10.08.25 19:33:33;22,0;8,18;
10.08.25 19:33:34;22,0;8,17;
10.08.25 19:33:35;22,0;8,18;
Durchschnitt gesamt;22,0;8,18;
Minimum gesamt;22,0;8,14;
Maximum gesamt;22,1;8,21;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 19:33:37;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 19:32:35;10.08.25 19:33:35;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

