Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 15:03:14;22,8;8,34;
12.08.25 15:03:15;22,8;8,35;
12.08.25 15:03:16;22,8;8,33;
12.08.25 15:03:17;22,8;8,34;
12.08.25 15:03:18;22,8;8,35;
12.08.25 15:03:19;22,8;8,33;
12.08.25 15:03:20;22,8;8,35;
12.08.25 15:03:21;22,8;8,37;
12.08.25 15:03:22;22,8;8,35;
12.08.25 15:03:23;22,8;8,34;
12.08.25 15:03:24;22,8;8,35;
12.08.25 15:03:25;22,8;8,35;
12.08.25 15:03:26;22,8;8,35;
12.08.25 15:03:27;22,8;8,34;
12.08.25 15:03:28;22,8;8,35;
12.08.25 15:03:29;22,8;8,32;
12.08.25 15:03:30;22,8;8,33;
12.08.25 15:03:31;22,8;8,32;
12.08.25 15:03:32;22,8;8,32;
12.08.25 15:03:33;22,8;8,33;
12.08.25 15:03:34;22,8;8,36;
12.08.25 15:03:35;22,8;8,32;
12.08.25 15:03:36;22,8;8,33;
12.08.25 15:03:37;22,8;8,32;
12.08.25 15:03:38;22,8;8,32;
12.08.25 15:03:39;22,8;8,31;
12.08.25 15:03:40;22,8;8,33;
12.08.25 15:03:41;22,8;8,33;
12.08.25 15:03:42;22,8;8,34;
12.08.25 15:03:43;22,8;8,36;
12.08.25 15:03:44;22,8;8,33;
12.08.25 15:03:45;22,8;8,34;
12.08.25 15:03:46;22,8;8,33;
12.08.25 15:03:47;22,8;8,33;
12.08.25 15:03:48;22,8;8,33;
12.08.25 15:03:49;22,8;8,32;
12.08.25 15:03:50;22,8;8,31;
12.08.25 15:03:51;22,8;8,32;
12.08.25 15:03:52;22,8;8,34;
12.08.25 15:03:53;22,8;8,34;
12.08.25 15:03:54;22,8;8,32;
12.08.25 15:03:55;22,8;8,31;
12.08.25 15:03:56;22,8;8,32;
12.08.25 15:03:57;22,8;8,31;
12.08.25 15:03:58;22,8;8,32;
12.08.25 15:03:59;22,8;8,33;
12.08.25 15:04:00;22,8;8,33;
12.08.25 15:04:01;22,8;8,35;
12.08.25 15:04:02;22,8;8,34;
12.08.25 15:04:03;22,8;8,33;
12.08.25 15:04:04;22,8;8,32;
12.08.25 15:04:05;22,8;8,33;
12.08.25 15:04:06;22,8;8,33;
12.08.25 15:04:07;22,7;8,34;
12.08.25 15:04:08;22,7;8,33;
12.08.25 15:04:09;22,7;8,36;
12.08.25 15:04:10;22,7;8,34;
12.08.25 15:04:11;22,7;8,34;
12.08.25 15:04:12;22,7;8,33;
12.08.25 15:04:13;22,7;8,33;
12.08.25 15:04:14;22,7;8,33;
Durchschnitt gesamt;22,8;8,33;
Minimum gesamt;22,7;8,31;
Maximum gesamt;22,8;8,37;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 15:04:16;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 15:03:14;12.08.25 15:04:14;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

