Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:45:38;22,8;6,29;
12.08.25 14:45:39;22,8;6,29;
12.08.25 14:45:40;22,8;6,28;
12.08.25 14:45:41;22,8;6,28;
12.08.25 14:45:42;22,8;6,29;
12.08.25 14:45:43;22,8;6,28;
12.08.25 14:45:44;22,8;6,28;
12.08.25 14:45:45;22,8;6,27;
12.08.25 14:45:46;22,8;6,29;
12.08.25 14:45:47;22,8;6,29;
12.08.25 14:45:48;22,8;6,28;
12.08.25 14:45:49;22,8;6,25;
12.08.25 14:45:50;22,8;6,27;
12.08.25 14:45:51;22,8;6,27;
12.08.25 14:45:52;22,8;6,26;
12.08.25 14:45:53;22,8;6,25;
12.08.25 14:45:54;22,8;6,26;
12.08.25 14:45:55;22,8;6,26;
12.08.25 14:45:56;22,8;6,26;
12.08.25 14:45:57;22,8;6,26;
12.08.25 14:45:58;22,8;6,26;
12.08.25 14:45:59;22,8;6,25;
12.08.25 14:46:00;22,8;6,26;
12.08.25 14:46:01;22,8;6,24;
12.08.25 14:46:02;22,8;6,24;
12.08.25 14:46:03;22,8;6,25;
12.08.25 14:46:04;22,8;6,25;
12.08.25 14:46:05;22,8;6,28;
12.08.25 14:46:06;22,8;6,28;
12.08.25 14:46:07;22,7;6,25;
12.08.25 14:46:08;22,7;6,24;
12.08.25 14:46:09;22,7;6,23;
12.08.25 14:46:10;22,7;6,23;
12.08.25 14:46:11;22,7;6,25;
12.08.25 14:46:12;22,7;6,24;
12.08.25 14:46:13;22,7;6,24;
12.08.25 14:46:14;22,7;6,24;
12.08.25 14:46:15;22,7;6,25;
12.08.25 14:46:16;22,7;6,23;
12.08.25 14:46:17;22,7;6,24;
12.08.25 14:46:18;22,7;6,25;
12.08.25 14:46:19;22,7;6,22;
12.08.25 14:46:20;22,7;6,23;
12.08.25 14:46:21;22,7;6,23;
12.08.25 14:46:22;22,7;6,23;
12.08.25 14:46:23;22,7;6,22;
12.08.25 14:46:24;22,7;6,25;
12.08.25 14:46:25;22,7;6,25;
12.08.25 14:46:26;22,7;6,25;
12.08.25 14:46:27;22,7;6,23;
12.08.25 14:46:28;22,7;6,23;
12.08.25 14:46:29;22,7;6,24;
12.08.25 14:46:30;22,7;6,24;
12.08.25 14:46:31;22,7;6,25;
12.08.25 14:46:32;22,7;6,25;
12.08.25 14:46:33;22,7;6,23;
12.08.25 14:46:34;22,7;6,22;
12.08.25 14:46:35;22,7;6,21;
12.08.25 14:46:36;22,7;6,23;
12.08.25 14:46:37;22,7;6,23;
12.08.25 14:46:38;22,7;6,24;
Durchschnitt gesamt;22,7;6,25;
Minimum gesamt;22,7;6,21;
Maximum gesamt;22,8;6,29;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:46:40;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:45:38;12.08.25 14:46:38;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

