Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 13:53:07;23,3;3,75;
14.08.25 13:53:08;23,4;3,75;
14.08.25 13:53:09;23,4;3,75;
14.08.25 13:53:10;23,4;3,76;
14.08.25 13:53:11;23,4;3,74;
14.08.25 13:53:12;23,4;3,77;
14.08.25 13:53:13;23,4;3,76;
14.08.25 13:53:14;23,4;3,75;
14.08.25 13:53:15;23,4;3,77;
14.08.25 13:53:16;23,4;3,77;
14.08.25 13:53:17;23,4;3,77;
14.08.25 13:53:18;23,4;3,77;
14.08.25 13:53:19;23,4;3,76;
14.08.25 13:53:20;23,4;3,77;
14.08.25 13:53:21;23,4;3,78;
14.08.25 13:53:22;23,4;3,76;
14.08.25 13:53:23;23,4;3,74;
14.08.25 13:53:24;23,4;3,74;
14.08.25 13:53:25;23,3;3,74;
14.08.25 13:53:26;23,3;3,74;
14.08.25 13:53:27;23,3;3,74;
14.08.25 13:53:28;23,3;3,72;
14.08.25 13:53:29;23,3;3,72;
14.08.25 13:53:30;23,3;3,72;
14.08.25 13:53:31;23,3;3,73;
14.08.25 13:53:32;23,3;3,72;
14.08.25 13:53:33;23,2;3,73;
14.08.25 13:53:34;23,2;3,73;
14.08.25 13:53:35;23,2;3,72;
14.08.25 13:53:36;23,2;3,72;
14.08.25 13:53:37;23,2;3,72;
14.08.25 13:53:38;23,2;3,70;
14.08.25 13:53:39;23,2;3,72;
14.08.25 13:53:40;23,2;3,70;
14.08.25 13:53:41;23,2;3,71;
14.08.25 13:53:42;23,1;3,71;
14.08.25 13:53:43;23,1;3,70;
14.08.25 13:53:44;23,1;3,69;
14.08.25 13:53:45;23,1;3,70;
14.08.25 13:53:46;23,1;3,69;
14.08.25 13:53:47;23,1;3,70;
14.08.25 13:53:48;23,1;3,69;
14.08.25 13:53:49;23,1;3,70;
14.08.25 13:53:50;23,1;3,68;
14.08.25 13:53:51;23,1;3,70;
14.08.25 13:53:52;23,1;3,69;
14.08.25 13:53:53;23,0;3,69;
14.08.25 13:53:54;23,0;3,69;
14.08.25 13:53:55;23,0;3,70;
14.08.25 13:53:56;23,0;3,69;
14.08.25 13:53:57;23,0;3,68;
14.08.25 13:53:58;23,0;3,68;
14.08.25 13:53:59;23,0;3,68;
14.08.25 13:54:00;23,0;3,68;
14.08.25 13:54:01;23,0;3,68;
14.08.25 13:54:02;23,0;3,66;
14.08.25 13:54:03;23,0;3,69;
14.08.25 13:54:04;23,0;3,69;
14.08.25 13:54:05;23,0;3,68;
14.08.25 13:54:06;23,0;3,68;
14.08.25 13:54:07;22,9;3,66;
Durchschnitt gesamt;23,2;3,72;
Minimum gesamt;22,9;3,66;
Maximum gesamt;23,4;3,78;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 13:54:08;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 13:53:07;14.08.25 13:54:07;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

