Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 14:02:19;23,6;8,15;
14.08.25 14:02:20;23,6;8,12;
14.08.25 14:02:21;23,6;8,03;
14.08.25 14:02:22;23,6;8,14;
14.08.25 14:02:23;23,6;8,18;
14.08.25 14:02:24;23,6;8,18;
14.08.25 14:02:25;23,6;8,10;
14.08.25 14:02:26;23,5;8,17;
14.08.25 14:02:27;23,5;8,22;
14.08.25 14:02:28;23,5;8,22;
14.08.25 14:02:29;23,5;8,08;
14.08.25 14:02:30;23,5;7,99;
14.08.25 14:02:31;23,5;8,07;
14.08.25 14:02:32;23,5;8,11;
14.08.25 14:02:33;23,5;8,14;
14.08.25 14:02:34;23,5;8,07;
14.08.25 14:02:35;23,5;8,03;
14.08.25 14:02:36;23,5;8,12;
14.08.25 14:02:37;23,4;8,06;
14.08.25 14:02:38;23,4;8,06;
14.08.25 14:02:39;23,4;8,09;
14.08.25 14:02:40;23,4;8,10;
14.08.25 14:02:41;23,4;8,05;
14.08.25 14:02:42;23,4;8,01;
14.08.25 14:02:43;23,4;8,04;
14.08.25 14:02:44;23,4;8,01;
14.08.25 14:02:45;23,4;8,07;
14.08.25 14:02:46;23,4;7,97;
14.08.25 14:02:47;23,4;8,05;
14.08.25 14:02:48;23,4;8,03;
14.08.25 14:02:49;23,4;7,98;
14.08.25 14:02:50;23,4;8,00;
14.08.25 14:02:51;23,4;8,03;
14.08.25 14:02:52;23,3;8,01;
14.08.25 14:02:53;23,3;8,08;
14.08.25 14:02:54;23,3;8,04;
14.08.25 14:02:55;23,3;7,97;
14.08.25 14:02:56;23,3;8,00;
14.08.25 14:02:57;23,3;8,05;
14.08.25 14:02:58;23,3;7,99;
14.08.25 14:02:59;23,3;8,06;
14.08.25 14:03:00;23,3;8,07;
14.08.25 14:03:01;23,3;8,06;
14.08.25 14:03:02;23,3;8,06;
14.08.25 14:03:03;23,3;8,05;
14.08.25 14:03:04;23,3;8,06;
14.08.25 14:03:05;23,3;8,00;
14.08.25 14:03:06;23,3;7,99;
14.08.25 14:03:07;23,3;8,03;
14.08.25 14:03:08;23,3;8,02;
14.08.25 14:03:09;23,3;8,01;
14.08.25 14:03:10;23,3;8,03;
14.08.25 14:03:11;23,3;7,97;
14.08.25 14:03:12;23,3;7,98;
14.08.25 14:03:13;23,3;7,98;
14.08.25 14:03:14;23,3;8,03;
14.08.25 14:03:15;23,3;7,97;
14.08.25 14:03:16;23,3;7,98;
14.08.25 14:03:17;23,3;8,04;
14.08.25 14:03:18;23,2;8,02;
14.08.25 14:03:19;23,2;7,96;
14.08.25 14:03:20;23,2;7,92;
14.08.25 14:03:21;23,2;7,97;
Durchschnitt gesamt;23,4;8,05;
Minimum gesamt;23,2;7,92;
Maximum gesamt;23,6;8,22;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 14:03:23;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 14:02:19;14.08.25 14:03:21;1 Min 2 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

