Datum/Uhrzeit;774 [°C];774 [m/s];
18.07.25 11:48:40;22,8;8,56;
18.07.25 11:48:41;22,8;8,55;
18.07.25 11:48:42;22,8;8,55;
18.07.25 11:48:43;22,8;8,54;
18.07.25 11:48:44;22,8;8,53;
18.07.25 11:48:45;22,8;8,53;
18.07.25 11:48:46;22,8;8,56;
18.07.25 11:48:47;22,8;8,55;
18.07.25 11:48:48;22,8;8,55;
18.07.25 11:48:49;22,8;8,54;
18.07.25 11:48:50;22,8;8,52;
18.07.25 11:48:51;22,8;8,52;
18.07.25 11:48:52;22,7;8,56;
18.07.25 11:48:53;22,7;8,55;
18.07.25 11:48:54;22,7;8,55;
18.07.25 11:48:55;22,7;8,56;
18.07.25 11:48:56;22,7;8,54;
18.07.25 11:48:57;22,7;8,54;
18.07.25 11:48:58;22,7;8,54;
18.07.25 11:48:59;22,7;8,55;
18.07.25 11:49:00;22,7;8,53;
18.07.25 11:49:01;22,7;8,53;
18.07.25 11:49:02;22,7;8,54;
18.07.25 11:49:03;22,7;8,54;
18.07.25 11:49:04;22,7;8,53;
18.07.25 11:49:05;22,7;8,53;
18.07.25 11:49:06;22,7;8,53;
18.07.25 11:49:07;22,7;8,54;
18.07.25 11:49:08;22,7;8,54;
18.07.25 11:49:09;22,7;8,54;
18.07.25 11:49:10;22,7;8,52;
18.07.25 11:49:11;22,7;8,52;
18.07.25 11:49:12;22,7;8,53;
18.07.25 11:49:13;22,7;8,53;
18.07.25 11:49:14;22,7;8,51;
18.07.25 11:49:15;22,7;8,51;
18.07.25 11:49:16;22,7;8,52;
18.07.25 11:49:17;22,7;8,54;
18.07.25 11:49:18;22,7;8,54;
18.07.25 11:49:19;22,7;8,53;
18.07.25 11:49:20;22,7;8,53;
18.07.25 11:49:21;22,7;8,53;
18.07.25 11:49:22;22,7;8,53;
18.07.25 11:49:23;22,7;8,55;
18.07.25 11:49:24;22,7;8,55;
18.07.25 11:49:25;22,6;8,55;
18.07.25 11:49:26;22,6;8,53;
18.07.25 11:49:27;22,6;8,53;
18.07.25 11:49:28;22,6;8,55;
18.07.25 11:49:29;22,6;8,52;
18.07.25 11:49:30;22,6;8,52;
18.07.25 11:49:31;22,6;8,52;
18.07.25 11:49:32;22,6;8,51;
18.07.25 11:49:33;22,6;8,53;
18.07.25 11:49:34;22,6;8,53;
18.07.25 11:49:35;22,6;8,52;
18.07.25 11:49:36;22,6;8,52;
18.07.25 11:49:37;22,6;8,52;
18.07.25 11:49:38;22,6;8,52;
18.07.25 11:49:39;22,6;8,52;
18.07.25 11:49:40;22,6;8,52;
Durchschnitt gesamt;22,7;8,53;
Minimum gesamt;22,6;8,51;
Maximum gesamt;22,8;8,56;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;18.07.25 11:49:42;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;18.07.25 11:48:40;18.07.25 11:49:40;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

