Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:12:15;23,0;2,34;
12.08.25 14:12:16;23,0;2,34;
12.08.25 14:12:17;23,0;2,34;
12.08.25 14:12:18;23,0;2,34;
12.08.25 14:12:19;23,0;2,34;
12.08.25 14:12:20;23,0;2,33;
12.08.25 14:12:21;23,0;2,35;
12.08.25 14:12:22;23,0;2,34;
12.08.25 14:12:23;22,9;2,33;
12.08.25 14:12:24;22,9;2,33;
12.08.25 14:12:25;22,9;2,34;
12.08.25 14:12:26;22,9;2,33;
12.08.25 14:12:27;22,9;2,32;
12.08.25 14:12:28;22,9;2,32;
12.08.25 14:12:29;22,9;2,32;
12.08.25 14:12:30;22,9;2,33;
12.08.25 14:12:31;22,9;2,32;
12.08.25 14:12:32;22,9;2,35;
12.08.25 14:12:33;22,9;2,33;
12.08.25 14:12:34;22,8;2,33;
12.08.25 14:12:35;22,8;2,35;
12.08.25 14:12:36;22,8;2,35;
12.08.25 14:12:37;22,8;2,34;
12.08.25 14:12:38;22,8;2,33;
12.08.25 14:12:39;22,8;2,32;
12.08.25 14:12:40;22,8;2,31;
12.08.25 14:12:41;22,8;2,33;
12.08.25 14:12:42;22,8;2,34;
12.08.25 14:12:43;22,8;2,37;
12.08.25 14:12:44;22,8;2,35;
12.08.25 14:12:45;22,8;2,34;
12.08.25 14:12:46;22,8;2,35;
12.08.25 14:12:47;22,8;2,33;
12.08.25 14:12:48;22,8;2,32;
12.08.25 14:12:49;22,7;2,34;
12.08.25 14:12:50;22,7;2,35;
12.08.25 14:12:51;22,7;2,35;
12.08.25 14:12:52;22,7;2,34;
12.08.25 14:12:53;22,7;2,34;
12.08.25 14:12:54;22,7;2,35;
12.08.25 14:12:55;22,7;2,33;
12.08.25 14:12:56;22,7;2,32;
12.08.25 14:12:57;22,7;2,32;
12.08.25 14:12:58;22,7;2,30;
12.08.25 14:12:59;22,7;2,30;
12.08.25 14:13:00;22,7;2,32;
12.08.25 14:13:01;22,7;2,30;
12.08.25 14:13:02;22,7;2,31;
12.08.25 14:13:03;22,7;2,29;
12.08.25 14:13:04;22,7;2,27;
12.08.25 14:13:05;22,7;2,29;
12.08.25 14:13:06;22,7;2,29;
12.08.25 14:13:07;22,7;2,30;
12.08.25 14:13:08;22,7;2,29;
12.08.25 14:13:09;22,7;2,29;
12.08.25 14:13:10;22,7;2,32;
12.08.25 14:13:11;22,7;2,30;
12.08.25 14:13:12;22,7;2,30;
12.08.25 14:13:13;22,7;2,29;
12.08.25 14:13:14;22,6;2,32;
12.08.25 14:13:15;22,6;2,30;
Durchschnitt gesamt;22,8;2,32;
Minimum gesamt;22,6;2,27;
Maximum gesamt;23,0;2,37;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:13:17;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:12:15;12.08.25 14:13:15;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

