Datum/Uhrzeit;774 [°C];774 [m/s];
18.07.25 10:47:06;22,1;3,54;
18.07.25 10:47:07;22,1;3,53;
18.07.25 10:47:08;22,1;3,53;
18.07.25 10:47:09;22,1;3,53;
18.07.25 10:47:10;22,1;3,53;
18.07.25 10:47:11;22,1;3,52;
18.07.25 10:47:12;22,1;3,54;
18.07.25 10:47:13;22,1;3,53;
18.07.25 10:47:14;22,1;3,54;
18.07.25 10:47:15;22,1;3,55;
18.07.25 10:47:16;22,1;3,54;
18.07.25 10:47:17;22,1;3,52;
18.07.25 10:47:18;22,1;3,53;
18.07.25 10:47:19;22,1;3,53;
18.07.25 10:47:20;22,1;3,53;
18.07.25 10:47:21;22,1;3,54;
18.07.25 10:47:22;22,1;3,54;
18.07.25 10:47:23;22,1;3,54;
18.07.25 10:47:24;22,1;3,52;
18.07.25 10:47:25;22,1;3,52;
18.07.25 10:47:26;22,1;3,55;
18.07.25 10:47:27;22,1;3,52;
18.07.25 10:47:28;22,1;3,53;
18.07.25 10:47:29;22,1;3,53;
18.07.25 10:47:30;22,1;3,52;
18.07.25 10:47:31;22,1;3,54;
18.07.25 10:47:32;22,1;3,53;
18.07.25 10:47:33;22,1;3,53;
18.07.25 10:47:34;22,1;3,52;
18.07.25 10:47:35;22,1;3,53;
18.07.25 10:47:36;22,1;3,54;
18.07.25 10:47:37;22,1;3,54;
18.07.25 10:47:38;22,1;3,54;
18.07.25 10:47:39;22,1;3,53;
18.07.25 10:47:40;22,1;3,54;
18.07.25 10:47:41;22,1;3,54;
18.07.25 10:47:42;22,1;3,53;
18.07.25 10:47:43;22,1;3,54;
18.07.25 10:47:44;22,1;3,53;
18.07.25 10:47:45;22,1;3,53;
18.07.25 10:47:46;22,1;3,53;
18.07.25 10:47:47;22,1;3,52;
18.07.25 10:47:48;22,1;3,53;
18.07.25 10:47:49;22,1;3,53;
18.07.25 10:47:50;22,1;3,51;
18.07.25 10:47:51;22,1;3,53;
18.07.25 10:47:52;22,1;3,54;
18.07.25 10:47:53;22,1;3,53;
18.07.25 10:47:54;22,1;3,53;
18.07.25 10:47:55;22,1;3,53;
18.07.25 10:47:56;22,1;3,52;
18.07.25 10:47:57;22,1;3,52;
18.07.25 10:47:58;22,1;3,53;
18.07.25 10:47:59;22,1;3,52;
18.07.25 10:48:00;22,1;3,53;
18.07.25 10:48:01;22,1;3,53;
18.07.25 10:48:02;22,1;3,53;
18.07.25 10:48:03;22,1;3,53;
18.07.25 10:48:04;22,1;3,52;
18.07.25 10:48:05;22,1;3,53;
18.07.25 10:48:06;22,1;3,52;
Durchschnitt gesamt;22,1;3,53;
Minimum gesamt;22,1;3,51;
Maximum gesamt;22,1;3,55;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;18.07.25 10:48:10;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;18.07.25 10:47:06;18.07.25 10:48:06;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

