Datum/Uhrzeit;774 [°C];774 [m/s];
18.07.25 11:39:22;22,5;6,53;
18.07.25 11:39:23;22,5;6,53;
18.07.25 11:39:24;22,5;6,54;
18.07.25 11:39:25;22,5;6,54;
18.07.25 11:39:26;22,5;6,54;
18.07.25 11:39:27;22,5;6,54;
18.07.25 11:39:28;22,5;6,52;
18.07.25 11:39:29;22,5;6,54;
18.07.25 11:39:30;22,5;6,52;
18.07.25 11:39:31;22,5;6,54;
18.07.25 11:39:32;22,5;6,53;
18.07.25 11:39:33;22,5;6,53;
18.07.25 11:39:34;22,5;6,53;
18.07.25 11:39:35;22,5;6,53;
18.07.25 11:39:36;22,5;6,53;
18.07.25 11:39:37;22,5;6,53;
18.07.25 11:39:38;22,5;6,53;
18.07.25 11:39:39;22,5;6,53;
18.07.25 11:39:40;22,5;6,53;
18.07.25 11:39:41;22,5;6,52;
18.07.25 11:39:42;22,5;6,51;
18.07.25 11:39:43;22,5;6,52;
18.07.25 11:39:44;22,5;6,52;
18.07.25 11:39:45;22,5;6,54;
18.07.25 11:39:46;22,5;6,51;
18.07.25 11:39:47;22,5;6,51;
18.07.25 11:39:48;22,5;6,51;
18.07.25 11:39:49;22,5;6,52;
18.07.25 11:39:50;22,5;6,52;
18.07.25 11:39:51;22,5;6,51;
18.07.25 11:39:52;22,5;6,52;
18.07.25 11:39:53;22,5;6,52;
18.07.25 11:39:54;22,5;6,53;
18.07.25 11:39:55;22,5;6,52;
18.07.25 11:39:56;22,5;6,51;
18.07.25 11:39:57;22,5;6,50;
18.07.25 11:39:58;22,5;6,51;
18.07.25 11:39:59;22,5;6,51;
18.07.25 11:40:00;22,5;6,52;
18.07.25 11:40:01;22,5;6,52;
18.07.25 11:40:02;22,5;6,52;
18.07.25 11:40:03;22,5;6,52;
18.07.25 11:40:04;22,5;6,50;
18.07.25 11:40:05;22,5;6,49;
18.07.25 11:40:06;22,5;6,51;
18.07.25 11:40:07;22,5;6,49;
18.07.25 11:40:08;22,5;6,49;
18.07.25 11:40:09;22,5;6,50;
18.07.25 11:40:10;22,5;6,52;
18.07.25 11:40:11;22,5;6,52;
18.07.25 11:40:12;22,5;6,51;
18.07.25 11:40:13;22,5;6,51;
18.07.25 11:40:14;22,5;6,52;
18.07.25 11:40:15;22,5;6,50;
18.07.25 11:40:16;22,5;6,50;
18.07.25 11:40:17;22,5;6,50;
18.07.25 11:40:18;22,5;6,51;
18.07.25 11:40:19;22,5;6,51;
18.07.25 11:40:20;22,5;6,50;
18.07.25 11:40:21;22,5;6,50;
18.07.25 11:40:22;22,5;6,51;
Durchschnitt gesamt;22,5;6,52;
Minimum gesamt;22,5;6,49;
Maximum gesamt;22,5;6,54;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;18.07.25 11:40:24;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;18.07.25 11:39:22;18.07.25 11:40:22;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

