Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 13:39:46;20,7;4,50;
05.06.25 13:39:47;20,7;4,47;
05.06.25 13:39:48;20,7;4,49;
05.06.25 13:39:49;20,7;4,48;
05.06.25 13:39:50;20,7;4,48;
05.06.25 13:39:51;20,7;4,48;
05.06.25 13:39:52;20,7;4,47;
05.06.25 13:39:53;20,7;4,47;
05.06.25 13:39:54;20,7;4,49;
05.06.25 13:39:55;20,7;4,49;
05.06.25 13:39:56;20,7;4,47;
05.06.25 13:39:57;20,7;4,48;
05.06.25 13:39:58;20,7;4,47;
05.06.25 13:39:59;20,7;4,46;
05.06.25 13:40:00;20,7;4,49;
05.06.25 13:40:01;20,7;4,47;
05.06.25 13:40:02;20,7;4,47;
05.06.25 13:40:03;20,7;4,47;
05.06.25 13:40:04;20,7;4,46;
05.06.25 13:40:05;20,7;4,46;
05.06.25 13:40:06;20,7;4,47;
05.06.25 13:40:07;20,7;4,44;
05.06.25 13:40:08;20,7;4,47;
05.06.25 13:40:09;20,7;4,45;
05.06.25 13:40:10;20,7;4,46;
05.06.25 13:40:11;20,7;4,45;
05.06.25 13:40:12;20,7;4,46;
05.06.25 13:40:13;20,7;4,48;
05.06.25 13:40:14;20,7;4,46;
05.06.25 13:40:15;20,7;4,46;
05.06.25 13:40:16;20,7;4,45;
05.06.25 13:40:17;20,6;4,45;
05.06.25 13:40:18;20,6;4,45;
05.06.25 13:40:19;20,6;4,47;
05.06.25 13:40:20;20,6;4,47;
05.06.25 13:40:21;20,6;4,46;
05.06.25 13:40:22;20,6;4,47;
05.06.25 13:40:23;20,6;4,46;
05.06.25 13:40:24;20,6;4,47;
05.06.25 13:40:25;20,6;4,46;
05.06.25 13:40:26;20,6;4,45;
05.06.25 13:40:27;20,6;4,45;
05.06.25 13:40:28;20,6;4,45;
05.06.25 13:40:29;20,6;4,47;
05.06.25 13:40:30;20,6;4,45;
05.06.25 13:40:31;20,6;4,45;
05.06.25 13:40:32;20,6;4,43;
05.06.25 13:40:33;20,6;4,43;
05.06.25 13:40:34;20,6;4,46;
05.06.25 13:40:35;20,6;4,46;
05.06.25 13:40:36;20,6;4,45;
05.06.25 13:40:37;20,6;4,46;
05.06.25 13:40:38;20,6;4,46;
05.06.25 13:40:39;20,6;4,44;
05.06.25 13:40:40;20,6;4,45;
05.06.25 13:40:41;20,6;4,45;
05.06.25 13:40:42;20,6;4,43;
05.06.25 13:40:43;20,6;4,45;
05.06.25 13:40:44;20,6;4,44;
05.06.25 13:40:45;20,6;4,44;
05.06.25 13:40:46;20,6;4,44;
Durchschnitt gesamt;20,7;4,46;
Minimum gesamt;20,6;4,43;
Maximum gesamt;20,7;4,50;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 13:41:01;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 13:39:46;05.06.25 13:40:46;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

