Datum/Uhrzeit;774 [°C];774 [m/s];
01.07.25 13:47:07;22,7;3,25;
01.07.25 13:47:08;22,7;3,27;
01.07.25 13:47:09;22,7;3,26;
01.07.25 13:47:10;22,7;3,25;
01.07.25 13:47:11;22,7;3,24;
01.07.25 13:47:12;22,7;3,25;
01.07.25 13:47:13;22,7;3,25;
01.07.25 13:47:14;22,7;3,26;
01.07.25 13:47:15;22,7;3,24;
01.07.25 13:47:16;22,7;3,23;
01.07.25 13:47:17;22,7;3,24;
01.07.25 13:47:18;22,7;3,22;
01.07.25 13:47:19;22,7;3,23;
01.07.25 13:47:20;22,7;3,24;
01.07.25 13:47:21;22,7;3,21;
01.07.25 13:47:22;22,7;3,22;
01.07.25 13:47:23;22,7;3,22;
01.07.25 13:47:24;22,7;3,23;
01.07.25 13:47:25;22,7;3,24;
01.07.25 13:47:26;22,7;3,24;
01.07.25 13:47:27;22,7;3,24;
01.07.25 13:47:28;22,7;3,25;
01.07.25 13:47:29;22,7;3,24;
01.07.25 13:47:30;22,7;3,24;
01.07.25 13:47:31;22,7;3,23;
01.07.25 13:47:32;22,7;3,22;
01.07.25 13:47:33;22,7;3,24;
01.07.25 13:47:34;22,7;3,24;
01.07.25 13:47:35;22,7;3,25;
01.07.25 13:47:36;22,7;3,23;
01.07.25 13:47:37;22,6;3,23;
01.07.25 13:47:38;22,6;3,22;
01.07.25 13:47:39;22,6;3,23;
01.07.25 13:47:40;22,6;3,25;
01.07.25 13:47:41;22,6;3,26;
01.07.25 13:47:42;22,6;3,25;
01.07.25 13:47:43;22,6;3,26;
01.07.25 13:47:44;22,6;3,26;
01.07.25 13:47:45;22,6;3,25;
01.07.25 13:47:46;22,6;3,24;
01.07.25 13:47:47;22,6;3,24;
01.07.25 13:47:48;22,6;3,25;
01.07.25 13:47:49;22,6;3,26;
01.07.25 13:47:50;22,6;3,25;
01.07.25 13:47:51;22,6;3,23;
01.07.25 13:47:52;22,6;3,24;
01.07.25 13:47:53;22,6;3,24;
01.07.25 13:47:54;22,6;3,22;
01.07.25 13:47:55;22,6;3,23;
01.07.25 13:47:56;22,6;3,25;
01.07.25 13:47:57;22,6;3,24;
01.07.25 13:47:58;22,6;3,25;
01.07.25 13:47:59;22,6;3,24;
01.07.25 13:48:00;22,6;3,23;
01.07.25 13:48:01;22,6;3,21;
01.07.25 13:48:02;22,6;3,21;
01.07.25 13:48:03;22,6;3,23;
01.07.25 13:48:04;22,6;3,23;
01.07.25 13:48:05;22,6;3,21;
01.07.25 13:48:06;22,6;3,22;
01.07.25 13:48:07;22,6;3,24;
01.07.25 13:48:08;22,6;3,24;
Durchschnitt gesamt;22,6;3,24;
Minimum gesamt;22,6;3,21;
Maximum gesamt;22,7;3,27;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;01.07.25 13:48:12;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;01.07.25 13:47:07;01.07.25 13:48:08;1 Min 1 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

