Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 18:38:43;22,1;2,30;
10.08.25 18:38:44;22,1;2,30;
10.08.25 18:38:45;22,1;2,27;
10.08.25 18:38:46;22,1;2,32;
10.08.25 18:38:47;22,1;2,28;
10.08.25 18:38:48;22,1;2,28;
10.08.25 18:38:49;22,1;2,27;
10.08.25 18:38:50;22,1;2,28;
10.08.25 18:38:51;22,0;2,30;
10.08.25 18:38:52;22,0;2,31;
10.08.25 18:38:53;22,0;2,30;
10.08.25 18:38:54;22,0;2,31;
10.08.25 18:38:55;22,0;2,30;
10.08.25 18:38:56;22,0;2,29;
10.08.25 18:38:57;22,0;2,26;
10.08.25 18:38:58;22,0;2,28;
10.08.25 18:38:59;22,0;2,25;
10.08.25 18:39:00;22,0;2,27;
10.08.25 18:39:01;22,0;2,28;
10.08.25 18:39:02;22,0;2,28;
10.08.25 18:39:03;22,0;2,29;
10.08.25 18:39:04;22,0;2,27;
10.08.25 18:39:05;22,0;2,29;
10.08.25 18:39:06;22,0;2,29;
10.08.25 18:39:07;22,0;2,29;
10.08.25 18:39:08;22,0;2,30;
10.08.25 18:39:09;22,0;2,30;
10.08.25 18:39:10;22,0;2,29;
10.08.25 18:39:11;22,0;2,31;
10.08.25 18:39:12;22,0;2,27;
10.08.25 18:39:13;21,9;2,28;
10.08.25 18:39:14;21,9;2,28;
10.08.25 18:39:15;21,9;2,29;
10.08.25 18:39:16;21,9;2,27;
10.08.25 18:39:17;21,9;2,29;
10.08.25 18:39:18;21,9;2,29;
10.08.25 18:39:19;21,9;2,30;
10.08.25 18:39:20;21,9;2,29;
10.08.25 18:39:21;21,9;2,29;
10.08.25 18:39:22;21,9;2,27;
10.08.25 18:39:23;21,9;2,28;
10.08.25 18:39:24;21,9;2,28;
10.08.25 18:39:25;21,9;2,30;
10.08.25 18:39:26;21,9;2,29;
10.08.25 18:39:27;21,9;2,31;
10.08.25 18:39:28;21,9;2,29;
10.08.25 18:39:29;21,9;2,30;
10.08.25 18:39:30;21,9;2,29;
10.08.25 18:39:31;21,9;2,29;
10.08.25 18:39:32;21,9;2,27;
10.08.25 18:39:33;21,9;2,28;
10.08.25 18:39:34;21,9;2,28;
10.08.25 18:39:35;21,9;2,27;
10.08.25 18:39:36;21,9;2,25;
10.08.25 18:39:37;21,9;2,23;
10.08.25 18:39:38;21,9;2,29;
10.08.25 18:39:39;21,9;2,29;
10.08.25 18:39:40;21,9;2,29;
10.08.25 18:39:41;21,9;2,27;
10.08.25 18:39:42;21,9;2,23;
10.08.25 18:39:43;21,9;2,24;
Durchschnitt gesamt;22,0;2,28;
Minimum gesamt;21,9;2,23;
Maximum gesamt;22,1;2,32;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 18:39:46;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 18:38:43;10.08.25 18:39:43;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

