Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 14:05:31;21,0;11,30;
05.06.25 14:05:32;21,0;11,28;
05.06.25 14:05:33;21,0;11,28;
05.06.25 14:05:34;21,0;11,31;
05.06.25 14:05:35;21,0;11,28;
05.06.25 14:05:36;21,0;11,22;
05.06.25 14:05:37;21,0;11,25;
05.06.25 14:05:38;21,0;11,32;
05.06.25 14:05:39;21,0;11,26;
05.06.25 14:05:40;21,0;11,22;
05.06.25 14:05:41;21,0;11,31;
05.06.25 14:05:42;21,0;11,24;
05.06.25 14:05:43;21,0;11,23;
05.06.25 14:05:44;21,0;11,30;
05.06.25 14:05:45;21,0;11,24;
05.06.25 14:05:46;21,0;11,27;
05.06.25 14:05:47;21,0;11,21;
05.06.25 14:05:48;21,0;11,23;
05.06.25 14:05:49;21,0;11,17;
05.06.25 14:05:50;21,0;11,25;
05.06.25 14:05:51;21,0;11,23;
05.06.25 14:05:52;21,0;11,16;
05.06.25 14:05:53;21,0;11,24;
05.06.25 14:05:54;21,0;11,29;
05.06.25 14:05:55;21,0;11,22;
05.06.25 14:05:56;21,0;11,18;
05.06.25 14:05:57;21,0;11,21;
05.06.25 14:05:58;21,0;11,36;
05.06.25 14:05:59;21,0;11,23;
05.06.25 14:06:00;21,0;11,23;
05.06.25 14:06:01;20,9;11,24;
05.06.25 14:06:02;20,9;11,20;
05.06.25 14:06:03;20,9;11,20;
05.06.25 14:06:04;20,9;11,18;
05.06.25 14:06:05;20,9;11,22;
05.06.25 14:06:06;20,9;11,23;
05.06.25 14:06:07;20,9;11,28;
05.06.25 14:06:08;20,9;11,24;
05.06.25 14:06:09;20,9;11,28;
05.06.25 14:06:10;20,9;11,25;
05.06.25 14:06:11;20,9;11,24;
05.06.25 14:06:12;20,9;11,20;
05.06.25 14:06:13;20,9;11,25;
05.06.25 14:06:14;20,9;11,18;
05.06.25 14:06:15;20,9;11,13;
05.06.25 14:06:16;20,9;11,15;
05.06.25 14:06:17;20,9;11,19;
05.06.25 14:06:18;20,9;11,20;
05.06.25 14:06:19;20,9;11,20;
05.06.25 14:06:20;20,9;11,21;
05.06.25 14:06:21;20,9;11,18;
05.06.25 14:06:22;20,9;11,21;
05.06.25 14:06:23;20,9;11,19;
05.06.25 14:06:24;20,9;11,20;
05.06.25 14:06:25;20,9;11,17;
05.06.25 14:06:26;20,9;11,18;
05.06.25 14:06:27;20,9;11,18;
05.06.25 14:06:28;20,9;11,19;
05.06.25 14:06:29;20,9;11,20;
05.06.25 14:06:30;20,9;11,23;
05.06.25 14:06:31;20,9;11,00;
Durchschnitt gesamt;20,9;11,22;
Minimum gesamt;20,9;11,00;
Maximum gesamt;21,0;11,36;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 14:06:32;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 14:05:31;05.06.25 14:06:31;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

