Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 13:56:21;23,2;4,59;
14.08.25 13:56:22;23,2;4,59;
14.08.25 13:56:23;23,2;4,59;
14.08.25 13:56:24;23,2;4,58;
14.08.25 13:56:25;23,1;4,57;
14.08.25 13:56:26;23,1;4,57;
14.08.25 13:56:27;23,1;4,58;
14.08.25 13:56:28;23,1;4,56;
14.08.25 13:56:29;23,1;4,56;
14.08.25 13:56:30;23,1;4,56;
14.08.25 13:56:31;23,1;4,55;
14.08.25 13:56:32;23,1;4,55;
14.08.25 13:56:33;23,1;4,54;
14.08.25 13:56:34;23,1;4,56;
14.08.25 13:56:35;23,1;4,55;
14.08.25 13:56:36;23,1;4,54;
14.08.25 13:56:37;23,1;4,54;
14.08.25 13:56:38;23,0;4,56;
14.08.25 13:56:39;23,0;4,56;
14.08.25 13:56:40;23,0;4,56;
14.08.25 13:56:41;23,0;4,55;
14.08.25 13:56:42;23,0;4,56;
14.08.25 13:56:43;23,0;4,56;
14.08.25 13:56:44;23,0;4,54;
14.08.25 13:56:45;23,0;4,55;
14.08.25 13:56:46;23,0;4,54;
14.08.25 13:56:47;23,0;4,53;
14.08.25 13:56:48;23,0;4,53;
14.08.25 13:56:49;23,0;4,55;
14.08.25 13:56:50;23,0;4,55;
14.08.25 13:56:51;23,0;4,53;
14.08.25 13:56:52;23,0;4,55;
14.08.25 13:56:53;23,0;4,53;
14.08.25 13:56:54;22,9;4,52;
14.08.25 13:56:55;22,9;4,52;
14.08.25 13:56:56;22,9;4,53;
14.08.25 13:56:57;22,9;4,54;
14.08.25 13:56:58;22,9;4,54;
14.08.25 13:56:59;22,9;4,54;
14.08.25 13:57:00;22,9;4,55;
14.08.25 13:57:01;22,9;4,52;
14.08.25 13:57:02;22,9;4,53;
14.08.25 13:57:03;22,9;4,52;
14.08.25 13:57:04;22,9;4,52;
14.08.25 13:57:05;22,9;4,52;
14.08.25 13:57:06;22,9;4,51;
14.08.25 13:57:07;22,9;4,50;
14.08.25 13:57:08;22,9;4,50;
14.08.25 13:57:09;22,9;4,51;
14.08.25 13:57:10;22,9;4,51;
14.08.25 13:57:11;22,9;4,52;
14.08.25 13:57:12;22,9;4,52;
14.08.25 13:57:13;22,9;4,53;
14.08.25 13:57:14;22,9;4,52;
14.08.25 13:57:15;22,9;4,50;
14.08.25 13:57:16;22,9;4,52;
14.08.25 13:57:17;22,9;4,51;
14.08.25 13:57:18;22,9;4,51;
14.08.25 13:57:19;22,9;4,51;
14.08.25 13:57:20;22,9;4,50;
14.08.25 13:57:21;22,9;4,52;
Durchschnitt gesamt;23,0;4,54;
Minimum gesamt;22,9;4,50;
Maximum gesamt;23,2;4,59;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 13:57:22;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 13:56:21;14.08.25 13:57:21;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

