Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:54:02;22,9;7,15;
12.08.25 14:54:03;22,9;7,15;
12.08.25 14:54:04;22,8;7,17;
12.08.25 14:54:05;22,8;7,15;
12.08.25 14:54:06;22,8;7,18;
12.08.25 14:54:07;22,8;7,16;
12.08.25 14:54:08;22,8;7,15;
12.08.25 14:54:09;22,8;7,14;
12.08.25 14:54:10;22,8;7,14;
12.08.25 14:54:11;22,8;7,15;
12.08.25 14:54:12;22,8;7,14;
12.08.25 14:54:13;22,8;7,17;
12.08.25 14:54:14;22,8;7,14;
12.08.25 14:54:15;22,8;7,14;
12.08.25 14:54:16;22,8;7,14;
12.08.25 14:54:17;22,8;7,14;
12.08.25 14:54:18;22,8;7,15;
12.08.25 14:54:19;22,8;7,14;
12.08.25 14:54:20;22,8;7,16;
12.08.25 14:54:21;22,8;7,14;
12.08.25 14:54:22;22,8;7,15;
12.08.25 14:54:23;22,8;7,15;
12.08.25 14:54:24;22,8;7,15;
12.08.25 14:54:25;22,8;7,14;
12.08.25 14:54:26;22,8;7,14;
12.08.25 14:54:27;22,8;7,15;
12.08.25 14:54:28;22,8;7,18;
12.08.25 14:54:29;22,8;7,16;
12.08.25 14:54:30;22,8;7,14;
12.08.25 14:54:31;22,8;7,13;
12.08.25 14:54:32;22,8;7,12;
12.08.25 14:54:33;22,8;7,14;
12.08.25 14:54:34;22,8;7,15;
12.08.25 14:54:35;22,8;7,13;
12.08.25 14:54:36;22,8;7,12;
12.08.25 14:54:37;22,8;7,13;
12.08.25 14:54:38;22,8;7,12;
12.08.25 14:54:39;22,8;7,12;
12.08.25 14:54:40;22,8;7,14;
12.08.25 14:54:41;22,8;7,14;
12.08.25 14:54:42;22,8;7,15;
12.08.25 14:54:43;22,8;7,13;
12.08.25 14:54:44;22,8;7,13;
12.08.25 14:54:45;22,8;7,13;
12.08.25 14:54:46;22,8;7,12;
12.08.25 14:54:47;22,8;7,15;
12.08.25 14:54:48;22,7;7,16;
12.08.25 14:54:49;22,7;7,11;
12.08.25 14:54:50;22,7;7,13;
12.08.25 14:54:51;22,7;7,14;
12.08.25 14:54:52;22,7;7,13;
12.08.25 14:54:53;22,7;7,15;
12.08.25 14:54:54;22,7;7,14;
12.08.25 14:54:55;22,7;7,14;
12.08.25 14:54:56;22,7;7,14;
12.08.25 14:54:57;22,7;7,13;
12.08.25 14:54:58;22,7;7,13;
12.08.25 14:54:59;22,7;7,14;
12.08.25 14:55:00;22,7;7,13;
12.08.25 14:55:01;22,7;7,15;
12.08.25 14:55:02;22,7;7,15;
12.08.25 14:55:03;22,7;7,13;
12.08.25 14:55:04;22,7;7,17;
12.08.25 14:55:05;22,7;7,12;
12.08.25 14:55:06;22,7;7,14;
12.08.25 14:55:07;22,7;7,12;
Durchschnitt gesamt;22,8;7,14;
Minimum gesamt;22,7;7,11;
Maximum gesamt;22,9;7,18;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:55:09;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:54:02;12.08.25 14:55:07;1 Min 5 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

