Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 15:51:12;22,5;4,25;
17.07.25 15:51:13;22,5;4,27;
17.07.25 15:51:14;22,5;4,24;
17.07.25 15:51:15;22,5;4,25;
17.07.25 15:51:16;22,5;4,26;
17.07.25 15:51:17;22,5;4,24;
17.07.25 15:51:18;22,5;4,25;
17.07.25 15:51:19;22,5;4,26;
17.07.25 15:51:20;22,5;4,22;
17.07.25 15:51:21;22,5;4,23;
17.07.25 15:51:22;22,5;4,25;
17.07.25 15:51:23;22,5;4,26;
17.07.25 15:51:24;22,5;4,23;
17.07.25 15:51:25;22,5;4,24;
17.07.25 15:51:26;22,5;4,25;
17.07.25 15:51:27;22,5;4,25;
17.07.25 15:51:28;22,5;4,25;
17.07.25 15:51:29;22,5;4,23;
17.07.25 15:51:30;22,5;4,25;
17.07.25 15:51:31;22,5;4,25;
17.07.25 15:51:32;22,5;4,26;
17.07.25 15:51:33;22,5;4,25;
17.07.25 15:51:34;22,5;4,26;
17.07.25 15:51:35;22,5;4,26;
17.07.25 15:51:36;22,5;4,25;
17.07.25 15:51:37;22,5;4,25;
17.07.25 15:51:38;22,5;4,25;
17.07.25 15:51:39;22,5;4,26;
17.07.25 15:51:40;22,5;4,24;
17.07.25 15:51:41;22,5;4,23;
17.07.25 15:51:42;22,5;4,25;
17.07.25 15:51:43;22,5;4,25;
17.07.25 15:51:44;22,5;4,24;
17.07.25 15:51:45;22,5;4,24;
17.07.25 15:51:46;22,5;4,25;
17.07.25 15:51:47;22,5;4,25;
17.07.25 15:51:48;22,5;4,25;
17.07.25 15:51:49;22,5;4,25;
17.07.25 15:51:50;22,5;4,26;
17.07.25 15:51:51;22,5;4,25;
17.07.25 15:51:52;22,5;4,26;
17.07.25 15:51:53;22,5;4,26;
17.07.25 15:51:54;22,5;4,26;
17.07.25 15:51:55;22,5;4,24;
17.07.25 15:51:56;22,5;4,26;
17.07.25 15:51:57;22,5;4,26;
17.07.25 15:51:58;22,5;4,24;
17.07.25 15:51:59;22,5;4,23;
17.07.25 15:52:00;22,5;4,25;
17.07.25 15:52:01;22,6;4,25;
17.07.25 15:52:02;22,5;4,24;
17.07.25 15:52:03;22,5;4,26;
17.07.25 15:52:04;22,5;4,26;
17.07.25 15:52:05;22,6;4,25;
17.07.25 15:52:06;22,6;4,25;
17.07.25 15:52:07;22,6;4,26;
17.07.25 15:52:08;22,6;4,25;
17.07.25 15:52:09;22,6;4,25;
17.07.25 15:52:10;22,6;4,23;
17.07.25 15:52:11;22,6;4,24;
17.07.25 15:52:12;22,6;4,26;
Durchschnitt gesamt;22,5;4,25;
Minimum gesamt;22,5;4,22;
Maximum gesamt;22,6;4,27;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 15:52:14;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 15:51:12;17.07.25 15:52:12;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

