Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 14:18:41;20,8;0,00;
05.06.25 14:18:42;20,8;0,00;
05.06.25 14:18:43;20,8;0,00;
05.06.25 14:18:44;20,8;0,00;
05.06.25 14:18:45;20,8;0,00;
05.06.25 14:18:46;20,8;0,00;
05.06.25 14:18:47;20,8;0,00;
05.06.25 14:18:48;20,8;0,00;
05.06.25 14:18:49;20,8;0,00;
05.06.25 14:18:50;20,8;0,00;
05.06.25 14:18:51;20,8;0,00;
05.06.25 14:18:52;20,8;0,00;
05.06.25 14:18:53;20,8;0,00;
05.06.25 14:18:54;20,8;0,00;
05.06.25 14:18:55;20,8;0,00;
05.06.25 14:18:56;20,8;0,00;
05.06.25 14:18:57;20,8;0,00;
05.06.25 14:18:58;20,8;0,00;
05.06.25 14:18:59;20,8;0,00;
05.06.25 14:19:00;20,8;0,00;
05.06.25 14:19:01;20,8;0,00;
05.06.25 14:19:02;20,8;0,00;
05.06.25 14:19:03;20,8;0,00;
05.06.25 14:19:04;20,8;0,00;
05.06.25 14:19:05;20,8;0,00;
05.06.25 14:19:06;20,8;0,00;
05.06.25 14:19:07;20,8;0,00;
05.06.25 14:19:08;20,8;0,00;
05.06.25 14:19:09;20,8;0,00;
05.06.25 14:19:10;20,8;0,00;
05.06.25 14:19:11;20,8;0,00;
05.06.25 14:19:12;20,8;0,00;
05.06.25 14:19:13;20,8;0,00;
05.06.25 14:19:14;20,8;0,00;
05.06.25 14:19:15;20,8;0,00;
05.06.25 14:19:16;20,8;0,00;
05.06.25 14:19:17;20,7;0,00;
05.06.25 14:19:18;20,7;0,00;
05.06.25 14:19:19;20,7;0,00;
05.06.25 14:19:20;20,7;0,00;
05.06.25 14:19:21;20,7;0,00;
05.06.25 14:19:22;20,7;0,00;
05.06.25 14:19:23;20,7;0,00;
05.06.25 14:19:24;20,7;0,00;
05.06.25 14:19:25;20,7;0,00;
05.06.25 14:19:26;20,7;0,00;
05.06.25 14:19:27;20,7;0,00;
05.06.25 14:19:28;20,7;0,00;
05.06.25 14:19:29;20,7;0,00;
05.06.25 14:19:30;20,7;0,00;
05.06.25 14:19:31;20,7;0,00;
05.06.25 14:19:32;20,7;0,00;
05.06.25 14:19:33;20,7;0,00;
05.06.25 14:19:34;20,7;0,00;
05.06.25 14:19:35;20,7;0,00;
05.06.25 14:19:36;20,7;0,00;
05.06.25 14:19:37;20,7;0,00;
05.06.25 14:19:38;20,7;0,00;
05.06.25 14:19:39;20,7;0,00;
05.06.25 14:19:40;20,7;0,00;
05.06.25 14:19:41;20,7;0,00;
Durchschnitt gesamt;20,8;0,00;
Minimum gesamt;20,7;0,00;
Maximum gesamt;20,8;0,00;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 14:19:42;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 14:18:41;05.06.25 14:19:41;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

