Datum/Uhrzeit;774 [°C];774 [m/s];
02.06.25 10:09:32;21,2;11,55;
02.06.25 10:09:33;21,2;11,51;
02.06.25 10:09:34;21,2;11,47;
02.06.25 10:09:35;21,2;11,26;
02.06.25 10:09:36;21,2;11,39;
02.06.25 10:09:37;21,2;11,19;
02.06.25 10:09:38;21,2;11,67;
02.06.25 10:09:39;21,2;11,36;
02.06.25 10:09:40;21,2;11,35;
02.06.25 10:09:41;21,2;11,29;
02.06.25 10:09:42;21,2;11,34;
02.06.25 10:09:43;21,2;11,69;
02.06.25 10:09:44;21,2;11,52;
02.06.25 10:09:45;21,2;11,60;
02.06.25 10:09:46;21,2;11,77;
02.06.25 10:09:47;21,2;11,65;
02.06.25 10:09:48;21,2;11,51;
02.06.25 10:09:49;21,2;11,63;
02.06.25 10:09:50;21,2;11,72;
02.06.25 10:09:51;21,2;11,59;
02.06.25 10:09:52;21,2;11,57;
02.06.25 10:09:53;21,2;11,48;
02.06.25 10:09:54;21,2;11,47;
02.06.25 10:09:55;21,2;11,91;
02.06.25 10:09:56;21,2;11,82;
02.06.25 10:09:57;21,2;11,66;
02.06.25 10:09:58;21,2;11,83;
02.06.25 10:09:59;21,2;11,37;
02.06.25 10:10:00;21,2;11,65;
02.06.25 10:10:01;21,2;11,63;
02.06.25 10:10:02;21,2;11,89;
02.06.25 10:10:03;21,2;11,79;
02.06.25 10:10:04;21,2;11,45;
02.06.25 10:10:05;21,2;11,78;
02.06.25 10:10:06;21,2;12,14;
02.06.25 10:10:07;21,2;11,58;
02.06.25 10:10:08;21,2;11,68;
02.06.25 10:10:09;21,2;11,64;
02.06.25 10:10:10;21,2;11,49;
02.06.25 10:10:11;21,2;11,61;
02.06.25 10:10:12;21,2;11,65;
02.06.25 10:10:13;21,2;11,45;
02.06.25 10:10:14;21,2;11,53;
02.06.25 10:10:15;21,2;12,52;
02.06.25 10:10:16;21,2;12,39;
02.06.25 10:10:17;21,2;11,85;
02.06.25 10:10:18;21,2;11,76;
02.06.25 10:10:19;21,2;11,72;
02.06.25 10:10:20;21,2;11,67;
02.06.25 10:10:21;21,2;11,45;
02.06.25 10:10:22;21,2;11,60;
02.06.25 10:10:23;21,2;11,76;
02.06.25 10:10:24;21,2;11,38;
02.06.25 10:10:25;21,2;11,54;
02.06.25 10:10:26;21,2;11,22;
02.06.25 10:10:27;21,2;11,60;
02.06.25 10:10:28;21,2;11,52;
02.06.25 10:10:29;21,2;11,50;
02.06.25 10:10:30;21,2;11,29;
02.06.25 10:10:31;21,2;11,60;
02.06.25 10:10:32;21,2;11,57;
02.06.25 10:10:33;21,2;11,90;
02.06.25 10:10:34;21,2;11,37;
02.06.25 10:10:35;21,2;11,61;
02.06.25 10:10:36;21,2;11,65;
02.06.25 10:10:37;21,2;11,50;
02.06.25 10:10:38;21,2;11,48;
02.06.25 10:10:39;21,2;11,39;
Durchschnitt gesamt;21,2;11,60;
Minimum gesamt;21,2;11,19;
Maximum gesamt;21,2;12,52;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;02.06.25 10:10:41;Messung 3;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;02.06.25 10:09:32;02.06.25 10:10:39;1 Min 7 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

