Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 14:10:06;23,4;13,06;
14.08.25 14:10:07;23,4;13,04;
14.08.25 14:10:08;23,5;13,22;
14.08.25 14:10:09;23,5;13,06;
14.08.25 14:10:10;23,5;13,10;
14.08.25 14:10:11;23,5;13,11;
14.08.25 14:10:12;23,5;13,20;
14.08.25 14:10:13;23,5;13,25;
14.08.25 14:10:14;23,5;13,25;
14.08.25 14:10:15;23,5;13,18;
14.08.25 14:10:16;23,5;13,16;
14.08.25 14:10:17;23,5;13,15;
14.08.25 14:10:18;23,5;13,22;
14.08.25 14:10:19;23,5;13,14;
14.08.25 14:10:20;23,5;13,03;
14.08.25 14:10:21;23,5;13,20;
14.08.25 14:10:22;23,5;13,15;
14.08.25 14:10:23;23,5;13,07;
14.08.25 14:10:24;23,5;13,24;
14.08.25 14:10:25;23,4;13,17;
14.08.25 14:10:26;23,4;13,12;
14.08.25 14:10:27;23,4;13,01;
14.08.25 14:10:28;23,4;13,04;
14.08.25 14:10:29;23,4;13,13;
14.08.25 14:10:30;23,4;13,07;
14.08.25 14:10:31;23,4;13,05;
14.08.25 14:10:32;23,4;13,12;
14.08.25 14:10:33;23,4;13,08;
14.08.25 14:10:34;23,4;13,05;
14.08.25 14:10:35;23,4;12,99;
14.08.25 14:10:36;23,3;13,12;
14.08.25 14:10:37;23,3;13,01;
14.08.25 14:10:38;23,3;13,05;
14.08.25 14:10:39;23,3;12,94;
14.08.25 14:10:40;23,3;13,08;
14.08.25 14:10:41;23,3;13,02;
14.08.25 14:10:42;23,3;13,08;
14.08.25 14:10:43;23,3;12,97;
14.08.25 14:10:44;23,3;13,04;
14.08.25 14:10:45;23,3;13,05;
14.08.25 14:10:46;23,3;12,95;
14.08.25 14:10:47;23,3;12,92;
14.08.25 14:10:48;23,3;13,00;
14.08.25 14:10:49;23,3;13,01;
14.08.25 14:10:50;23,3;12,90;
14.08.25 14:10:51;23,3;12,98;
14.08.25 14:10:52;23,2;12,94;
14.08.25 14:10:53;23,2;12,98;
14.08.25 14:10:54;23,2;12,95;
14.08.25 14:10:55;23,2;13,03;
14.08.25 14:10:56;23,2;12,90;
14.08.25 14:10:57;23,2;12,98;
14.08.25 14:10:58;23,2;12,90;
14.08.25 14:10:59;23,2;12,94;
14.08.25 14:11:00;23,2;12,99;
14.08.25 14:11:01;23,2;12,86;
14.08.25 14:11:02;23,2;12,98;
14.08.25 14:11:03;23,2;12,88;
14.08.25 14:11:04;23,2;12,90;
14.08.25 14:11:05;23,2;12,88;
14.08.25 14:11:06;23,2;12,99;
Durchschnitt gesamt;23,4;13,05;
Minimum gesamt;23,2;12,86;
Maximum gesamt;23,5;13,25;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 14:11:07;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 14:10:06;14.08.25 14:11:06;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

