Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 15:55:52;22,7;3,73;
17.07.25 15:55:53;22,7;3,75;
17.07.25 15:55:54;22,7;3,73;
17.07.25 15:55:55;22,7;3,74;
17.07.25 15:55:56;22,7;3,74;
17.07.25 15:55:57;22,7;3,72;
17.07.25 15:55:58;22,7;3,72;
17.07.25 15:55:59;22,7;3,73;
17.07.25 15:56:00;22,7;3,74;
17.07.25 15:56:01;22,7;3,73;
17.07.25 15:56:02;22,7;3,73;
17.07.25 15:56:03;22,7;3,73;
17.07.25 15:56:04;22,7;3,73;
17.07.25 15:56:05;22,7;3,73;
17.07.25 15:56:06;22,7;3,73;
17.07.25 15:56:07;22,7;3,73;
17.07.25 15:56:08;22,7;3,73;
17.07.25 15:56:09;22,7;3,73;
17.07.25 15:56:10;22,7;3,73;
17.07.25 15:56:11;22,7;3,73;
17.07.25 15:56:12;22,7;3,73;
17.07.25 15:56:13;22,7;3,73;
17.07.25 15:56:14;22,7;3,72;
17.07.25 15:56:15;22,7;3,73;
17.07.25 15:56:16;22,7;3,73;
17.07.25 15:56:17;22,7;3,73;
17.07.25 15:56:18;22,7;3,72;
17.07.25 15:56:19;22,7;3,72;
17.07.25 15:56:20;22,7;3,72;
17.07.25 15:56:21;22,7;3,73;
17.07.25 15:56:22;22,7;3,73;
17.07.25 15:56:23;22,7;3,72;
17.07.25 15:56:24;22,7;3,73;
17.07.25 15:56:25;22,7;3,72;
17.07.25 15:56:26;22,7;3,72;
17.07.25 15:56:27;22,7;3,71;
17.07.25 15:56:28;22,7;3,73;
17.07.25 15:56:29;22,7;3,73;
17.07.25 15:56:30;22,7;3,73;
17.07.25 15:56:31;22,7;3,73;
17.07.25 15:56:32;22,7;3,73;
17.07.25 15:56:33;22,7;3,72;
17.07.25 15:56:34;22,7;3,72;
17.07.25 15:56:35;22,7;3,72;
17.07.25 15:56:36;22,7;3,71;
17.07.25 15:56:37;22,6;3,71;
17.07.25 15:56:38;22,6;3,71;
17.07.25 15:56:39;22,6;3,72;
17.07.25 15:56:40;22,6;3,72;
17.07.25 15:56:41;22,6;3,72;
17.07.25 15:56:42;22,6;3,72;
17.07.25 15:56:43;22,6;3,72;
17.07.25 15:56:44;22,6;3,70;
17.07.25 15:56:45;22,6;3,71;
17.07.25 15:56:46;22,6;3,72;
17.07.25 15:56:47;22,6;3,71;
17.07.25 15:56:48;22,6;3,71;
17.07.25 15:56:49;22,6;3,70;
17.07.25 15:56:50;22,6;3,72;
17.07.25 15:56:51;22,6;3,72;
17.07.25 15:56:52;22,6;3,72;
Durchschnitt gesamt;22,7;3,72;
Minimum gesamt;22,6;3,70;
Maximum gesamt;22,7;3,75;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 15:56:53;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 15:55:52;17.07.25 15:56:52;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

