Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 14:55:00;22,4;8,23;
17.07.25 14:55:01;22,4;8,25;
17.07.25 14:55:02;22,4;8,24;
17.07.25 14:55:03;22,4;8,23;
17.07.25 14:55:04;22,4;8,23;
17.07.25 14:55:05;22,4;8,27;
17.07.25 14:55:06;22,4;8,24;
17.07.25 14:55:07;22,4;8,25;
17.07.25 14:55:08;22,4;8,25;
17.07.25 14:55:09;22,4;8,26;
17.07.25 14:55:10;22,4;8,24;
17.07.25 14:55:11;22,4;8,25;
17.07.25 14:55:12;22,4;8,26;
17.07.25 14:55:13;22,4;8,23;
17.07.25 14:55:14;22,4;8,24;
17.07.25 14:55:15;22,4;8,24;
17.07.25 14:55:16;22,4;8,24;
17.07.25 14:55:17;22,4;8,23;
17.07.25 14:55:18;22,4;8,23;
17.07.25 14:55:19;22,4;8,23;
17.07.25 14:55:20;22,4;8,23;
17.07.25 14:55:21;22,4;8,24;
17.07.25 14:55:22;22,4;8,24;
17.07.25 14:55:23;22,4;8,23;
17.07.25 14:55:24;22,4;8,24;
17.07.25 14:55:25;22,4;8,23;
17.07.25 14:55:26;22,4;8,24;
17.07.25 14:55:27;22,4;8,23;
17.07.25 14:55:28;22,4;8,23;
17.07.25 14:55:29;22,4;8,23;
17.07.25 14:55:30;22,4;8,21;
17.07.25 14:55:31;22,4;8,24;
17.07.25 14:55:32;22,4;8,24;
17.07.25 14:55:33;22,4;8,23;
17.07.25 14:55:34;22,4;8,23;
17.07.25 14:55:35;22,4;8,23;
17.07.25 14:55:36;22,4;8,25;
17.07.25 14:55:37;22,4;8,23;
17.07.25 14:55:38;22,4;8,23;
17.07.25 14:55:39;22,4;8,24;
17.07.25 14:55:40;22,4;8,23;
17.07.25 14:55:41;22,4;8,23;
17.07.25 14:55:42;22,4;8,21;
17.07.25 14:55:43;22,4;8,22;
17.07.25 14:55:44;22,4;8,22;
17.07.25 14:55:45;22,4;8,24;
17.07.25 14:55:46;22,4;8,23;
17.07.25 14:55:47;22,4;8,24;
17.07.25 14:55:48;22,4;8,22;
17.07.25 14:55:49;22,4;8,24;
17.07.25 14:55:50;22,4;8,24;
17.07.25 14:55:51;22,4;8,23;
17.07.25 14:55:52;22,4;8,24;
17.07.25 14:55:53;22,4;8,24;
17.07.25 14:55:54;22,4;8,24;
17.07.25 14:55:55;22,4;8,23;
17.07.25 14:55:56;22,4;8,24;
17.07.25 14:55:57;22,4;8,23;
17.07.25 14:55:58;22,4;8,22;
17.07.25 14:55:59;22,4;8,22;
17.07.25 14:56:00;22,4;8,23;
Durchschnitt gesamt;22,4;8,24;
Minimum gesamt;22,4;8,21;
Maximum gesamt;22,4;8,27;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 14:56:03;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 14:55:00;17.07.25 14:56:00;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

