Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 19:08:02;22,0;5,69;
10.08.25 19:08:03;22,0;5,69;
10.08.25 19:08:04;22,0;5,68;
10.08.25 19:08:05;22,0;5,68;
10.08.25 19:08:06;22,0;5,70;
10.08.25 19:08:07;22,0;5,70;
10.08.25 19:08:08;22,0;5,68;
10.08.25 19:08:09;22,0;5,68;
10.08.25 19:08:10;22,0;5,69;
10.08.25 19:08:11;22,0;5,67;
10.08.25 19:08:12;22,0;5,69;
10.08.25 19:08:13;22,0;5,68;
10.08.25 19:08:14;22,0;5,67;
10.08.25 19:08:15;22,0;5,68;
10.08.25 19:08:16;22,0;5,67;
10.08.25 19:08:17;22,0;5,67;
10.08.25 19:08:18;22,0;5,67;
10.08.25 19:08:19;22,0;5,67;
10.08.25 19:08:20;22,0;5,67;
10.08.25 19:08:21;21,9;5,68;
10.08.25 19:08:22;21,9;5,66;
10.08.25 19:08:23;21,9;5,67;
10.08.25 19:08:24;21,9;5,67;
10.08.25 19:08:25;21,9;5,66;
10.08.25 19:08:26;21,9;5,67;
10.08.25 19:08:27;21,9;5,66;
10.08.25 19:08:28;21,9;5,68;
10.08.25 19:08:29;21,9;5,67;
10.08.25 19:08:30;21,9;5,66;
10.08.25 19:08:31;21,9;5,67;
10.08.25 19:08:32;21,9;5,67;
10.08.25 19:08:33;21,9;5,65;
10.08.25 19:08:34;21,9;5,67;
10.08.25 19:08:35;21,9;5,65;
10.08.25 19:08:36;21,9;5,66;
10.08.25 19:08:37;21,9;5,66;
10.08.25 19:08:38;21,9;5,67;
10.08.25 19:08:39;21,9;5,67;
10.08.25 19:08:40;21,9;5,67;
10.08.25 19:08:41;21,9;5,68;
10.08.25 19:08:42;21,9;5,68;
10.08.25 19:08:43;21,9;5,68;
10.08.25 19:08:44;21,9;5,67;
10.08.25 19:08:45;21,9;5,67;
10.08.25 19:08:46;21,9;5,67;
10.08.25 19:08:47;21,9;5,67;
10.08.25 19:08:48;21,9;5,67;
10.08.25 19:08:49;21,9;5,66;
10.08.25 19:08:50;21,9;5,66;
10.08.25 19:08:51;21,9;5,66;
10.08.25 19:08:52;21,9;5,66;
10.08.25 19:08:53;21,9;5,66;
10.08.25 19:08:54;21,9;5,65;
10.08.25 19:08:55;21,9;5,64;
10.08.25 19:08:56;21,9;5,65;
10.08.25 19:08:57;21,9;5,66;
10.08.25 19:08:58;21,9;5,65;
10.08.25 19:08:59;21,9;5,65;
10.08.25 19:09:00;21,9;5,66;
10.08.25 19:09:01;21,9;5,66;
10.08.25 19:09:02;21,9;5,65;
Durchschnitt gesamt;21,9;5,67;
Minimum gesamt;21,9;5,64;
Maximum gesamt;22,0;5,70;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 19:09:03;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 19:08:02;10.08.25 19:09:02;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

