Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:23:36;22,7;3,81;
12.08.25 14:23:37;22,7;3,84;
12.08.25 14:23:38;22,7;3,82;
12.08.25 14:23:39;22,7;3,82;
12.08.25 14:23:40;22,7;3,81;
12.08.25 14:23:41;22,7;3,82;
12.08.25 14:23:42;22,7;3,82;
12.08.25 14:23:43;22,7;3,81;
12.08.25 14:23:44;22,7;3,81;
12.08.25 14:23:45;22,7;3,81;
12.08.25 14:23:46;22,7;3,80;
12.08.25 14:23:47;22,6;3,80;
12.08.25 14:23:48;22,6;3,80;
12.08.25 14:23:49;22,6;3,81;
12.08.25 14:23:50;22,6;3,81;
12.08.25 14:23:51;22,6;3,81;
12.08.25 14:23:52;22,6;3,81;
12.08.25 14:23:53;22,6;3,81;
12.08.25 14:23:54;22,6;3,81;
12.08.25 14:23:55;22,6;3,80;
12.08.25 14:23:56;22,6;3,80;
12.08.25 14:23:57;22,6;3,80;
12.08.25 14:23:58;22,6;3,80;
12.08.25 14:23:59;22,6;3,79;
12.08.25 14:24:00;22,6;3,79;
12.08.25 14:24:01;22,6;3,81;
12.08.25 14:24:02;22,6;3,80;
12.08.25 14:24:03;22,6;3,80;
12.08.25 14:24:04;22,6;3,79;
12.08.25 14:24:05;22,6;3,80;
12.08.25 14:24:06;22,6;3,80;
12.08.25 14:24:07;22,6;3,80;
12.08.25 14:24:08;22,6;3,80;
12.08.25 14:24:09;22,6;3,80;
12.08.25 14:24:10;22,6;3,80;
12.08.25 14:24:11;22,6;3,79;
12.08.25 14:24:12;22,6;3,80;
12.08.25 14:24:13;22,6;3,79;
12.08.25 14:24:14;22,6;3,78;
12.08.25 14:24:15;22,6;3,79;
12.08.25 14:24:16;22,6;3,79;
12.08.25 14:24:17;22,6;3,79;
12.08.25 14:24:18;22,6;3,80;
12.08.25 14:24:19;22,6;3,81;
12.08.25 14:24:20;22,6;3,80;
12.08.25 14:24:21;22,6;3,80;
12.08.25 14:24:22;22,6;3,80;
12.08.25 14:24:23;22,6;3,81;
12.08.25 14:24:24;22,6;3,78;
12.08.25 14:24:25;22,6;3,79;
12.08.25 14:24:26;22,6;3,79;
12.08.25 14:24:27;22,6;3,79;
12.08.25 14:24:28;22,6;3,79;
12.08.25 14:24:29;22,6;3,77;
12.08.25 14:24:30;22,6;3,78;
12.08.25 14:24:31;22,6;3,80;
12.08.25 14:24:32;22,6;3,78;
12.08.25 14:24:33;22,6;3,78;
12.08.25 14:24:34;22,6;3,78;
12.08.25 14:24:35;22,6;3,79;
12.08.25 14:24:36;22,6;3,77;
Durchschnitt gesamt;22,6;3,80;
Minimum gesamt;22,6;3,77;
Maximum gesamt;22,7;3,84;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:24:38;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:23:36;12.08.25 14:24:36;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

