Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:15:44;21,5;7,17;
04.06.25 15:15:45;21,5;7,17;
04.06.25 15:15:46;21,6;7,16;
04.06.25 15:15:47;21,6;7,20;
04.06.25 15:15:48;21,6;7,16;
04.06.25 15:15:49;21,6;7,22;
04.06.25 15:15:50;21,6;7,26;
04.06.25 15:15:51;21,6;7,28;
04.06.25 15:15:52;21,6;7,29;
04.06.25 15:15:53;21,6;7,30;
04.06.25 15:15:54;21,6;7,28;
04.06.25 15:15:55;21,6;7,27;
04.06.25 15:15:56;21,6;7,26;
04.06.25 15:15:57;21,6;7,28;
04.06.25 15:15:58;21,6;7,29;
04.06.25 15:15:59;21,6;7,32;
04.06.25 15:16:00;21,6;7,32;
04.06.25 15:16:01;21,6;7,29;
04.06.25 15:16:02;21,6;7,27;
04.06.25 15:16:03;21,6;7,31;
04.06.25 15:16:04;21,6;7,33;
04.06.25 15:16:05;21,6;7,30;
04.06.25 15:16:06;21,6;7,34;
04.06.25 15:16:07;21,6;7,35;
04.06.25 15:16:08;21,6;7,31;
04.06.25 15:16:09;21,6;7,34;
04.06.25 15:16:10;21,6;7,38;
04.06.25 15:16:11;21,6;7,33;
04.06.25 15:16:12;21,6;7,38;
04.06.25 15:16:13;21,6;7,36;
04.06.25 15:16:14;21,6;7,35;
04.06.25 15:16:15;21,6;7,37;
04.06.25 15:16:16;21,6;7,34;
04.06.25 15:16:17;21,6;7,36;
04.06.25 15:16:18;21,6;7,31;
04.06.25 15:16:19;21,6;7,36;
04.06.25 15:16:20;21,6;7,36;
04.06.25 15:16:21;21,6;7,37;
04.06.25 15:16:22;21,6;7,34;
04.06.25 15:16:23;21,6;7,28;
04.06.25 15:16:24;21,6;7,30;
04.06.25 15:16:25;21,6;7,34;
04.06.25 15:16:26;21,6;7,34;
04.06.25 15:16:27;21,6;7,34;
04.06.25 15:16:28;21,6;7,37;
04.06.25 15:16:29;21,6;7,33;
04.06.25 15:16:30;21,6;7,34;
04.06.25 15:16:31;21,6;7,29;
04.06.25 15:16:32;21,6;7,30;
04.06.25 15:16:33;21,6;7,30;
04.06.25 15:16:34;21,6;7,36;
04.06.25 15:16:35;21,6;7,33;
04.06.25 15:16:36;21,6;7,35;
04.06.25 15:16:37;21,5;7,34;
04.06.25 15:16:38;21,5;7,36;
04.06.25 15:16:39;21,5;7,32;
04.06.25 15:16:40;21,5;7,28;
04.06.25 15:16:41;21,5;7,27;
04.06.25 15:16:42;21,5;7,26;
04.06.25 15:16:43;21,5;7,26;
04.06.25 15:16:44;21,5;7,27;
Durchschnitt gesamt;21,6;7,31;
Minimum gesamt;21,5;7,16;
Maximum gesamt;21,6;7,38;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:17:01;04.06 2;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:15:44;04.06.25 15:16:44;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

