Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 13:41:24;21,1;7,46;
05.06.25 13:41:25;21,1;7,48;
05.06.25 13:41:26;21,1;7,49;
05.06.25 13:41:27;21,1;7,53;
05.06.25 13:41:28;21,1;7,51;
05.06.25 13:41:29;21,1;7,53;
05.06.25 13:41:30;21,1;7,50;
05.06.25 13:41:31;21,1;7,48;
05.06.25 13:41:32;21,1;7,48;
05.06.25 13:41:33;21,1;7,47;
05.06.25 13:41:34;21,1;7,48;
05.06.25 13:41:35;21,1;7,45;
05.06.25 13:41:36;21,1;7,47;
05.06.25 13:41:37;21,1;7,45;
05.06.25 13:41:38;21,1;7,44;
05.06.25 13:41:39;21,1;7,41;
05.06.25 13:41:40;21,1;7,49;
05.06.25 13:41:41;21,1;7,48;
05.06.25 13:41:42;21,1;7,49;
05.06.25 13:41:43;21,1;7,47;
05.06.25 13:41:44;21,1;7,46;
05.06.25 13:41:45;21,1;7,43;
05.06.25 13:41:46;21,1;7,45;
05.06.25 13:41:47;21,1;7,48;
05.06.25 13:41:48;21,1;7,48;
05.06.25 13:41:49;21,1;7,45;
05.06.25 13:41:50;21,1;7,43;
05.06.25 13:41:51;21,1;7,51;
05.06.25 13:41:52;21,1;7,43;
05.06.25 13:41:53;21,1;7,49;
05.06.25 13:41:54;21,1;7,52;
05.06.25 13:41:55;21,0;7,48;
05.06.25 13:41:56;21,0;7,44;
05.06.25 13:41:57;21,0;7,42;
05.06.25 13:41:58;21,0;7,42;
05.06.25 13:41:59;21,0;7,43;
05.06.25 13:42:00;21,0;7,43;
05.06.25 13:42:01;21,0;7,45;
05.06.25 13:42:02;21,0;7,49;
05.06.25 13:42:03;21,0;7,44;
05.06.25 13:42:04;21,0;7,45;
05.06.25 13:42:05;21,0;7,44;
05.06.25 13:42:06;21,0;7,49;
05.06.25 13:42:07;21,0;7,45;
05.06.25 13:42:08;21,0;7,41;
05.06.25 13:42:09;21,0;7,44;
05.06.25 13:42:10;21,0;7,39;
05.06.25 13:42:11;21,0;7,40;
05.06.25 13:42:12;21,0;7,39;
05.06.25 13:42:13;21,0;7,42;
05.06.25 13:42:14;21,0;7,39;
05.06.25 13:42:15;21,0;7,42;
05.06.25 13:42:16;21,0;7,44;
05.06.25 13:42:17;21,0;7,40;
05.06.25 13:42:18;21,0;7,39;
05.06.25 13:42:19;21,0;7,41;
05.06.25 13:42:20;21,0;7,40;
05.06.25 13:42:21;21,0;7,42;
05.06.25 13:42:22;21,0;7,46;
05.06.25 13:42:23;21,0;7,43;
05.06.25 13:42:24;21,0;7,40;
Durchschnitt gesamt;21,1;7,45;
Minimum gesamt;21,0;7,39;
Maximum gesamt;21,1;7,53;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 13:42:26;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 13:41:24;05.06.25 13:42:24;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

