Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 15:25:20;22,5;6,16;
17.07.25 15:25:21;22,5;6,16;
17.07.25 15:25:22;22,5;6,17;
17.07.25 15:25:23;22,5;6,19;
17.07.25 15:25:24;22,5;6,16;
17.07.25 15:25:25;22,5;6,13;
17.07.25 15:25:26;22,5;6,16;
17.07.25 15:25:27;22,5;6,17;
17.07.25 15:25:28;22,5;6,16;
17.07.25 15:25:29;22,5;6,16;
17.07.25 15:25:30;22,5;6,13;
17.07.25 15:25:31;22,5;6,13;
17.07.25 15:25:32;22,5;6,13;
17.07.25 15:25:33;22,5;6,15;
17.07.25 15:25:34;22,5;6,16;
17.07.25 15:25:35;22,5;6,16;
17.07.25 15:25:36;22,5;6,15;
17.07.25 15:25:37;22,5;6,16;
17.07.25 15:25:38;22,5;6,16;
17.07.25 15:25:39;22,5;6,16;
17.07.25 15:25:40;22,5;6,13;
17.07.25 15:25:41;22,5;6,15;
17.07.25 15:25:42;22,5;6,12;
17.07.25 15:25:43;22,5;6,15;
17.07.25 15:25:44;22,5;6,15;
17.07.25 15:25:45;22,5;6,14;
17.07.25 15:25:46;22,5;6,13;
17.07.25 15:25:47;22,5;6,12;
17.07.25 15:25:48;22,5;6,12;
17.07.25 15:25:49;22,5;6,12;
17.07.25 15:25:50;22,5;6,12;
17.07.25 15:25:51;22,5;6,15;
17.07.25 15:25:52;22,5;6,13;
17.07.25 15:25:53;22,5;6,13;
17.07.25 15:25:54;22,5;6,13;
17.07.25 15:25:55;22,5;6,14;
17.07.25 15:25:56;22,5;6,14;
17.07.25 15:25:57;22,5;6,15;
17.07.25 15:25:58;22,5;6,13;
17.07.25 15:25:59;22,5;6,15;
17.07.25 15:26:00;22,5;6,16;
17.07.25 15:26:01;22,5;6,14;
17.07.25 15:26:02;22,5;6,14;
17.07.25 15:26:03;22,5;6,14;
17.07.25 15:26:04;22,5;6,13;
17.07.25 15:26:05;22,5;6,13;
17.07.25 15:26:06;22,5;6,15;
17.07.25 15:26:07;22,5;6,14;
17.07.25 15:26:08;22,5;6,13;
17.07.25 15:26:09;22,5;6,12;
17.07.25 15:26:10;22,5;6,12;
17.07.25 15:26:11;22,5;6,13;
17.07.25 15:26:12;22,5;6,12;
17.07.25 15:26:13;22,5;6,13;
17.07.25 15:26:14;22,5;6,13;
17.07.25 15:26:15;22,5;6,12;
17.07.25 15:26:16;22,5;6,15;
17.07.25 15:26:17;22,5;6,16;
17.07.25 15:26:18;22,5;6,16;
17.07.25 15:26:19;22,5;6,16;
17.07.25 15:26:20;22,5;6,13;
Durchschnitt gesamt;22,5;6,14;
Minimum gesamt;22,5;6,12;
Maximum gesamt;22,5;6,19;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 15:26:22;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 15:25:20;17.07.25 15:26:20;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

