Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 14:20:00;21,0;0,00;
05.06.25 14:20:01;21,1;0,00;
05.06.25 14:20:02;21,2;0,00;
05.06.25 14:20:03;21,2;0,00;
05.06.25 14:20:04;21,3;0,00;
05.06.25 14:20:05;21,4;0,00;
05.06.25 14:20:06;21,4;0,00;
05.06.25 14:20:07;21,4;0,00;
05.06.25 14:20:08;21,5;0,00;
05.06.25 14:20:09;21,5;0,00;
05.06.25 14:20:10;21,5;0,00;
05.06.25 14:20:11;21,5;0,00;
05.06.25 14:20:14;21,5;0,00;
05.06.25 14:20:15;21,5;0,00;
05.06.25 14:20:16;21,5;0,00;
05.06.25 14:20:17;21,5;0,00;
05.06.25 14:20:18;21,5;0,00;
05.06.25 14:20:19;21,5;0,00;
05.06.25 14:20:21;21,4;0,00;
05.06.25 14:20:22;21,4;0,00;
05.06.25 14:20:27;21,4;0,00;
05.06.25 14:20:28;21,3;0,00;
05.06.25 14:20:29;21,3;0,00;
05.06.25 14:20:30;21,3;0,00;
05.06.25 14:20:31;21,3;0,00;
05.06.25 14:20:32;21,3;0,00;
05.06.25 14:20:33;21,3;0,00;
05.06.25 14:20:34;21,3;0,00;
05.06.25 14:20:35;21,3;0,00;
05.06.25 14:20:36;21,2;0,00;
05.06.25 14:20:37;21,2;0,00;
05.06.25 14:20:38;21,2;0,00;
05.06.25 14:20:39;21,2;0,00;
05.06.25 14:20:40;21,2;0,00;
05.06.25 14:20:41;21,2;0,00;
05.06.25 14:20:42;21,2;0,00;
05.06.25 14:20:43;21,2;0,00;
05.06.25 14:20:44;21,2;0,00;
05.06.25 14:20:45;21,2;0,00;
05.06.25 14:20:46;21,2;0,00;
05.06.25 14:20:47;21,2;0,00;
05.06.25 14:20:48;21,1;0,00;
05.06.25 14:20:49;21,1;0,00;
05.06.25 14:20:50;21,1;0,00;
05.06.25 14:20:51;21,1;0,00;
05.06.25 14:20:52;21,1;0,00;
05.06.25 14:20:53;21,1;0,00;
05.06.25 14:20:54;21,1;0,00;
05.06.25 14:20:55;21,1;0,00;
05.06.25 14:20:56;21,1;0,00;
05.06.25 14:20:57;21,1;0,00;
05.06.25 14:20:58;21,1;0,00;
05.06.25 14:20:59;21,1;0,00;
05.06.25 14:21:00;21,1;0,00;
Durchschnitt gesamt;21,3;0,00;
Minimum gesamt;21,0;0,00;
Maximum gesamt;21,5;0,00;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 14:21:01;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 14:20:00;05.06.25 14:21:00;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

