Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:35:08;21,8;9,87;
04.06.25 15:35:09;21,8;9,90;
04.06.25 15:35:10;21,8;9,83;
04.06.25 15:35:11;21,8;9,79;
04.06.25 15:35:12;21,8;9,82;
04.06.25 15:35:13;21,8;9,84;
04.06.25 15:35:14;21,8;9,87;
04.06.25 15:35:15;21,8;9,84;
04.06.25 15:35:16;21,8;9,82;
04.06.25 15:35:17;21,8;9,83;
04.06.25 15:35:18;21,8;9,82;
04.06.25 15:35:19;21,8;9,80;
04.06.25 15:35:20;21,8;9,80;
04.06.25 15:35:21;21,8;9,82;
04.06.25 15:35:22;21,8;9,84;
04.06.25 15:35:23;21,8;9,81;
04.06.25 15:35:24;21,8;9,79;
04.06.25 15:35:25;21,8;9,80;
04.06.25 15:35:26;21,8;9,86;
04.06.25 15:35:27;21,8;9,85;
04.06.25 15:35:28;21,8;9,86;
04.06.25 15:35:29;21,8;9,84;
04.06.25 15:35:30;21,8;9,77;
04.06.25 15:35:31;21,8;9,83;
04.06.25 15:35:32;21,8;9,86;
04.06.25 15:35:33;21,8;9,81;
04.06.25 15:35:34;21,8;9,85;
04.06.25 15:35:35;21,8;9,86;
04.06.25 15:35:36;21,8;9,86;
04.06.25 15:35:37;21,8;9,85;
04.06.25 15:35:38;21,8;9,84;
04.06.25 15:35:39;21,8;9,85;
04.06.25 15:35:40;21,8;9,82;
04.06.25 15:35:41;21,7;9,83;
04.06.25 15:35:42;21,7;9,86;
04.06.25 15:35:43;21,7;9,85;
04.06.25 15:35:44;21,7;9,84;
04.06.25 15:35:45;21,7;9,82;
04.06.25 15:35:46;21,7;9,81;
04.06.25 15:35:47;21,7;9,82;
04.06.25 15:35:48;21,7;9,82;
04.06.25 15:35:49;21,7;9,87;
04.06.25 15:35:50;21,7;9,81;
04.06.25 15:35:51;21,7;9,81;
04.06.25 15:35:52;21,7;9,81;
04.06.25 15:35:53;21,7;9,78;
04.06.25 15:35:54;21,7;9,80;
04.06.25 15:35:55;21,7;9,80;
04.06.25 15:35:56;21,7;9,82;
04.06.25 15:35:57;21,7;9,80;
04.06.25 15:35:58;21,7;9,82;
04.06.25 15:35:59;21,7;9,81;
04.06.25 15:36:00;21,7;9,84;
04.06.25 15:36:01;21,7;9,78;
04.06.25 15:36:02;21,7;9,77;
04.06.25 15:36:03;21,7;9,79;
04.06.25 15:36:04;21,7;9,79;
04.06.25 15:36:05;21,7;9,80;
04.06.25 15:36:06;21,7;9,75;
04.06.25 15:36:07;21,7;9,82;
04.06.25 15:36:08;21,7;9,78;
Durchschnitt gesamt;21,8;9,82;
Minimum gesamt;21,7;9,75;
Maximum gesamt;21,8;9,90;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:36:09;04.06 8;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:35:08;04.06.25 15:36:08;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

