Datum/Uhrzeit;774 [°C];774 [m/s];
18.07.25 10:15:45;21,8;1,04;
18.07.25 10:15:46;21,8;1,03;
18.07.25 10:15:47;21,8;1,03;
18.07.25 10:15:48;21,8;1,02;
18.07.25 10:15:49;21,8;1,03;
18.07.25 10:15:50;21,8;1,03;
18.07.25 10:15:51;21,8;1,04;
18.07.25 10:15:52;21,8;1,03;
18.07.25 10:15:53;21,8;1,02;
18.07.25 10:15:54;21,8;1,02;
18.07.25 10:15:55;21,8;1,04;
18.07.25 10:15:56;21,8;1,03;
18.07.25 10:15:57;21,8;1,03;
18.07.25 10:15:58;21,8;1,02;
18.07.25 10:15:59;21,8;1,01;
18.07.25 10:16:00;21,8;1,00;
18.07.25 10:16:01;21,8;1,01;
18.07.25 10:16:02;21,8;1,01;
18.07.25 10:16:03;21,8;1,02;
18.07.25 10:16:04;21,8;1,02;
18.07.25 10:16:05;21,8;1,01;
18.07.25 10:16:06;21,8;1,02;
18.07.25 10:16:07;21,8;1,01;
18.07.25 10:16:08;21,8;1,00;
18.07.25 10:16:09;21,8;1,01;
18.07.25 10:16:10;21,8;1,00;
18.07.25 10:16:11;21,8;1,01;
18.07.25 10:16:12;21,8;1,02;
18.07.25 10:16:13;21,8;1,02;
18.07.25 10:16:14;21,8;1,00;
18.07.25 10:16:15;21,8;0,99;
18.07.25 10:16:16;21,8;1,01;
18.07.25 10:16:17;21,8;1,01;
18.07.25 10:16:18;21,8;1,00;
18.07.25 10:16:19;21,8;1,04;
18.07.25 10:16:20;21,8;1,03;
18.07.25 10:16:21;21,8;1,02;
18.07.25 10:16:22;21,8;1,04;
18.07.25 10:16:23;21,8;1,02;
18.07.25 10:16:24;21,8;1,02;
18.07.25 10:16:25;21,8;1,04;
18.07.25 10:16:26;21,8;1,03;
18.07.25 10:16:27;21,8;1,03;
18.07.25 10:16:28;21,8;1,04;
18.07.25 10:16:29;21,8;1,02;
18.07.25 10:16:30;21,8;1,03;
18.07.25 10:16:31;21,8;1,01;
18.07.25 10:16:32;21,8;1,02;
18.07.25 10:16:33;21,8;1,01;
18.07.25 10:16:34;21,8;1,00;
18.07.25 10:16:35;21,8;1,01;
18.07.25 10:16:36;21,8;1,02;
18.07.25 10:16:37;21,8;1,02;
18.07.25 10:16:38;21,8;1,02;
18.07.25 10:16:39;21,8;1,01;
18.07.25 10:16:40;21,8;1,03;
18.07.25 10:16:41;21,8;1,02;
18.07.25 10:16:42;21,8;1,02;
18.07.25 10:16:43;21,8;1,03;
18.07.25 10:16:44;21,8;1,01;
18.07.25 10:16:45;21,8;1,03;
Durchschnitt gesamt;21,8;1,02;
Minimum gesamt;21,8;0,99;
Maximum gesamt;21,8;1,04;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;18.07.25 10:16:46;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;18.07.25 10:15:45;18.07.25 10:16:45;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

