Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 14:08:43;23,0;8,36;
14.08.25 14:08:44;23,0;8,34;
14.08.25 14:08:45;23,0;8,34;
14.08.25 14:08:46;23,0;8,35;
14.08.25 14:08:47;23,0;8,36;
14.08.25 14:08:48;23,0;8,35;
14.08.25 14:08:49;23,0;8,35;
14.08.25 14:08:50;23,0;8,36;
14.08.25 14:08:51;23,0;8,36;
14.08.25 14:08:52;23,0;8,36;
14.08.25 14:08:53;23,0;8,35;
14.08.25 14:08:54;23,0;8,34;
14.08.25 14:08:55;22,9;8,31;
14.08.25 14:08:56;22,9;8,34;
14.08.25 14:08:57;22,9;8,35;
14.08.25 14:08:58;22,9;8,33;
14.08.25 14:08:59;22,9;8,32;
14.08.25 14:09:00;22,9;8,35;
14.08.25 14:09:01;22,9;8,32;
14.08.25 14:09:02;22,9;8,32;
14.08.25 14:09:03;22,9;8,30;
14.08.25 14:09:04;22,9;8,31;
14.08.25 14:09:05;22,9;8,34;
14.08.25 14:09:06;22,9;8,33;
14.08.25 14:09:07;22,9;8,33;
14.08.25 14:09:08;22,9;8,31;
14.08.25 14:09:09;22,9;8,33;
14.08.25 14:09:10;22,9;8,32;
14.08.25 14:09:11;22,9;8,31;
14.08.25 14:09:12;22,9;8,29;
14.08.25 14:09:13;22,9;8,31;
14.08.25 14:09:14;22,9;8,32;
14.08.25 14:09:15;22,9;8,29;
14.08.25 14:09:16;22,9;8,29;
14.08.25 14:09:17;22,9;8,29;
14.08.25 14:09:18;22,9;8,29;
14.08.25 14:09:19;22,9;8,31;
14.08.25 14:09:20;22,9;8,27;
14.08.25 14:09:21;22,9;8,28;
14.08.25 14:09:22;22,9;8,29;
14.08.25 14:09:23;22,9;8,28;
14.08.25 14:09:24;22,9;8,30;
14.08.25 14:09:25;22,9;8,31;
14.08.25 14:09:26;22,9;8,29;
14.08.25 14:09:27;22,9;8,26;
14.08.25 14:09:28;22,9;8,28;
14.08.25 14:09:29;22,9;8,30;
14.08.25 14:09:30;22,9;8,28;
14.08.25 14:09:31;22,9;8,27;
14.08.25 14:09:32;22,9;8,30;
14.08.25 14:09:33;22,9;8,28;
14.08.25 14:09:34;22,9;8,29;
14.08.25 14:09:35;22,9;8,28;
14.08.25 14:09:36;22,9;8,28;
14.08.25 14:09:37;22,9;8,29;
14.08.25 14:09:38;22,9;8,28;
14.08.25 14:09:39;22,9;8,29;
14.08.25 14:09:40;22,9;8,28;
14.08.25 14:09:41;22,9;8,28;
14.08.25 14:09:42;22,9;8,27;
14.08.25 14:09:43;22,9;8,27;
Durchschnitt gesamt;22,9;8,31;
Minimum gesamt;22,9;8,26;
Maximum gesamt;23,0;8,36;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 14:09:45;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 14:08:43;14.08.25 14:09:43;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

