Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 15:37:59;22,6;5,13;
17.07.25 15:38:00;22,6;5,12;
17.07.25 15:38:01;22,6;5,13;
17.07.25 15:38:02;22,6;5,13;
17.07.25 15:38:03;22,6;5,13;
17.07.25 15:38:04;22,6;5,13;
17.07.25 15:38:05;22,6;5,13;
17.07.25 15:38:06;22,6;5,13;
17.07.25 15:38:07;22,6;5,13;
17.07.25 15:38:08;22,6;5,11;
17.07.25 15:38:09;22,6;5,13;
17.07.25 15:38:10;22,6;5,13;
17.07.25 15:38:11;22,6;5,12;
17.07.25 15:38:12;22,6;5,11;
17.07.25 15:38:13;22,6;5,11;
17.07.25 15:38:14;22,6;5,11;
17.07.25 15:38:15;22,6;5,10;
17.07.25 15:38:16;22,6;5,10;
17.07.25 15:38:17;22,6;5,12;
17.07.25 15:38:18;22,6;5,11;
17.07.25 15:38:19;22,6;5,12;
17.07.25 15:38:20;22,6;5,12;
17.07.25 15:38:21;22,6;5,12;
17.07.25 15:38:22;22,6;5,11;
17.07.25 15:38:23;22,6;5,11;
17.07.25 15:38:24;22,6;5,11;
17.07.25 15:38:25;22,6;5,11;
17.07.25 15:38:26;22,6;5,14;
17.07.25 15:38:27;22,6;5,14;
17.07.25 15:38:28;22,6;5,12;
17.07.25 15:38:29;22,6;5,12;
17.07.25 15:38:30;22,6;5,12;
17.07.25 15:38:31;22,6;5,12;
17.07.25 15:38:32;22,6;5,12;
17.07.25 15:38:33;22,6;5,11;
17.07.25 15:38:34;22,6;5,11;
17.07.25 15:38:35;22,6;5,12;
17.07.25 15:38:36;22,6;5,11;
17.07.25 15:38:37;22,6;5,11;
17.07.25 15:38:38;22,6;5,11;
17.07.25 15:38:39;22,6;5,10;
17.07.25 15:38:40;22,6;5,11;
17.07.25 15:38:41;22,6;5,11;
17.07.25 15:38:42;22,6;5,09;
17.07.25 15:38:43;22,6;5,10;
17.07.25 15:38:44;22,6;5,12;
17.07.25 15:38:45;22,6;5,10;
17.07.25 15:38:46;22,6;5,11;
17.07.25 15:38:47;22,6;5,10;
17.07.25 15:38:48;22,6;5,11;
17.07.25 15:38:49;22,6;5,08;
17.07.25 15:38:50;22,6;5,09;
17.07.25 15:38:51;22,6;5,09;
17.07.25 15:38:52;22,6;5,10;
17.07.25 15:38:53;22,6;5,11;
17.07.25 15:38:54;22,6;5,10;
17.07.25 15:38:55;22,6;5,11;
17.07.25 15:38:56;22,6;5,10;
17.07.25 15:38:57;22,6;5,11;
17.07.25 15:38:58;22,6;5,09;
17.07.25 15:38:59;22,5;5,10;
Durchschnitt gesamt;22,6;5,11;
Minimum gesamt;22,5;5,08;
Maximum gesamt;22,6;5,14;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 15:39:00;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 15:37:59;17.07.25 15:38:59;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

