Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 15:02:26;22,4;7,83;
17.07.25 15:02:27;22,4;7,80;
17.07.25 15:02:28;22,4;7,79;
17.07.25 15:02:29;22,4;7,82;
17.07.25 15:02:30;22,4;7,80;
17.07.25 15:02:31;22,4;7,81;
17.07.25 15:02:32;22,4;7,80;
17.07.25 15:02:33;22,4;7,83;
17.07.25 15:02:34;22,4;7,81;
17.07.25 15:02:35;22,4;7,77;
17.07.25 15:02:36;22,4;7,80;
17.07.25 15:02:37;22,4;7,79;
17.07.25 15:02:38;22,4;7,80;
17.07.25 15:02:39;22,4;7,80;
17.07.25 15:02:40;22,4;7,78;
17.07.25 15:02:41;22,4;7,80;
17.07.25 15:02:42;22,4;7,79;
17.07.25 15:02:43;22,4;7,79;
17.07.25 15:02:44;22,4;7,81;
17.07.25 15:02:45;22,4;7,79;
17.07.25 15:02:46;22,4;7,81;
17.07.25 15:02:47;22,4;7,81;
17.07.25 15:02:48;22,4;7,79;
17.07.25 15:02:49;22,4;7,79;
17.07.25 15:02:50;22,4;7,80;
17.07.25 15:02:51;22,4;7,81;
17.07.25 15:02:52;22,4;7,80;
17.07.25 15:02:53;22,4;7,82;
17.07.25 15:02:54;22,4;7,79;
17.07.25 15:02:55;22,4;7,79;
17.07.25 15:02:56;22,4;7,80;
17.07.25 15:02:57;22,4;7,80;
17.07.25 15:02:58;22,4;7,81;
17.07.25 15:02:59;22,4;7,78;
17.07.25 15:03:00;22,4;7,79;
17.07.25 15:03:01;22,4;7,80;
17.07.25 15:03:02;22,4;7,81;
17.07.25 15:03:03;22,4;7,81;
17.07.25 15:03:04;22,4;7,79;
17.07.25 15:03:05;22,4;7,80;
17.07.25 15:03:06;22,4;7,77;
17.07.25 15:03:07;22,4;7,80;
17.07.25 15:03:08;22,4;7,80;
17.07.25 15:03:09;22,4;7,78;
17.07.25 15:03:10;22,4;7,79;
17.07.25 15:03:11;22,4;7,80;
17.07.25 15:03:12;22,4;7,79;
17.07.25 15:03:13;22,4;7,79;
17.07.25 15:03:14;22,4;7,80;
17.07.25 15:03:15;22,4;7,80;
17.07.25 15:03:16;22,4;7,81;
17.07.25 15:03:17;22,4;7,81;
17.07.25 15:03:18;22,4;7,81;
17.07.25 15:03:19;22,4;7,81;
17.07.25 15:03:20;22,4;7,82;
17.07.25 15:03:21;22,4;7,78;
17.07.25 15:03:22;22,4;7,80;
17.07.25 15:03:23;22,4;7,79;
17.07.25 15:03:24;22,4;7,80;
17.07.25 15:03:25;22,4;7,80;
17.07.25 15:03:26;22,4;7,80;
Durchschnitt gesamt;22,4;7,80;
Minimum gesamt;22,4;7,77;
Maximum gesamt;22,4;7,83;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 15:03:28;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 15:02:26;17.07.25 15:03:26;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

