Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 18:35:01;21,9;1,80;
10.08.25 18:35:02;21,9;1,78;
10.08.25 18:35:03;21,9;1,78;
10.08.25 18:35:04;21,9;1,79;
10.08.25 18:35:05;21,9;1,81;
10.08.25 18:35:06;21,9;1,80;
10.08.25 18:35:07;21,9;1,82;
10.08.25 18:35:08;21,9;1,79;
10.08.25 18:35:09;21,9;1,81;
10.08.25 18:35:10;21,9;1,82;
10.08.25 18:35:11;21,9;1,80;
10.08.25 18:35:12;21,9;1,80;
10.08.25 18:35:13;21,9;1,81;
10.08.25 18:35:14;21,9;1,80;
10.08.25 18:35:15;21,9;1,81;
10.08.25 18:35:16;21,9;1,80;
10.08.25 18:35:17;21,9;1,80;
10.08.25 18:35:18;21,9;1,80;
10.08.25 18:35:19;21,9;1,80;
10.08.25 18:35:20;21,9;1,81;
10.08.25 18:35:21;21,9;1,83;
10.08.25 18:35:22;21,9;1,81;
10.08.25 18:35:23;21,9;1,81;
10.08.25 18:35:24;21,9;1,80;
10.08.25 18:35:25;21,9;1,80;
10.08.25 18:35:26;21,9;1,80;
10.08.25 18:35:27;21,9;1,82;
10.08.25 18:35:28;21,9;1,78;
10.08.25 18:35:29;21,9;1,80;
10.08.25 18:35:30;21,9;1,80;
10.08.25 18:35:31;21,9;1,80;
10.08.25 18:35:32;21,9;1,81;
10.08.25 18:35:33;21,9;1,81;
10.08.25 18:35:34;21,9;1,81;
10.08.25 18:35:35;21,9;1,80;
10.08.25 18:35:36;21,9;1,80;
10.08.25 18:35:37;21,9;1,80;
10.08.25 18:35:38;21,9;1,81;
10.08.25 18:35:39;21,8;1,80;
10.08.25 18:35:40;21,8;1,78;
10.08.25 18:35:41;21,8;1,79;
10.08.25 18:35:42;21,8;1,81;
10.08.25 18:35:43;21,8;1,81;
10.08.25 18:35:44;21,8;1,81;
10.08.25 18:35:45;21,8;1,81;
10.08.25 18:35:46;21,8;1,81;
10.08.25 18:35:47;21,8;1,81;
10.08.25 18:35:48;21,8;1,81;
10.08.25 18:35:49;21,8;1,80;
10.08.25 18:35:50;21,8;1,82;
10.08.25 18:35:51;21,8;1,81;
10.08.25 18:35:52;21,8;1,79;
10.08.25 18:35:53;21,8;1,78;
10.08.25 18:35:54;21,8;1,81;
10.08.25 18:35:55;21,8;1,81;
10.08.25 18:35:56;21,8;1,82;
10.08.25 18:35:57;21,8;1,82;
10.08.25 18:35:58;21,8;1,82;
10.08.25 18:35:59;21,8;1,81;
10.08.25 18:36:00;21,8;1,81;
10.08.25 18:36:01;21,8;1,80;
Durchschnitt gesamt;21,9;1,80;
Minimum gesamt;21,8;1,78;
Maximum gesamt;21,9;1,83;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 18:36:03;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 18:35:01;10.08.25 18:36:01;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

