Datum/Uhrzeit;774 [°C];774 [m/s];
14.08.25 13:54:35;23,7;5,15;
14.08.25 13:54:36;23,7;5,17;
14.08.25 13:54:37;23,7;5,13;
14.08.25 13:54:38;23,7;5,20;
14.08.25 13:54:39;23,8;5,21;
14.08.25 13:54:40;23,8;5,21;
14.08.25 13:54:41;23,8;5,22;
14.08.25 13:54:42;23,8;5,26;
14.08.25 13:54:43;23,8;5,22;
14.08.25 13:54:44;23,8;5,19;
14.08.25 13:54:45;23,7;5,23;
14.08.25 13:54:46;23,7;5,20;
14.08.25 13:54:47;23,7;5,20;
14.08.25 13:54:48;23,7;5,22;
14.08.25 13:54:49;23,7;5,18;
14.08.25 13:54:50;23,7;5,19;
14.08.25 13:54:51;23,7;5,19;
14.08.25 13:54:52;23,7;5,16;
14.08.25 13:54:53;23,6;5,23;
14.08.25 13:54:54;23,6;5,16;
14.08.25 13:54:55;23,6;5,22;
14.08.25 13:54:56;23,6;5,21;
14.08.25 13:54:57;23,6;5,16;
14.08.25 13:54:58;23,6;5,15;
14.08.25 13:54:59;23,6;5,14;
14.08.25 13:55:00;23,5;5,14;
14.08.25 13:55:01;23,5;5,11;
14.08.25 13:55:02;23,5;5,10;
14.08.25 13:55:03;23,5;5,16;
14.08.25 13:55:04;23,5;5,06;
14.08.25 13:55:05;23,5;5,11;
14.08.25 13:55:06;23,5;5,12;
14.08.25 13:55:07;23,5;5,14;
14.08.25 13:55:08;23,4;5,11;
14.08.25 13:55:09;23,4;5,12;
14.08.25 13:55:10;23,4;5,14;
14.08.25 13:55:11;23,4;5,13;
14.08.25 13:55:12;23,4;5,18;
14.08.25 13:55:13;23,4;5,07;
14.08.25 13:55:14;23,4;5,10;
14.08.25 13:55:15;23,4;5,15;
14.08.25 13:55:16;23,4;5,18;
14.08.25 13:55:17;23,4;5,18;
14.08.25 13:55:18;23,4;5,16;
14.08.25 13:55:19;23,3;5,09;
14.08.25 13:55:20;23,3;5,08;
14.08.25 13:55:21;23,3;5,11;
14.08.25 13:55:22;23,3;5,11;
14.08.25 13:55:23;23,3;5,10;
14.08.25 13:55:24;23,3;5,11;
14.08.25 13:55:25;23,3;5,06;
14.08.25 13:55:26;23,3;5,12;
14.08.25 13:55:27;23,3;5,07;
14.08.25 13:55:28;23,3;5,08;
14.08.25 13:55:29;23,3;5,10;
14.08.25 13:55:30;23,3;5,14;
14.08.25 13:55:31;23,3;5,11;
14.08.25 13:55:32;23,2;5,02;
14.08.25 13:55:33;23,2;5,08;
14.08.25 13:55:34;23,2;5,00;
14.08.25 13:55:35;23,2;5,08;
Durchschnitt gesamt;23,5;5,14;
Minimum gesamt;23,2;5,00;
Maximum gesamt;23,8;5,26;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;14.08.25 13:55:37;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;14.08.25 13:54:35;14.08.25 13:55:35;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

