Datum/Uhrzeit;774 [°C];774 [m/s];
02.06.25 10:21:40;21,2;7,91;
02.06.25 10:21:41;21,2;7,94;
02.06.25 10:21:42;21,2;8,03;
02.06.25 10:21:43;21,2;8,11;
02.06.25 10:21:44;21,2;7,99;
02.06.25 10:21:45;21,2;8,00;
02.06.25 10:21:46;21,2;8,23;
02.06.25 10:21:47;21,2;8,15;
02.06.25 10:21:48;21,2;8,01;
02.06.25 10:21:49;21,2;8,03;
02.06.25 10:21:50;21,2;8,06;
02.06.25 10:21:51;21,2;8,05;
02.06.25 10:21:52;21,2;8,03;
02.06.25 10:21:53;21,2;8,11;
02.06.25 10:21:54;21,2;8,22;
02.06.25 10:21:55;21,2;8,04;
02.06.25 10:21:56;21,2;8,05;
02.06.25 10:21:57;21,2;7,84;
02.06.25 10:21:58;21,2;7,67;
02.06.25 10:21:59;21,2;7,85;
02.06.25 10:22:00;21,2;7,99;
02.06.25 10:22:01;21,2;7,78;
02.06.25 10:22:02;21,2;7,98;
02.06.25 10:22:03;21,2;8,17;
02.06.25 10:22:04;21,2;7,84;
02.06.25 10:22:05;21,2;8,00;
02.06.25 10:22:06;21,2;8,07;
02.06.25 10:22:07;21,2;8,11;
02.06.25 10:22:08;21,2;8,00;
02.06.25 10:22:09;21,2;8,16;
02.06.25 10:22:10;21,2;8,00;
02.06.25 10:22:11;21,2;8,07;
02.06.25 10:22:12;21,2;7,98;
02.06.25 10:22:13;21,2;8,19;
02.06.25 10:22:14;21,2;8,06;
02.06.25 10:22:15;21,2;7,85;
02.06.25 10:22:16;21,2;7,99;
02.06.25 10:22:17;21,2;7,93;
02.06.25 10:22:18;21,2;8,00;
02.06.25 10:22:19;21,2;8,06;
02.06.25 10:22:20;21,2;7,97;
02.06.25 10:22:21;21,2;7,96;
02.06.25 10:22:22;21,2;7,89;
02.06.25 10:22:23;21,2;8,06;
02.06.25 10:22:24;21,2;7,70;
02.06.25 10:22:25;21,2;7,97;
02.06.25 10:22:26;21,2;8,01;
02.06.25 10:22:27;21,2;8,01;
02.06.25 10:22:28;21,2;8,02;
02.06.25 10:22:29;21,2;8,03;
02.06.25 10:22:30;21,2;7,85;
02.06.25 10:22:31;21,2;7,92;
02.06.25 10:22:32;21,2;7,89;
02.06.25 10:22:33;21,2;8,13;
02.06.25 10:22:34;21,2;8,10;
02.06.25 10:22:35;21,2;7,87;
02.06.25 10:22:36;21,2;7,93;
02.06.25 10:22:37;21,2;8,02;
02.06.25 10:22:38;21,2;8,07;
02.06.25 10:22:39;21,2;7,94;
02.06.25 10:22:40;21,2;8,11;
02.06.25 10:22:41;21,2;8,15;
02.06.25 10:22:42;21,2;7,96;
02.06.25 10:22:43;21,2;7,99;
02.06.25 10:22:44;21,2;7,85;
02.06.25 10:22:45;21,2;7,86;
02.06.25 10:22:46;21,2;8,00;
02.06.25 10:22:47;21,2;8,08;
Durchschnitt gesamt;21,2;8,00;
Minimum gesamt;21,2;7,67;
Maximum gesamt;21,2;8,23;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;02.06.25 10:22:51;Messung 6;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;02.06.25 10:21:40;02.06.25 10:22:47;1 Min 7 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

