Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:50:02;22,8;6,69;
12.08.25 14:50:03;22,8;6,69;
12.08.25 14:50:04;22,8;6,68;
12.08.25 14:50:05;22,7;6,68;
12.08.25 14:50:06;22,7;6,67;
12.08.25 14:50:07;22,7;6,67;
12.08.25 14:50:08;22,7;6,67;
12.08.25 14:50:09;22,7;6,68;
12.08.25 14:50:10;22,7;6,68;
12.08.25 14:50:11;22,7;6,66;
12.08.25 14:50:12;22,7;6,66;
12.08.25 14:50:13;22,7;6,66;
12.08.25 14:50:14;22,7;6,66;
12.08.25 14:50:15;22,7;6,65;
12.08.25 14:50:16;22,7;6,66;
12.08.25 14:50:17;22,7;6,68;
12.08.25 14:50:18;22,7;6,66;
12.08.25 14:50:19;22,7;6,67;
12.08.25 14:50:20;22,7;6,67;
12.08.25 14:50:21;22,7;6,66;
12.08.25 14:50:22;22,7;6,69;
12.08.25 14:50:23;22,7;6,69;
12.08.25 14:50:24;22,7;6,66;
12.08.25 14:50:25;22,7;6,67;
12.08.25 14:50:26;22,7;6,68;
12.08.25 14:50:27;22,7;6,67;
12.08.25 14:50:28;22,7;6,65;
12.08.25 14:50:29;22,7;6,69;
12.08.25 14:50:30;22,7;6,68;
12.08.25 14:50:31;22,7;6,68;
12.08.25 14:50:32;22,7;6,68;
12.08.25 14:50:33;22,7;6,66;
12.08.25 14:50:34;22,7;6,68;
12.08.25 14:50:35;22,7;6,68;
12.08.25 14:50:36;22,7;6,66;
12.08.25 14:50:37;22,7;6,68;
12.08.25 14:50:38;22,7;6,65;
12.08.25 14:50:39;22,7;6,67;
12.08.25 14:50:40;22,7;6,68;
12.08.25 14:50:41;22,7;6,67;
12.08.25 14:50:42;22,7;6,67;
12.08.25 14:50:43;22,7;6,66;
12.08.25 14:50:44;22,7;6,67;
12.08.25 14:50:45;22,7;6,65;
12.08.25 14:50:46;22,7;6,67;
12.08.25 14:50:47;22,7;6,67;
12.08.25 14:50:48;22,7;6,69;
12.08.25 14:50:49;22,7;6,68;
12.08.25 14:50:50;22,7;6,65;
12.08.25 14:50:51;22,7;6,65;
12.08.25 14:50:52;22,7;6,67;
12.08.25 14:50:53;22,7;6,67;
12.08.25 14:50:54;22,7;6,66;
12.08.25 14:50:55;22,7;6,66;
12.08.25 14:50:56;22,7;6,64;
12.08.25 14:50:57;22,7;6,67;
12.08.25 14:50:58;22,7;6,67;
12.08.25 14:50:59;22,7;6,65;
12.08.25 14:51:00;22,7;6,64;
12.08.25 14:51:01;22,7;6,65;
12.08.25 14:51:02;22,7;6,66;
Durchschnitt gesamt;22,7;6,67;
Minimum gesamt;22,7;6,64;
Maximum gesamt;22,8;6,69;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:51:04;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:50:02;12.08.25 14:51:02;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

