Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 11:21:26;20,6;1,61;
05.06.25 11:21:27;20,6;1,59;
05.06.25 11:21:28;20,6;1,61;
05.06.25 11:21:29;20,6;1,60;
05.06.25 11:21:30;20,6;1,61;
05.06.25 11:21:31;20,6;1,61;
05.06.25 11:21:32;20,6;1,61;
05.06.25 11:21:33;20,6;1,61;
05.06.25 11:21:34;20,6;1,61;
05.06.25 11:21:35;20,6;1,61;
05.06.25 11:21:36;20,6;1,61;
05.06.25 11:21:37;20,6;1,60;
05.06.25 11:21:38;20,6;1,60;
05.06.25 11:21:39;20,6;1,59;
05.06.25 11:21:40;20,6;1,58;
05.06.25 11:21:41;20,6;1,58;
05.06.25 11:21:42;20,6;1,59;
05.06.25 11:21:43;20,6;1,58;
05.06.25 11:21:44;20,6;1,58;
05.06.25 11:21:45;20,6;1,57;
05.06.25 11:21:46;20,6;1,57;
05.06.25 11:21:47;20,6;1,58;
05.06.25 11:21:48;20,6;1,59;
05.06.25 11:21:49;20,6;1,58;
05.06.25 11:21:50;20,6;1,60;
05.06.25 11:21:51;20,6;1,60;
05.06.25 11:21:52;20,6;1,60;
05.06.25 11:21:53;20,6;1,59;
05.06.25 11:21:54;20,6;1,58;
05.06.25 11:21:55;20,6;1,59;
05.06.25 11:21:56;20,6;1,59;
05.06.25 11:21:57;20,6;1,61;
05.06.25 11:21:58;20,6;1,61;
05.06.25 11:21:59;20,6;1,60;
05.06.25 11:22:00;20,5;1,59;
05.06.25 11:22:01;20,5;1,59;
05.06.25 11:22:02;20,5;1,59;
05.06.25 11:22:03;20,5;1,57;
05.06.25 11:22:04;20,5;1,57;
05.06.25 11:22:05;20,5;1,59;
05.06.25 11:22:06;20,5;1,60;
05.06.25 11:22:07;20,5;1,59;
05.06.25 11:22:08;20,5;1,60;
05.06.25 11:22:09;20,5;1,58;
05.06.25 11:22:10;20,5;1,58;
05.06.25 11:22:11;20,5;1,58;
05.06.25 11:22:12;20,5;1,59;
05.06.25 11:22:13;20,5;1,59;
05.06.25 11:22:14;20,5;1,59;
05.06.25 11:22:15;20,5;1,58;
05.06.25 11:22:16;20,5;1,59;
05.06.25 11:22:17;20,5;1,59;
05.06.25 11:22:18;20,5;1,59;
05.06.25 11:22:19;20,5;1,59;
05.06.25 11:22:20;20,5;1,59;
05.06.25 11:22:21;20,5;1,59;
05.06.25 11:22:22;20,5;1,59;
05.06.25 11:22:23;20,5;1,57;
05.06.25 11:22:24;20,5;1,58;
05.06.25 11:22:25;20,5;1,58;
05.06.25 11:22:26;20,5;1,59;
Durchschnitt gesamt;20,6;1,59;
Minimum gesamt;20,5;1,57;
Maximum gesamt;20,6;1,61;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 11:22:28;05.06 1;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 11:21:26;05.06.25 11:22:26;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

