Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:04:25;22,6;1,05;
12.08.25 14:04:26;22,6;1,05;
12.08.25 14:04:27;22,6;1,06;
12.08.25 14:04:28;22,6;1,05;
12.08.25 14:04:29;22,6;1,05;
12.08.25 14:04:30;22,6;1,06;
12.08.25 14:04:31;22,6;1,06;
12.08.25 14:04:32;22,6;1,05;
12.08.25 14:04:33;22,6;1,05;
12.08.25 14:04:34;22,6;1,05;
12.08.25 14:04:35;22,6;1,03;
12.08.25 14:04:36;22,6;1,04;
12.08.25 14:04:37;22,6;1,05;
12.08.25 14:04:38;22,6;1,03;
12.08.25 14:04:39;22,6;1,03;
12.08.25 14:04:40;22,6;1,04;
12.08.25 14:04:41;22,6;1,05;
12.08.25 14:04:42;22,6;1,04;
12.08.25 14:04:43;22,6;1,03;
12.08.25 14:04:44;22,6;1,03;
12.08.25 14:04:45;22,6;1,03;
12.08.25 14:04:46;22,6;1,03;
12.08.25 14:04:47;22,6;1,04;
12.08.25 14:04:48;22,6;1,03;
12.08.25 14:04:49;22,6;1,05;
12.08.25 14:04:50;22,6;1,06;
12.08.25 14:04:51;22,6;1,06;
12.08.25 14:04:52;22,5;1,04;
12.08.25 14:04:53;22,5;1,04;
12.08.25 14:04:54;22,5;1,05;
12.08.25 14:04:55;22,5;1,05;
12.08.25 14:04:56;22,5;1,05;
12.08.25 14:04:57;22,5;1,05;
12.08.25 14:04:58;22,5;1,04;
12.08.25 14:04:59;22,5;1,05;
12.08.25 14:05:00;22,5;1,05;
12.08.25 14:05:01;22,5;1,05;
12.08.25 14:05:02;22,5;1,05;
12.08.25 14:05:03;22,5;1,04;
12.08.25 14:05:04;22,5;1,04;
12.08.25 14:05:05;22,5;1,02;
12.08.25 14:05:06;22,5;1,03;
12.08.25 14:05:07;22,5;1,04;
12.08.25 14:05:08;22,5;1,04;
12.08.25 14:05:09;22,5;1,04;
12.08.25 14:05:10;22,5;1,04;
12.08.25 14:05:11;22,5;1,04;
12.08.25 14:05:12;22,5;1,06;
12.08.25 14:05:13;22,5;1,06;
12.08.25 14:05:14;22,5;1,06;
12.08.25 14:05:15;22,5;1,04;
12.08.25 14:05:16;22,5;1,04;
12.08.25 14:05:17;22,5;1,04;
12.08.25 14:05:18;22,5;1,04;
12.08.25 14:05:19;22,5;1,03;
12.08.25 14:05:20;22,5;1,03;
12.08.25 14:05:21;22,5;1,04;
12.08.25 14:05:22;22,5;1,05;
12.08.25 14:05:23;22,5;1,05;
12.08.25 14:05:24;22,5;1,05;
12.08.25 14:05:25;22,5;1,04;
Durchschnitt gesamt;22,5;1,04;
Minimum gesamt;22,5;1,02;
Maximum gesamt;22,6;1,06;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:05:28;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:04:25;12.08.25 14:05:25;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

