Datum/Uhrzeit;774 [°C];774 [m/s];
17.07.25 16:06:36;23,4;2,11;
17.07.25 16:06:37;23,4;2,11;
17.07.25 16:06:38;23,3;2,07;
17.07.25 16:06:39;23,3;2,07;
17.07.25 16:06:40;23,3;2,07;
17.07.25 16:06:41;23,3;2,08;
17.07.25 16:06:42;23,3;2,10;
17.07.25 16:06:43;23,3;2,09;
17.07.25 16:06:44;23,3;2,09;
17.07.25 16:06:45;23,2;2,09;
17.07.25 16:06:46;23,2;2,08;
17.07.25 16:06:47;23,2;2,07;
17.07.25 16:06:48;23,2;2,08;
17.07.25 16:06:49;23,2;2,09;
17.07.25 16:06:50;23,2;2,04;
17.07.25 16:06:51;23,2;2,06;
17.07.25 16:06:52;23,2;2,04;
17.07.25 16:06:53;23,1;2,05;
17.07.25 16:06:54;23,1;2,04;
17.07.25 16:06:55;23,1;2,04;
17.07.25 16:06:56;23,1;2,06;
17.07.25 16:06:57;23,1;2,03;
17.07.25 16:06:58;23,1;2,05;
17.07.25 16:06:59;23,1;2,06;
17.07.25 16:07:00;23,1;2,08;
17.07.25 16:07:01;23,1;2,07;
17.07.25 16:07:02;23,0;2,07;
17.07.25 16:07:03;23,0;2,05;
17.07.25 16:07:04;23,0;2,06;
17.07.25 16:07:05;23,0;2,05;
17.07.25 16:07:06;23,0;2,07;
17.07.25 16:07:07;23,0;2,04;
17.07.25 16:07:08;23,0;2,04;
17.07.25 16:07:09;23,0;2,04;
17.07.25 16:07:10;23,0;2,05;
17.07.25 16:07:11;23,0;2,04;
17.07.25 16:07:12;23,0;2,05;
17.07.25 16:07:13;23,0;2,06;
17.07.25 16:07:14;23,0;2,05;
17.07.25 16:07:15;22,9;2,05;
17.07.25 16:07:16;22,9;2,06;
17.07.25 16:07:17;22,9;2,08;
17.07.25 16:07:18;22,9;2,05;
17.07.25 16:07:19;22,9;2,06;
17.07.25 16:07:20;22,9;2,08;
17.07.25 16:07:21;22,9;2,04;
17.07.25 16:07:22;22,9;2,03;
17.07.25 16:07:23;22,9;2,04;
17.07.25 16:07:24;22,9;2,06;
17.07.25 16:07:25;22,9;2,05;
17.07.25 16:07:26;22,9;2,03;
17.07.25 16:07:27;22,9;2,05;
17.07.25 16:07:28;22,9;2,05;
17.07.25 16:07:29;22,9;2,05;
17.07.25 16:07:30;22,9;2,03;
17.07.25 16:07:31;22,9;2,03;
17.07.25 16:07:32;22,9;2,05;
17.07.25 16:07:33;22,9;2,04;
17.07.25 16:07:34;22,8;2,05;
17.07.25 16:07:35;22,8;2,05;
17.07.25 16:07:36;22,8;2,07;
Durchschnitt gesamt;23,0;2,06;
Minimum gesamt;22,8;2,03;
Maximum gesamt;23,4;2,11;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;17.07.25 16:07:37;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;17.07.25 16:06:36;17.07.25 16:07:36;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

