Datum/Uhrzeit;774 [°C];774 [m/s];
10.08.25 18:23:44;21,8;0,92;
10.08.25 18:23:45;21,8;0,92;
10.08.25 18:23:46;21,8;0,90;
10.08.25 18:23:47;21,8;0,90;
10.08.25 18:23:48;21,8;0,91;
10.08.25 18:23:49;21,8;0,92;
10.08.25 18:23:50;21,8;0,92;
10.08.25 18:23:51;21,8;0,91;
10.08.25 18:23:52;21,8;0,92;
10.08.25 18:23:53;21,8;0,92;
10.08.25 18:23:54;21,8;0,92;
10.08.25 18:23:55;21,8;0,92;
10.08.25 18:23:56;21,8;0,94;
10.08.25 18:23:57;21,8;0,93;
10.08.25 18:23:58;21,8;0,92;
10.08.25 18:23:59;21,8;0,91;
10.08.25 18:24:00;21,8;0,92;
10.08.25 18:24:01;21,8;0,93;
10.08.25 18:24:02;21,8;0,92;
10.08.25 18:24:03;21,8;0,92;
10.08.25 18:24:04;21,8;0,92;
10.08.25 18:24:05;21,8;0,93;
10.08.25 18:24:06;21,8;0,93;
10.08.25 18:24:07;21,8;0,92;
10.08.25 18:24:08;21,8;0,91;
10.08.25 18:24:09;21,8;0,90;
10.08.25 18:24:10;21,8;0,91;
10.08.25 18:24:11;21,8;0,92;
10.08.25 18:24:12;21,8;0,91;
10.08.25 18:24:13;21,8;0,92;
10.08.25 18:24:14;21,8;0,92;
10.08.25 18:24:15;21,8;0,92;
10.08.25 18:24:16;21,8;0,92;
10.08.25 18:24:17;21,8;0,92;
10.08.25 18:24:18;21,8;0,91;
10.08.25 18:24:19;21,8;0,92;
10.08.25 18:24:20;21,8;0,92;
10.08.25 18:24:21;21,8;0,92;
10.08.25 18:24:22;21,8;0,91;
10.08.25 18:24:23;21,8;0,92;
10.08.25 18:24:24;21,8;0,91;
10.08.25 18:24:25;21,8;0,91;
10.08.25 18:24:26;21,8;0,92;
10.08.25 18:24:27;21,8;0,90;
10.08.25 18:24:28;21,8;0,90;
10.08.25 18:24:29;21,8;0,89;
10.08.25 18:24:30;21,8;0,89;
10.08.25 18:24:31;21,8;0,90;
10.08.25 18:24:32;21,8;0,90;
10.08.25 18:24:33;21,8;0,91;
10.08.25 18:24:34;21,8;0,93;
10.08.25 18:24:35;21,8;0,94;
10.08.25 18:24:36;21,8;0,93;
10.08.25 18:24:37;21,8;0,91;
10.08.25 18:24:38;21,8;0,90;
10.08.25 18:24:39;21,8;0,91;
10.08.25 18:24:40;21,8;0,91;
10.08.25 18:24:41;21,8;0,91;
10.08.25 18:24:42;21,8;0,91;
10.08.25 18:24:43;21,8;0,92;
10.08.25 18:24:44;21,8;0,92;
Durchschnitt gesamt;21,8;0,92;
Minimum gesamt;21,8;0,89;
Maximum gesamt;21,8;0,94;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;10.08.25 18:24:48;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;10.08.25 18:23:44;10.08.25 18:24:44;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

