Datum/Uhrzeit;774 [°C];774 [m/s];
01.07.25 14:23:48;22,9;4,31;
01.07.25 14:23:49;22,9;4,30;
01.07.25 14:23:50;22,9;4,31;
01.07.25 14:23:51;22,9;4,32;
01.07.25 14:23:52;22,9;4,32;
01.07.25 14:23:53;22,9;4,32;
01.07.25 14:23:54;22,9;4,31;
01.07.25 14:23:55;22,9;4,32;
01.07.25 14:23:56;22,9;4,30;
01.07.25 14:23:57;22,9;4,28;
01.07.25 14:23:58;22,9;4,27;
01.07.25 14:23:59;22,9;4,30;
01.07.25 14:24:00;22,9;4,30;
01.07.25 14:24:01;22,9;4,28;
01.07.25 14:24:02;22,9;4,30;
01.07.25 14:24:03;22,9;4,28;
01.07.25 14:24:04;22,9;4,29;
01.07.25 14:24:05;22,9;4,29;
01.07.25 14:24:06;22,9;4,28;
01.07.25 14:24:07;22,9;4,29;
01.07.25 14:24:08;22,8;4,30;
01.07.25 14:24:09;22,8;4,29;
01.07.25 14:24:10;22,8;4,29;
01.07.25 14:24:11;22,8;4,29;
01.07.25 14:24:12;22,8;4,29;
01.07.25 14:24:13;22,8;4,29;
01.07.25 14:24:14;22,8;4,27;
01.07.25 14:24:15;22,8;4,27;
01.07.25 14:24:16;22,8;4,30;
01.07.25 14:24:17;22,8;4,30;
01.07.25 14:24:18;22,8;4,28;
01.07.25 14:24:19;22,8;4,28;
01.07.25 14:24:20;22,8;4,27;
01.07.25 14:24:21;22,8;4,28;
01.07.25 14:24:22;22,8;4,30;
01.07.25 14:24:23;22,8;4,28;
01.07.25 14:24:24;22,8;4,27;
01.07.25 14:24:25;22,8;4,28;
01.07.25 14:24:26;22,8;4,30;
01.07.25 14:24:27;22,8;4,29;
01.07.25 14:24:28;22,8;4,28;
01.07.25 14:24:29;22,8;4,29;
01.07.25 14:24:30;22,8;4,29;
01.07.25 14:24:31;22,8;4,27;
01.07.25 14:24:32;22,8;4,27;
01.07.25 14:24:33;22,8;4,26;
01.07.25 14:24:34;22,8;4,27;
01.07.25 14:24:35;22,8;4,27;
01.07.25 14:24:36;22,8;4,28;
01.07.25 14:24:37;22,8;4,26;
01.07.25 14:24:38;22,8;4,30;
01.07.25 14:24:39;22,8;4,30;
01.07.25 14:24:40;22,8;4,30;
01.07.25 14:24:41;22,8;4,30;
01.07.25 14:24:42;22,8;4,27;
01.07.25 14:24:43;22,8;4,26;
01.07.25 14:24:44;22,8;4,26;
01.07.25 14:24:45;22,8;4,27;
01.07.25 14:24:46;22,8;4,28;
01.07.25 14:24:47;22,8;4,29;
01.07.25 14:24:48;22,8;4,26;
Durchschnitt gesamt;22,8;4,29;
Minimum gesamt;22,8;4,26;
Maximum gesamt;22,9;4,32;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;01.07.25 14:24:50;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;01.07.25 14:23:48;01.07.25 14:24:48;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

