Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 11:23:13;20,7;2,13;
05.06.25 11:23:14;20,7;2,11;
05.06.25 11:23:15;20,7;2,13;
05.06.25 11:23:16;20,7;2,14;
05.06.25 11:23:17;20,7;2,14;
05.06.25 11:23:18;20,7;2,15;
05.06.25 11:23:19;20,7;2,17;
05.06.25 11:23:20;20,7;2,16;
05.06.25 11:23:21;20,7;2,13;
05.06.25 11:23:22;20,7;2,12;
05.06.25 11:23:23;20,7;2,09;
05.06.25 11:23:24;20,7;2,16;
05.06.25 11:23:25;20,7;2,18;
05.06.25 11:23:26;20,7;2,13;
05.06.25 11:23:27;20,7;2,14;
05.06.25 11:23:28;20,7;2,17;
05.06.25 11:23:29;20,7;2,19;
05.06.25 11:23:30;20,7;2,19;
05.06.25 11:23:31;20,7;2,14;
05.06.25 11:23:32;20,7;2,13;
05.06.25 11:23:33;20,7;2,17;
05.06.25 11:23:34;20,7;2,16;
05.06.25 11:23:35;20,7;2,16;
05.06.25 11:23:36;20,7;2,17;
05.06.25 11:23:37;20,7;2,16;
05.06.25 11:23:38;20,7;2,16;
05.06.25 11:23:39;20,7;2,14;
05.06.25 11:23:40;20,7;2,15;
05.06.25 11:23:41;20,7;2,16;
05.06.25 11:23:42;20,7;2,18;
05.06.25 11:23:43;20,7;2,14;
05.06.25 11:23:44;20,7;2,16;
05.06.25 11:23:45;20,7;2,18;
05.06.25 11:23:46;20,7;2,17;
05.06.25 11:23:47;20,7;2,20;
05.06.25 11:23:48;20,7;2,19;
05.06.25 11:23:49;20,8;2,16;
05.06.25 11:23:50;20,8;2,14;
05.06.25 11:23:51;20,8;2,14;
05.06.25 11:23:52;20,8;2,16;
05.06.25 11:23:53;20,8;2,17;
05.06.25 11:23:54;20,8;2,17;
05.06.25 11:23:55;20,8;2,13;
05.06.25 11:23:56;20,8;2,10;
05.06.25 11:23:57;20,8;2,15;
05.06.25 11:23:58;20,8;2,15;
05.06.25 11:23:59;20,8;2,13;
05.06.25 11:24:00;20,8;2,13;
05.06.25 11:24:01;20,8;2,12;
05.06.25 11:24:02;20,8;2,13;
05.06.25 11:24:03;20,8;2,15;
05.06.25 11:24:04;20,8;2,20;
05.06.25 11:24:05;20,8;2,17;
05.06.25 11:24:06;20,8;2,16;
05.06.25 11:24:07;20,8;2,21;
05.06.25 11:24:08;20,8;2,16;
05.06.25 11:24:09;20,8;2,16;
05.06.25 11:24:10;20,8;2,16;
05.06.25 11:24:11;20,8;2,16;
05.06.25 11:24:12;20,8;2,19;
05.06.25 11:24:13;20,8;2,19;
Durchschnitt gesamt;20,7;2,15;
Minimum gesamt;20,7;2,09;
Maximum gesamt;20,8;2,21;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 11:24:15;05.06 2;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 11:23:13;05.06.25 11:24:13;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

