Datum/Uhrzeit;774 [°C];774 [m/s];
04.06.25 15:14:04;21,9;4,49;
04.06.25 15:14:05;21,8;4,47;
04.06.25 15:14:06;21,8;4,49;
04.06.25 15:14:07;21,8;4,48;
04.06.25 15:14:08;21,8;4,46;
04.06.25 15:14:09;21,8;4,49;
04.06.25 15:14:10;21,8;4,48;
04.06.25 15:14:11;21,8;4,47;
04.06.25 15:14:12;21,8;4,47;
04.06.25 15:14:13;21,8;4,46;
04.06.25 15:14:14;21,7;4,45;
04.06.25 15:14:15;21,7;4,50;
04.06.25 15:14:16;21,7;4,48;
04.06.25 15:14:17;21,7;4,47;
04.06.25 15:14:18;21,7;4,48;
04.06.25 15:14:19;21,7;4,44;
04.06.25 15:14:20;21,7;4,46;
04.06.25 15:14:21;21,7;4,46;
04.06.25 15:14:22;21,7;4,47;
04.06.25 15:14:23;21,6;4,48;
04.06.25 15:14:24;21,6;4,48;
04.06.25 15:14:25;21,6;4,48;
04.06.25 15:14:26;21,6;4,46;
04.06.25 15:14:27;21,6;4,45;
04.06.25 15:14:28;21,6;4,47;
04.06.25 15:14:29;21,6;4,47;
04.06.25 15:14:30;21,6;4,48;
04.06.25 15:14:31;21,6;4,47;
04.06.25 15:14:32;21,6;4,45;
04.06.25 15:14:33;21,6;4,45;
04.06.25 15:14:34;21,6;4,44;
04.06.25 15:14:35;21,6;4,43;
04.06.25 15:14:36;21,5;4,46;
04.06.25 15:14:37;21,5;4,46;
04.06.25 15:14:38;21,5;4,44;
04.06.25 15:14:39;21,5;4,45;
04.06.25 15:14:40;21,5;4,44;
04.06.25 15:14:41;21,5;4,43;
04.06.25 15:14:42;21,5;4,44;
04.06.25 15:14:43;21,5;4,46;
04.06.25 15:14:44;21,5;4,46;
04.06.25 15:14:45;21,5;4,42;
04.06.25 15:14:46;21,5;4,43;
04.06.25 15:14:47;21,5;4,45;
04.06.25 15:14:48;21,5;4,44;
04.06.25 15:14:49;21,5;4,44;
04.06.25 15:14:50;21,5;4,46;
04.06.25 15:14:51;21,5;4,43;
04.06.25 15:14:52;21,5;4,43;
04.06.25 15:14:53;21,5;4,43;
04.06.25 15:14:54;21,5;4,45;
04.06.25 15:14:55;21,5;4,45;
04.06.25 15:14:56;21,5;4,42;
04.06.25 15:14:57;21,5;4,43;
04.06.25 15:14:58;21,4;4,43;
04.06.25 15:14:59;21,4;4,41;
04.06.25 15:15:00;21,4;4,40;
04.06.25 15:15:01;21,4;4,41;
04.06.25 15:15:02;21,4;4,40;
04.06.25 15:15:03;21,4;4,42;
04.06.25 15:15:04;21,4;4,42;
Durchschnitt gesamt;21,6;4,45;
Minimum gesamt;21,4;4,40;
Maximum gesamt;21,9;4,50;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;04.06.25 15:15:08;04.06 1;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;04.06.25 15:14:04;04.06.25 15:15:04;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

