Datum/Uhrzeit;774 [°C];774 [m/s];
02.06.25 10:06:14;21,2;11,70;
02.06.25 10:06:15;21,2;11,49;
02.06.25 10:06:16;21,2;11,19;
02.06.25 10:06:17;21,2;10,87;
02.06.25 10:06:18;21,2;10,86;
02.06.25 10:06:19;21,2;11,10;
02.06.25 10:06:20;21,2;10,86;
02.06.25 10:06:21;21,2;11,51;
02.06.25 10:06:22;21,2;11,25;
02.06.25 10:06:23;21,2;11,32;
02.06.25 10:06:24;21,2;11,15;
02.06.25 10:06:25;21,2;11,16;
02.06.25 10:06:26;21,2;10,96;
02.06.25 10:06:27;21,2;11,29;
02.06.25 10:06:28;21,2;10,99;
02.06.25 10:06:29;21,2;11,07;
02.06.25 10:06:30;21,2;11,21;
02.06.25 10:06:31;21,2;11,11;
02.06.25 10:06:32;21,2;10,93;
02.06.25 10:06:33;21,2;10,87;
02.06.25 10:06:34;21,2;11,51;
02.06.25 10:06:35;21,2;11,21;
02.06.25 10:06:36;21,2;10,97;
02.06.25 10:06:37;21,2;10,94;
02.06.25 10:06:38;21,2;11,07;
02.06.25 10:06:39;21,2;11,04;
02.06.25 10:06:40;21,2;11,19;
02.06.25 10:06:41;21,2;11,26;
02.06.25 10:06:42;21,2;11,31;
02.06.25 10:06:43;21,2;11,16;
02.06.25 10:06:44;21,2;11,08;
02.06.25 10:06:45;21,2;11,31;
02.06.25 10:06:46;21,2;10,83;
02.06.25 10:06:47;21,2;11,15;
02.06.25 10:06:48;21,2;11,03;
02.06.25 10:06:49;21,2;11,26;
02.06.25 10:06:50;21,2;11,18;
02.06.25 10:06:51;21,2;10,94;
02.06.25 10:06:52;21,2;11,22;
02.06.25 10:06:53;21,2;10,95;
02.06.25 10:06:54;21,2;11,14;
02.06.25 10:06:55;21,2;10,93;
02.06.25 10:06:56;21,2;11,10;
02.06.25 10:06:57;21,2;11,27;
02.06.25 10:06:58;21,2;11,35;
02.06.25 10:06:59;21,2;11,38;
02.06.25 10:07:00;21,2;11,63;
02.06.25 10:07:01;21,2;11,17;
02.06.25 10:07:02;21,2;11,58;
02.06.25 10:07:03;21,2;10,92;
02.06.25 10:07:04;21,2;10,98;
02.06.25 10:07:05;21,2;11,26;
02.06.25 10:07:06;21,2;11,11;
02.06.25 10:07:07;21,2;11,43;
02.06.25 10:07:08;21,2;11,18;
02.06.25 10:07:09;21,2;11,20;
02.06.25 10:07:10;21,2;11,35;
02.06.25 10:07:11;21,2;11,05;
02.06.25 10:07:12;21,2;11,27;
02.06.25 10:07:13;21,2;11,20;
02.06.25 10:07:14;21,2;11,00;
02.06.25 10:07:15;21,2;11,14;
02.06.25 10:07:16;21,2;11,39;
02.06.25 10:07:17;21,2;10,85;
02.06.25 10:07:18;21,2;10,98;
02.06.25 10:07:19;21,2;11,04;
02.06.25 10:07:20;21,2;10,76;
02.06.25 10:07:21;21,2;11,22;
02.06.25 10:07:22;21,2;11,41;
Durchschnitt gesamt;21,2;11,16;
Minimum gesamt;21,2;10,76;
Maximum gesamt;21,2;11,70;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;02.06.25 10:07:38;Messung 2;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;02.06.25 10:06:14;02.06.25 10:07:22;1 Min 8 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

