Datum/Uhrzeit;774 [°C];774 [m/s];
05.06.25 13:55:20;20,7;1,73;
05.06.25 13:55:21;20,7;1,73;
05.06.25 13:55:22;20,7;1,74;
05.06.25 13:55:23;20,7;1,74;
05.06.25 13:55:24;20,7;1,72;
05.06.25 13:55:25;20,7;1,75;
05.06.25 13:55:26;20,7;1,74;
05.06.25 13:55:27;20,7;1,76;
05.06.25 13:55:28;20,7;1,75;
05.06.25 13:55:29;20,7;1,73;
05.06.25 13:55:30;20,7;1,74;
05.06.25 13:55:31;20,7;1,74;
05.06.25 13:55:32;20,7;1,73;
05.06.25 13:55:33;20,7;1,73;
05.06.25 13:55:34;20,7;1,73;
05.06.25 13:55:35;20,7;1,74;
05.06.25 13:55:36;20,7;1,74;
05.06.25 13:55:37;20,7;1,73;
05.06.25 13:55:38;20,7;1,73;
05.06.25 13:55:39;20,7;1,74;
05.06.25 13:55:40;20,7;1,74;
05.06.25 13:55:41;20,7;1,73;
05.06.25 13:55:42;20,7;1,73;
05.06.25 13:55:43;20,7;1,75;
05.06.25 13:55:44;20,7;1,76;
05.06.25 13:55:45;20,7;1,75;
05.06.25 13:55:46;20,7;1,76;
05.06.25 13:55:47;20,7;1,74;
05.06.25 13:55:48;20,7;1,74;
05.06.25 13:55:49;20,7;1,74;
05.06.25 13:55:50;20,7;1,75;
05.06.25 13:55:51;20,7;1,74;
05.06.25 13:55:52;20,7;1,74;
05.06.25 13:55:53;20,7;1,72;
05.06.25 13:55:54;20,7;1,73;
05.06.25 13:55:55;20,6;1,73;
05.06.25 13:55:56;20,6;1,75;
05.06.25 13:55:57;20,6;1,73;
05.06.25 13:55:58;20,6;1,73;
05.06.25 13:55:59;20,6;1,74;
05.06.25 13:56:00;20,6;1,74;
05.06.25 13:56:01;20,6;1,73;
05.06.25 13:56:02;20,6;1,73;
05.06.25 13:56:03;20,6;1,74;
05.06.25 13:56:04;20,6;1,74;
05.06.25 13:56:05;20,6;1,74;
05.06.25 13:56:06;20,6;1,72;
05.06.25 13:56:07;20,6;1,73;
05.06.25 13:56:08;20,6;1,72;
05.06.25 13:56:09;20,6;1,70;
05.06.25 13:56:10;20,6;1,70;
05.06.25 13:56:11;20,6;1,73;
05.06.25 13:56:12;20,6;1,72;
05.06.25 13:56:13;20,6;1,73;
05.06.25 13:56:14;20,6;1,74;
05.06.25 13:56:15;20,6;1,71;
05.06.25 13:56:16;20,6;1,71;
05.06.25 13:56:17;20,6;1,72;
05.06.25 13:56:18;20,6;1,74;
05.06.25 13:56:19;20,6;1,74;
05.06.25 13:56:20;20,6;1,73;
Durchschnitt gesamt;20,7;1,73;
Minimum gesamt;20,6;1,70;
Maximum gesamt;20,7;1,76;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;05.06.25 13:56:21;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;05.06.25 13:55:20;05.06.25 13:56:20;1 Min 0 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

