Time (s),Distance
0.0,515.1508793700486
0.0009765625,505.1743311807513
0.001953125,494.6727015078068
0.0029296875,487.8466422203928
0.00390625,488.37172370404005
0.0048828125,489.94696815498173
0.005859375,493.6225385405123
0.0068359375,496.24794595874846
0.0078125,493.0974570568651
0.0087890625,494.6727015078068
0.009765625,497.82319040969014
0.0107421875,503.0740052461624
0.01171875,514.6257978864014
0.0126953125,526.7026720102876
0.013671875,540.8798720687628
0.0146484375,547.7059313561767
0.015625,554.0069091599435
0.0166015625,560.8329684473574
0.017578125,569.234272185713
0.0185546875,581.3111463095993
0.01953125,591.8127759825438
0.0205078125,600.2140797208995
0.021484375,604.9398130737245
0.0224609375,608.6153834592551
0.0234375,613.3411168120801
0.0244140625,617.0166871976107
0.025390625,621.7424205504358
0.0263671875,626.4681539032608
0.02734375,628.5684798378497
0.0283203125,631.7189687397331
0.029296875,628.0433983542025
0.0302734375,619.6420946158469
0.03125,607.5652204919606
0.0322265625,593.3880204334855
0.033203125,575.5352499894798
0.0341796875,556.6323165781796
0.03515625,537.2043016832322
0.0361328125,515.1508793700486
0.037109375,492.04729408957064
0.0380859375,469.46879029273987
0.0390625,452.14110133238137
0.0400390625,435.3384938556701
0.041015625,422.73653824813664
0.0419921875,416.96064192801714
0.04296875,418.0108048953116
0.0439453125,416.4355604443699
0.044921875,415.38539747707546
0.0458984375,416.96064192801714
0.046875,424.83686418272555
0.0478515625,437.96390127390623
0.048828125,455.81667171791196
0.0498046875,478.39517551474273
0.05078125,504.6492496971041
0.0517578125,526.1775905266404
0.052734375,547.1808498725295
0.0537109375,572.9098425712436
0.0546875,599.6889982372522
0.0556640625,624.3678279686719
0.056640625,642.2205984126776
0.0576171875,658.4981244057417
0.05859375,670.0499170459807
0.0595703125,675.300731882453
0.060546875,675.8258133661002
0.0615234375,668.474672595039
0.0625,653.7723910529166
0.0634765625,633.819294674322
0.064453125,612.8160353284329
0.0654296875,588.6622870806605
0.06640625,567.1339462511241
0.0673828125,546.130686905235
0.068359375,523.5521831084043
0.0693359375,499.3984348606318
0.0703125,476.81993106380105
0.0712890625,455.29159023426473
0.072265625,435.3384938556701
0.0732421875,423.7867012154311
0.07421875,417.48572341166437
0.0751953125,419.06096786260605
0.076171875,425.3619456663728
0.0771484375,437.438819790259
0.078125,455.81667171791196
0.0791015625,475.7697680965066
0.080078125,495.197782991454
0.0810546875,518.8264497555792
0.08203125,548.7560943234712
0.0830078125,578.1606574077159
0.083984375,597.5886723026633
0.0849609375,615.9665242303163
0.0859375,631.7189687397331
0.0869140625,644.8460058309138
0.087890625,654.2974725365639
0.0888671875,664.2740207258612
0.08984375,672.6753244642168
0.0908203125,672.6753244642168
0.091796875,665.8492651768029
0.0927734375,656.3977984711528
0.09375,645.8961687982082
0.0947265625,633.2942131906748
0.095703125,621.7424205504358
0.0966796875,608.0903019756079
0.09765625,589.1873685643077
0.0986328125,566.6088647674769
0.099609375,544.5554424542934
0.1005859375,519.3515312392265
0.1015625,495.72286447510123
0.1025390625,486.27139776945114
0.103515625,486.27139776945114
0.1044921875,486.79647925309837
0.10546875,487.3215607367456
0.1064453125,488.8968051876873
0.107421875,485.2212348021567
0.1083984375,481.5456644166261
0.109375,481.5456644166261
0.1103515625,489.4218866713345
0.111328125,499.92351634427905
0.1123046875,510.9502275008708
0.11328125,519.8766127228737
0.1142578125,528.8029979448766
0.115234375,538.7795461341739
0.1162109375,549.2811758071184
0.1171875,572.3847610875964
0.1181640625,598.6388352699578
0.119140625,626.993235386908
0.1201171875,645.371087314561
0.12109375,655.8727169875056
0.1220703125,662.6987762749195
0.123046875,665.3241836931556
0.1240234375,664.2740207258612
0.125,663.748939242214
0.1259765625,663.748939242214
0.126953125,657.9730429220945
0.1279296875,643.7958428636193
0.12890625,628.0433983542025
0.1298828125,617.541768681258
0.130859375,603.88965010643
0.1318359375,596.0134278517216
0.1328125,592.8629389498383
0.1337890625,593.9131019171327
0.134765625,589.1873685643077
0.1357421875,581.8362277932465
0.13671875,567.6590277347714
0.1376953125,548.231012839824
0.138671875,530.9033238794655
0.1396484375,518.8264497555792
0.140625,512.0003904681653
0.1416015625,508.8499015662819
0.142578125,513.575634919107
0.1435546875,515.6759608536959
0.14453125,512.5254719518125
0.1455078125,509.37498304992914
0.146484375,516.2010423373431
0.1474609375,524.0772645920515
0.1484375,534.578894264996
0.1494140625,550.8564202580601
0.150390625,563.4583758655936
0.1513671875,560.8329684473574
0.15234375,554.5319906435907
0.1533203125,555.5821536108851
0.154296875,563.9834573492408
0.1552734375,581.8362277932465
0.15625,602.8394871391356
0.1572265625,623.8427464850247
0.158203125,631.7189687397331
0.1591796875,631.7189687397331
0.16015625,630.1437242887914
0.1611328125,628.5684798378497
0.162109375,625.4179909359664
0.1630859375,625.4179909359664
0.1640625,625.9430724196136
0.1650390625,614.9163612630218
0.166015625,596.0134278517216
0.1669921875,575.0101685058326
