Time (s),Distance
0,305.6433674
0.000976563,312.9945082
0.001953125,315.6199156
0.002929688,315.6199156
0.00390625,318.7704045
0.004882813,326.6466267
0.005859375,336.6231749
0.006835938,350.2752935
0.0078125,362.8772491
0.008789063,369.7033084
0.009765625,370.7534714
0.010742188,370.7534714
0.01171875,372.8537973
0.012695313,376.5293677
0.013671875,382.8303455
0.014648438,388.0811603
0.015625,389.6564048
0.016601563,385.9808344
0.017578125,382.305264
0.018554688,378.6296936
0.01953125,377.0544492
0.020507813,377.5795307
0.021484375,377.0544492
0.022460938,375.4792047
0.0234375,371.8036343
0.024414063,367.6029825
0.025390625,364.4524936
0.026367188,364.977575
0.02734375,370.2283899
0.028320313,374.9541232
0.029296875,376.0042862
0.030273438,374.4290418
0.03125,371.2785529
0.032226563,368.6531454
0.033203125,370.7534714
0.034179688,378.6296936
0.03515625,387.0309974
0.036132813,391.7567307
0.037109375,391.2316492
0.038085938,387.0309974
0.0390625,381.7801825
0.040039063,380.2049381
0.041015625,383.8805085
0.041992188,389.6564048
0.04296875,394.9072196
0.043945313,396.4824641
0.044921875,392.2818122
0.045898438,388.0811603
0.046875,389.1313233
0.047851563,390.7065677
0.048828125,392.2818122
0.049804688,394.3821381
0.05078125,393.3319752
0.051757813,387.5560788
0.052734375,381.7801825
0.053710938,380.2049381
0.0546875,380.7300196
0.055664063,385.4557529
0.056640625,389.6564048
0.057617188,390.1814863
0.05859375,387.0309974
0.059570313,382.8303455
0.060546875,378.6296936
0.061523438,373.9039603
0.0625,373.3788788
0.063476563,371.2785529
0.064453125,367.077901
0.065429688,360.2518417
0.06640625,352.9007009
0.067382813,346.0746416
0.068359375,338.7235009
0.069335938,335.573012
0.0703125,334.522849
0.071289063,333.472686
0.072265625,332.4225231
0.073242188,331.8974416
0.07421875,334.522849
0.075195313,339.7736638
0.076171875,348.7000491
0.077148438,355.5261083
0.078125,362.3521676
0.079101563,364.4524936
0.080078125,364.977575
0.081054688,362.8772491
0.08203125,363.4023306
0.083007813,365.5026565
0.083984375,366.027738
0.084960938,366.5528195
0.0859375,363.9274121
0.086914063,359.2016787
0.087890625,353.9508639
0.088867188,349.750212
0.08984375,348.7000491
0.090820313,351.3254565
0.091796875,354.4759454
0.092773438,356.5762713
0.09375,358.6765972
0.094726563,360.2518417
0.095703125,363.4023306
0.096679688,369.7033084
0.09765625,380.2049381
0.098632813,391.7567307
0.099609375,401.2081974
0.100585938,407.5091752
0.1015625,410.6596641
0.102539063,410.6596641
0.103515625,410.6596641
0.104492188,411.1847456
0.10546875,411.1847456
0.106445313,408.0342567
0.107421875,402.2583604
0.108398438,393.8570566
0.109375,382.305264
0.110351563,372.8537973
0.111328125,367.077901
0.112304688,362.8772491
0.11328125,360.2518417
0.114257813,356.0511898
0.115234375,349.2251305
0.116210938,340.8238268
0.1171875,335.573012
0.118164063,335.0479305
0.119140625,337.1482564
0.120117188,342.9241527
0.12109375,351.3254565
0.122070313,357.1013528
0.123046875,361.3020047
0.124023438,368.1280639
0.125,377.0544492
0.125976563,385.9808344
0.126953125,393.8570566
0.127929688,400.1580345
0.12890625,400.1580345
0.129882813,395.9573826
0.130859375,390.1814863
0.131835938,383.355427
0.1328125,379.6798566
0.133789063,376.5293677
0.134765625,374.4290418
0.135742188,368.6531454
0.13671875,360.7769232
0.137695313,351.3254565
0.138671875,342.9241527
0.139648438,337.1482564
0.140625,335.573012
0.141601563,335.573012
0.142578125,334.522849
0.143554688,335.573012
0.14453125,338.1984194
0.145507813,344.4993972
0.146484375,353.4257824
0.147460938,366.027738
0.1484375,378.1046121
0.149414063,387.5560788
0.150390625,394.9072196
0.151367188,400.1580345
0.15234375,405.9339308
0.153320313,411.1847456
0.154296875,418.5358864
0.155273438,423.2616197
0.15625,423.7867012
0.157226563,421.1612938
0.158203125,413.810153
0.159179688,404.8837678
0.16015625,395.4323011
0.161132813,387.0309974
0.162109375,375.4792047
0.163085938,363.9274121
0.1640625,351.3254565
0.165039063,340.2987453
0.166015625,331.8974416
0.166992188,326.6466267
0.16796875,326.1215453
0.168945313,325.5964638
0.169921875,325.5964638
0.170898438,324.5463008
0.171875,321.3958119
0.172851563,320.3456489
0.173828125,324.5463008
0.174804688,333.472686
0.17578125,342.9241527
0.176757813,352.3756194
0.177734375,356.5762713
0.178710938,359.2016787
0.1796875,361.8270861
0.180664063,366.5528195
0.181640625,374.4290418
0.182617188,382.305264
0.18359375,385.4557529
0.184570313,382.305264
0.185546875,376.0042862
0.186523438,367.077901
0.1875,359.7267602
0.188476563,356.0511898
0.189453125,355.5261083
0.190429688,352.9007009
0.19140625,346.5997231
0.192382813,339.7736638
0.193359375,332.4225231
0.194335938,329.7971156
0.1953125,330.3221971
0.196289063,336.6231749
0.197265625,341.8739898
0.198242188,344.4993972
0.19921875,343.4492342
0.200195313,342.3990713
0.201171875,344.4993972
0.202148438,351.3254565
0.203125,361.3020047
0.204101563,370.2283899
0.205078125,375.4792047
0.206054688,376.0042862
0.20703125,373.9039603
0.208007813,372.3287158
0.208984375,375.4792047
0.209960938,379.6798566
0.2109375,384.4055899
0.211914063,388.0811603
0.212890625,387.5560788
0.213867188,385.4557529
0.21484375,384.4055899
0.215820313,386.5059159
0.216796875,391.7567307
0.217773438,397.532627
0.21875,402.2583604
0.219726563,400.6831159
0.220703125,397.532627
0.221679688,392.8068937
0.22265625,391.7567307
0.223632813,392.2818122
0.224609375,395.4323011
0.225585938,396.4824641
0.2265625,391.7567307
0.227539063,385.4557529
0.228515625,377.5795307
0.229492188,371.2785529
0.23046875,365.5026565
0.231445313,362.8772491
0.232421875,361.8270861
0.233398438,359.7267602
0.234375,358.6765972
0.235351563,358.6765972
0.236328125,361.3020047
0.237304688,367.077901
0.23828125,374.4290418
0.239257813,380.7300196
0.240234375,385.4557529
0.241210938,388.0811603
0.2421875,387.5560788
0.243164063,387.5560788
0.244140625,390.7065677
0.245117188,396.4824641
0.24609375,399.632953
0.247070313,401.7332789
0.248046875,400.6831159
0.249023438,393.8570566
0.25,383.8805085
0.250976563,377.0544492
0.251953125,370.7534714
0.252929688,361.8270861
0.25390625,352.9007009
0.254882813,342.3990713
0.255859375,328.2218712
0.256835938,315.0948341
0.2578125,307.2186118
0.258789063,301.4427155
0.259765625,300.3925526
0.260742188,303.5430415
0.26171875,306.6935304
0.262695313,308.2687748
0.263671875,312.9945082
0.264648438,321.9208934
0.265625,334.522849
0.266601563,350.800375
0.267578125,368.6531454
0.268554688,381.7801825
0.26953125,392.2818122
0.270507813,402.7834419
0.271484375,414.3352345
0.272460938,424.8368642
0.2734375,435.3384939
0.274414063,443.2147161
0.275390625,442.1645531
0.276367188,435.3384939
0.27734375,426.4121086
0.278320313,415.3853975
0.279296875,405.9339308
0.280273438,397.0075455
0.28125,387.5560788
0.282226563,374.4290418
0.283203125,361.3020047
0.284179688,347.1248046
0.28515625,333.9977675
0.286132813,327.1717082
0.287109375,326.1215453
0.288085938,329.2720342
0.2890625,331.8974416
0.290039063,336.0980934
0.291015625,340.8238268
0.291992188,347.6498861
0.29296875,359.7267602
0.293945313,378.6296936
0.294921875,401.2081974
0.295898438,420.6362123
0.296875,435.8635753
0.297851563,445.315042
0.298828125,450.5658569
0.299804688,454.7665088
0.30078125,458.9671606
0.301757813,461.592568
0.302734375,460.5424051
0.303710938,453.1912643
