Time (s),Distance
0,454.2414273
0.000976563,453.7163458
0.001953125,453.7163458
0.002929688,453.7163458
0.00390625,453.7163458
0.004882813,454.2414273
0.005859375,454.2414273
0.006835938,454.2414273
0.0078125,453.7163458
0.008789063,453.7163458
0.009765625,453.1912643
0.010742188,452.6661828
0.01171875,453.1912643
0.012695313,453.7163458
0.013671875,455.2915902
0.014648438,455.8166717
0.015625,456.3417532
0.016601563,455.8166717
0.017578125,454.7665088
0.018554688,453.1912643
0.01953125,453.1912643
0.020507813,452.6661828
0.021484375,452.1411013
0.022460938,452.6661828
0.0234375,453.1912643
0.024414063,453.7163458
0.025390625,453.7163458
0.026367188,454.7665088
0.02734375,455.2915902
0.028320313,454.7665088
0.029296875,454.7665088
0.030273438,454.2414273
0.03125,454.2414273
0.032226563,453.1912643
0.033203125,453.1912643
0.034179688,454.2414273
0.03515625,454.2414273
0.036132813,454.2414273
0.037109375,453.7163458
0.038085938,453.7163458
0.0390625,452.6661828
0.040039063,452.6661828
0.041015625,452.6661828
0.041992188,453.7163458
0.04296875,453.7163458
0.043945313,454.7665088
0.044921875,455.8166717
0.045898438,456.3417532
0.046875,455.2915902
0.047851563,454.7665088
0.048828125,454.2414273
0.049804688,453.1912643
0.05078125,452.6661828
0.051757813,452.1411013
0.052734375,452.1411013
0.053710938,452.1411013
0.0546875,453.1912643
0.055664063,454.2414273
0.056640625,454.7665088
0.057617188,454.7665088
0.05859375,454.7665088
0.059570313,454.2414273
0.060546875,453.7163458
0.061523438,453.1912643
0.0625,453.7163458
0.063476563,454.2414273
0.064453125,454.2414273
0.065429688,454.7665088
0.06640625,454.7665088
0.067382813,454.2414273
0.068359375,453.1912643
0.069335938,452.1411013
0.0703125,452.1411013
0.071289063,452.1411013
0.072265625,452.1411013
0.073242188,453.1912643
0.07421875,454.7665088
0.075195313,455.2915902
0.076171875,456.3417532
0.077148438,456.8668347
0.078125,456.8668347
0.079101563,455.2915902
0.080078125,454.2414273
0.081054688,453.1912643
0.08203125,452.1411013
0.083007813,452.1411013
0.083984375,453.1912643
0.084960938,454.2414273
0.0859375,454.7665088
0.086914063,454.2414273
0.087890625,454.2414273
0.088867188,453.7163458
0.08984375,453.1912643
0.090820313,453.7163458
0.091796875,454.2414273
0.092773438,454.7665088
0.09375,455.2915902
0.094726563,455.2915902
0.095703125,455.2915902
0.096679688,455.2915902
0.09765625,454.7665088
0.098632813,453.7163458
