Time (s),Distance
0.0,305.64336739480495
0.0009765625,304.5932044275105
0.001953125,301.96779700927436
0.0029296875,299.86747107468545
0.00390625,298.817308107391
0.0048828125,298.2922266237438
0.005859375,298.817308107391
0.0068359375,301.44271552562714
0.0078125,304.5932044275105
0.0087890625,306.6935303620994
0.009765625,309.31893778033555
0.0107421875,310.36910074763
0.01171875,311.9443451985717
0.0126953125,315.09483410045505
0.013671875,318.77040448598564
0.0146484375,323.4961378388107
0.015625,329.2720341589302
0.0166015625,334.52284899540246
0.017578125,337.1482564136386
0.0185546875,339.2485823482275
0.01953125,338.7235008645803
0.0205078125,335.0479304790497
0.021484375,329.7971156425774
0.0224609375,325.5964637733996
0.0234375,321.3958119042218
0.0244140625,316.1449970677495
0.025390625,312.99450816586614
0.0263671875,310.36910074763
0.02734375,307.74369332939386
0.0283203125,304.5932044275105
0.029296875,300.3925525583327
0.0302734375,296.19190068915486
0.03125,291.99124881997705
0.0322265625,291.4661673363298
0.033203125,293.0414117872715
0.0341796875,293.0414117872715
0.03515625,294.6166562382132
0.0361328125,296.7169821728021
0.037109375,299.86747107468545
0.0380859375,303.0179599765688
0.0390625,306.6935303620994
0.0400390625,308.7938562966883
0.041015625,308.7938562966883
0.0419921875,309.31893778033555
0.04296875,310.36910074763
0.0439453125,311.9443451985717
0.044921875,314.0446711331606
0.0458984375,314.0446711331606
0.046875,309.8440192639828
0.0478515625,305.1182859111577
0.048828125,302.4928784929216
0.0498046875,300.9176340419799
0.05078125,301.96779700927436
0.0517578125,304.0681229438633
0.052734375,306.1684488784522
0.0537109375,304.5932044275105
0.0546875,306.6935303620994
0.0556640625,309.31893778033555
0.056640625,310.36910074763
0.0576171875,313.51958964951336
0.05859375,320.3456489369273
0.0595703125,324.54630080610514
0.060546875,322.97105635516346
0.0615234375,321.920893387869
0.0625,320.3456489369273
0.0634765625,317.19516003504395
0.064453125,312.4694266822189
0.0654296875,308.7938562966883
0.06640625,307.21861184574664
0.0673828125,306.1684488784522
0.068359375,307.21861184574664
0.0693359375,307.74369332939386
0.0703125,307.74369332939386
0.0712890625,305.1182859111577
0.072265625,303.0179599765688
0.0732421875,303.54304146021605
0.07421875,305.64336739480495
0.0751953125,308.7938562966883
0.076171875,312.99450816586614
0.0771484375,315.6199155841023
0.078125,314.0446711331606
0.0791015625,310.36910074763
0.080078125,309.8440192639828
0.0810546875,308.2687748130411
0.08203125,306.1684488784522
0.0830078125,304.5932044275105
0.083984375,304.5932044275105
0.0849609375,301.96779700927436
0.0859375,297.76714514009655
0.0869140625,298.817308107391
0.087890625,301.44271552562714
0.0888671875,304.0681229438633
0.08984375,305.64336739480495
0.0908203125,308.7938562966883
0.091796875,309.31893778033555
0.0927734375,311.9443451985717
0.09375,311.9443451985717
0.0947265625,310.8941822312772
0.095703125,309.8440192639828
0.0966796875,309.8440192639828
0.09765625,308.7938562966883
0.0986328125,303.54304146021605
0.099609375,303.54304146021605
0.1005859375,303.0179599765688
0.1015625,302.4928784929216
0.1025390625,301.96779700927436
0.103515625,301.44271552562714
0.1044921875,300.3925525583327
0.10546875,299.86747107468545
0.1064453125,300.3925525583327
0.107421875,300.9176340419799
0.1083984375,300.9176340419799
0.109375,301.96779700927436
0.1103515625,304.0681229438633
0.111328125,305.64336739480495
0.1123046875,307.74369332939386
0.11328125,307.21861184574664
0.1142578125,307.74369332939386
0.115234375,307.74369332939386
0.1162109375,306.6935303620994
0.1171875,307.74369332939386
0.1181640625,308.2687748130411
0.119140625,309.8440192639828
0.1201171875,309.31893778033555
0.12109375,307.74369332939386
0.1220703125,307.21861184574664
0.123046875,307.21861184574664
