Time (s),Distance
0.0,522.5020201411098
0.0009765625,519.8766127228737
0.001953125,516.7261238209903
0.0029296875,513.0505534354597
0.00390625,510.9502275008708
0.0048828125,510.4251460172236
0.005859375,510.4251460172236
0.0068359375,509.37498304992914
0.0078125,508.8499015662819
0.0087890625,507.79973859898746
0.009765625,507.27465711534023
0.0107421875,507.27465711534023
0.01171875,508.8499015662819
0.0126953125,510.9502275008708
0.013671875,513.0505534354597
0.0146484375,515.1508793700486
0.015625,516.7261238209903
0.0166015625,518.301368271932
0.017578125,519.3515312392265
0.0185546875,520.4016942065209
0.01953125,522.5020201411098
0.0205078125,524.0772645920515
0.021484375,525.127427559346
0.0224609375,525.6525090429932
0.0234375,524.0772645920515
0.0244140625,523.027101624757
0.025390625,521.9769386574626
0.0263671875,521.9769386574626
0.02734375,521.9769386574626
0.0283203125,521.4518571738154
0.029296875,520.4016942065209
0.0302734375,519.8766127228737
0.03125,518.301368271932
0.0322265625,516.2010423373431
0.033203125,515.1508793700486
0.0341796875,515.1508793700486
0.03515625,515.1508793700486
0.0361328125,514.1007164027542
0.037109375,514.1007164027542
0.0380859375,513.575634919107
0.0390625,513.0505534354597
0.0400390625,512.5254719518125
0.041015625,512.5254719518125
0.0419921875,512.5254719518125
0.04296875,512.5254719518125
0.0439453125,512.0003904681653
0.044921875,512.0003904681653
0.0458984375,511.47530898451805
0.046875,510.9502275008708
0.0478515625,510.4251460172236
0.048828125,509.37498304992914
0.0498046875,508.3248200826347
0.05078125,506.749575631693
0.0517578125,504.6492496971041
0.052734375,503.0740052461624
0.0537109375,502.02384227886796
0.0546875,500.4485978279263
0.0556640625,499.92351634427905
0.056640625,499.92351634427905
0.0576171875,500.4485978279263
0.05859375,500.9736793115735
0.0595703125,500.4485978279263
0.060546875,500.9736793115735
0.0615234375,501.49876079522073
0.0625,502.5489237625152
0.0634765625,503.59908672980964
0.064453125,504.6492496971041
0.0654296875,506.2244941480458
0.06640625,507.79973859898746
0.0673828125,510.4251460172236
0.068359375,512.5254719518125
0.0693359375,515.1508793700486
0.0703125,517.2512053046376
0.0712890625,518.301368271932
0.072265625,519.3515312392265
0.0732421875,520.4016942065209
0.07421875,521.4518571738154
0.0751953125,521.4518571738154
0.076171875,522.5020201411098
0.0771484375,522.5020201411098
0.078125,522.5020201411098
0.0791015625,521.4518571738154
0.080078125,519.8766127228737
0.0810546875,517.7762867882848
0.08203125,516.2010423373431
0.0830078125,514.6257978864014
0.083984375,514.1007164027542
0.0849609375,513.575634919107
0.0859375,513.0505534354597
0.0869140625,512.0003904681653
0.087890625,510.9502275008708
0.0888671875,511.47530898451805
0.08984375,510.9502275008708
0.0908203125,510.4251460172236
0.091796875,510.4251460172236
0.0927734375,510.4251460172236
